experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	goslim_pir	perc_rank	cumelative_dist	monet_type	genes	rank	P	N	tp	fp	fn	tn	tot_pop_valid	mcc
e019_R1	111	TRUE	1.794022894963645e-59	158	96	43	0.4479166666666667	0.2721518987341772	GO:0140053	GO:BP	mitochondrial gene expression	16324	20737		GO:0006790;GO:0009117;GO:0050789;GO:0006082;GO:0006412	0	0.014925373134328358	R1	-	1	158	16166	43	53	115	16113	16324	0.34427824048190003
e019_R1	112	TRUE	1.969908469847383e-30	81	17	16	0.9411764705882353	0.19753086419753085	KEGG:04146	KEGG	Peroxisome	8161	277		GO:0007031;GO:0015031	0	0.029411764705882353	R1	-	1	81	8080	16	1	65	8079	8161	0.4292078132584532
e019_R1	113	TRUE	3.3461865498524763e-13	168	18	11	0.6111111111111112	0.06547619047619048	KEGG:04141	KEGG	Protein processing in endoplasmic reticulum	8161	273		GO:0036211	0	0.02857142857142857	R1	-	1	168	7993	11	7	157	7986	8161	0.19553137175065582
e019_R1	114	TRUE	9.0677332733432e-9	752	16	11	0.6875	0.014627659574468085	GO:0007186	GO:BP	G protein-coupled receptor signaling pathway	16324	2809		GO:0050789	0	0.06666666666666667	R1	-	1	752	15572	11	5	741	15567	16324	0.09584209814861296
e019_R1	115	TRUE	8.987341183380416e-4	2	14	2	0.14285714285714285	1	GO:0140039	GO:BP	cell-cell adhesion in response to extracellular stimulus	16324	20727		GO:0007155	0	0.25	R1	-	1	2	16322	2	12	0	16310	16324	0.37782550696261225
e019_R1	117	TRUE	8.764136881999999e-6	718	21	10	0.47619047619047616	0.013927576601671309	GO:0097435	GO:BP	supramolecular fiber organization	16324	19703		GO:0065008;GO:0016043;GO:0050789	0	0.038461538461538464	R1	-	1	718	15606	10	11	708	15595	16324	0.07564590043051159
e019_R1	118	TRUE	5.001804505231504e-4	181	14	5	0.35714285714285715	0.027624309392265192	KEGG:04360	KEGG	Axon guidance	8161	299		NA	0	0.5	R1	-	1	181	7980	5	9	176	7971	8161	0.09429012275558601
e019_R1	119	TRUE	2.1927420622177573e-5	28	17	4	0.23529411764705882	0.14285714285714285	GO:0051482	GO:BP	positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway	16324	14519		GO:0050789;GO:0065008	0	0.07692307692307693	R1	-	1	28	16296	4	13	24	16283	16324	0.18225439364287332
e019_R1	120	TRUE	9.143343817297284e-20	196	26	15	0.5769230769230769	0.07653061224489796	GO:0007160	GO:BP	cell-matrix adhesion	16324	2787		GO:0050789;GO:0050896;GO:0007155	0	0.013513513513513514	R1	-	1	196	16128	15	11	181	16117	16324	0.2071628378268433
e019_R1	121	TRUE	2.483365064320141e-15	40	24	9	0.375	0.225	GO:0045197	GO:BP	establishment or maintenance of epithelial cell apical/basal polarity	16324	12011		GO:0008150	0	0.043478260869565216	R1	-	1	40	16284	9	15	31	16269	16324	0.2891425369452884
e019_R1	122	TRUE	2.276208958569876e-7	19	9	4	0.4444444444444444	0.21052631578947367	REAC:R-HSA-5627117	REAC	RHO GTPases Activate ROCKs	10790	1758		GO:0006996	0	0.05555555555555555	R1	-	1	19	10771	4	5	15	10766	10790	0.3050715802090185
e019_R1	123	TRUE	7.109690347677041e-8	757	18	11	0.6111111111111112	0.01453104359313078	GO:0045321	GO:BP	leukocyte activation	16324	12051		GO:0050789;GO:0002376;GO:0001775	0	0.03225806451612903	R1	-	1	757	15567	11	7	746	15560	16324	0.08922477826778863
e019_R1	125	TRUE	6.496757908728981e-9	116	15	7	0.4666666666666667	0.0603448275862069	GO:0001508	GO:BP	action potential	16324	337		GO:0008015;GO:0065008;GO:0050877;GO:0050789	0	0.023809523809523808	R1	-	1	116	16208	7	8	109	16200	16324	0.16592338361977996
e019_R1	126	TRUE	1.475547411608186e-6	597	21	10	0.47619047619047616	0.01675041876046901	GO:0045597	GO:BP	positive regulation of cell differentiation	16324	12148		GO:0050789;GO:0032502;GO:0006793;GO:0036211	0	0.015384615384615385	R1	-	1	597	15727	10	11	587	15716	16324	0.0840559337924017
e019_R1	127	TRUE	8.468854209731333e-5	41	16	4	0.25	0.0975609756097561	GO:0048013	GO:BP	ephrin receptor signaling pathway	16324	13201		GO:0050789	0	0.09090909090909091	R1	-	1	41	16283	4	12	37	16271	16324	0.15487519466314187
e019_R1	128	TRUE	1.011567609005676e-6	40	17	5	0.29411764705882354	0.125	REAC:R-HSA-3928662	REAC	EPHB-mediated forward signaling	10790	783		GO:0040011;GO:0050789;GO:0007155	0	0.03571428571428571	R1	-	1	40	10750	5	12	35	10738	10790	0.1898259921198814
e019_R1	129	TRUE	2.1110272719027454e-6	14	19	4	0.21052631578947367	0.2857142857142857	REAC:R-HSA-3322077	REAC	Glycogen synthesis	10790	1019		GO:0044255;GO:0050789;GO:0051179	0	0.03125	R1	-	1	14	10776	4	15	10	10761	10790	0.24411750625111725
e019_R1	130	TRUE	1.7849757293590662e-8	39	20	6	0.3	0.15384615384615385	REAC:R-HSA-5674135	REAC	MAP2K and MAPK activation	10790	1280		GO:0050896;GO:0050877	0	0.02127659574468085	R1	-	1	39	10751	6	14	33	10737	10790	0.21282805257092116
e019_R1	131	TRUE	6.727982455878877e-7	31	20	5	0.25	0.16129032258064516	REAC:R-HSA-445095	REAC	Interaction between L1 and Ankyrins	10790	1159		GO:0008150	0	0.07142857142857142	R1	-	1	31	10759	5	15	26	10744	10790	0.19896740397454163
e019_R1	132	TRUE	8.12793763460738e-13	11	17	6	0.35294117647058826	0.5454545454545454	REAC:R-HSA-5625970	REAC	RHO GTPases activate KTN1	10790	1763		GO:0051640;GO:0006810;GO:0051641	0	0.024390243902439025	R1	-	1	11	10779	6	11	5	10768	10790	0.4380645009652249
e019_R1	133	TRUE	1.1307060655221494e-5	16	25	4	0.16	0.25	GO:0034375	GO:BP	high-density lipoprotein particle remodeling	16324	9049		GO:0032501;GO:0050789;GO:0006869;GO:0016043	0	0.034482758620689655	R1	-	1	16	16308	4	21	12	16287	16324	0.19902475686820642
e019_R1	136	TRUE	1.472767768379806e-16	9	22	7	0.3181818181818182	0.7777777777777778	GO:0090522	GO:BP	vesicle tethering involved in exocytosis	16324	19367		GO:0051640;GO:0022406;GO:0061024	0	0.02702702702702703	R1	-	1	9	16315	7	15	2	16300	16324	0.4970783670342918
e019_R1	137	TRUE	4.794366644698419e-15	13	18	7	0.3888888888888889	0.5384615384615384	REAC:R-HSA-416993	REAC	Trafficking of GluR2-containing AMPA receptors	10790	2400		GO:0050789;GO:0007154	0	0.034482758620689655	R1	-	1	13	10777	7	11	6	10766	10790	0.45684288238799214
e019_R1	138	TRUE	8.698018313286363e-7	15	15	4	0.26666666666666666	0.26666666666666666	GO:0007210	GO:BP	serotonin receptor signaling pathway	16324	2831		GO:0050789;GO:0050896	0	0.1	R1	-	1	15	16309	4	11	11	16298	16324	0.26599219244997646
e019_R1	139	TRUE	3.6049345487843085e-20	291	28	17	0.6071428571428571	0.058419243986254296	GO:0048193	GO:BP	Golgi vesicle transport	16324	13306		GO:0016192;GO:0051641	0	0.04	R1	-	1	291	16033	17	11	274	16022	16324	0.18461189868918906
e019_R1	141	TRUE	4.4591774820536116e-36	35	26	17	0.6538461538461539	0.4857142857142857	REAC:R-HSA-5663213	REAC	RHO GTPases Activate WASPs and WAVEs	10790	1760		GO:0050789;GO:0006996;GO:0022607	0	0.012195121951219513	R1	-	1	35	10755	17	9	18	10746	10790	0.5623383626491398
e019_R1	142	TRUE	2.7640420290995364e-43	239	38	31	0.8157894736842105	0.1297071129707113	REAC:R-HSA-8951664	REAC	Neddylation	10790	1474		GO:0006508;GO:0009057	0	0.030303030303030304	R1	-	1	239	10551	31	7	208	10544	10790	0.3205870959866155
e019_R1	143	TRUE	1.2878233658595643e-4	226	10	5	0.5	0.022123893805309734	GO:0030100	GO:BP	regulation of endocytosis	16324	7041		GO:0050789;GO:0016192	0	0.1111111111111111	R1	-	1	226	16098	5	5	221	16093	16324	0.10301044162078538
e019_R1	145	TRUE	1.7557608241092712e-10	22	20	6	0.3	0.2727272727272727	GO:0097502	GO:BP	mannosylation	16324	19730		GO:0036211	0	0.07692307692307693	R1	-	1	22	16302	6	14	16	16288	16324	0.2851205804965057
e019_R1	146	TRUE	9.698164870385856e-5	7	21	3	0.14285714285714285	0.42857142857142855	GO:2000643	GO:BP	positive regulation of early endosome to late endosome transport	16324	27203		GO:0050789;GO:0016192	0	0.043478260869565216	R1	-	1	7	16317	3	18	4	16299	16324	0.24690487421733948
e019_R1	147	TRUE	1.0329886665826323e-11	53	12	7	0.5833333333333334	0.1320754716981132	REAC:R-HSA-9662361	REAC	Sensory processing of sound by outer hair cells of the cochlea	10790	2080		GO:0022607;GO:0006996;GO:0032502;GO:0050877	0	0.05263157894736842	R1	-	1	53	10737	7	5	46	10732	10790	0.27606280877029604
e019_R1	148	TRUE	6.398628031258074e-6	81	6	4	0.6666666666666666	0.04938271604938271	KEGG:04662	KEGG	B cell receptor signaling pathway	8161	333		GO:0050789;GO:0002376	0	0.1111111111111111	R1	-	1	81	8080	4	2	77	8078	8161	0.1797021334580751
e019_R1	149	TRUE	2.3439704597545525e-8	7	3	3	1	0.42857142857142855	GO:0006689	GO:BP	ganglioside catabolic process	16324	2451		GO:0044255;GO:0043603	0	0.03125	R1	-	1	7	16317	3	0	4	16317	16324	0.6545734435421479
e019_R1	152	TRUE	3.401527921235808e-26	295	28	20	0.7142857142857143	0.06779661016949153	GO:0016236	GO:BP	macroautophagy	16324	5303		GO:0007033;GO:0006914;GO:0022411;GO:0007005;GO:0022607	0	0.02127659574468085	R1	-	1	295	16029	20	8	275	16021	16324	0.2166425332288574
e019_R1	153	TRUE	4.680203674471783e-18	8	15	7	0.4666666666666667	0.875	REAC:R-HSA-166665	REAC	Terminal pathway of complement	10790	2355		GO:0050789;GO:0050896;GO:0002376	0	0.038461538461538464	R1	-	1	8	10782	7	8	1	10774	10790	0.638675144022348
e019_R1	155	TRUE	1.90745136100657e-6	752	14	9	0.6428571428571429	0.011968085106382979	GO:0007186	GO:BP	G protein-coupled receptor signaling pathway	16324	2809		GO:0050789;GO:0050896	0	0.045454545454545456	R1	-	1	752	15572	9	5	743	15567	16324	0.08340729653846667
e019_R1	156	TRUE	6.697058456441587e-9	5	3	3	1	0.6	GO:1990410	GO:BP	adrenomedullin receptor signaling pathway	16324	26397		GO:0050789	0	0.0625	R1	-	1	5	16319	3	0	2	16319	16324	0.7745492076643277
e019_R1	157	TRUE	1.0008387640087382e-17	33	14	9	0.6428571428571429	0.2727272727272727	KEGG:04130	KEGG	SNARE interactions in vesicular transport	8161	267		GO:0016050;GO:0065008;GO:0006836;GO:0061024;GO:0046903;GO:0048284;GO:0022406;GO:0051640;GO:0016192	0	0.017241379310344827	R1	-	1	33	8128	9	5	24	8123	8161	0.4172860051859601
e019_R1	158	TRUE	0.00234461286503496	3	18	2	0.1111111111111111	0.6666666666666666	REAC:R-HSA-5635851	REAC	GLI proteins bind promoters of Hh responsive genes to promote transcription	10790	961		GO:0050789	0	0.1	R1	-	1	3	10787	2	16	1	10771	10790	0.271748993540266
e019_R1	159	TRUE	7.136979558391651e-33	44	27	16	0.5925925925925926	0.36363636363636365	GO:0042073	GO:BP	intraciliary transport	16324	10523		GO:0006810;GO:0051641	0	0.058823529411764705	R1	-	1	44	16280	16	11	28	16269	16324	0.463102806687097
e019_R1	160	TRUE	3.653717001672989e-12	140	18	10	0.5555555555555556	0.07142857142857142	KEGG:04120	KEGG	Ubiquitin mediated proteolysis	8161	265		GO:0036211	0	0.05555555555555555	R1	-	1	140	8021	10	8	130	8013	8161	0.19494622490724192
e019_R1	161	TRUE	8.752249816203953e-18	610	25	18	0.72	0.029508196721311476	GO:0016567	GO:BP	protein ubiquitination	16324	5381		GO:0006508;GO:0036211;GO:0009057	0	0.05	R1	-	1	610	15714	18	7	592	15707	16324	0.14095947573990975
e019_R1	162	TRUE	2.2531948488349223e-6	20	15	4	0.26666666666666666	0.2	KEGG:00100	KEGG	Steroid biosynthesis	8161	13		GO:0006629;GO:0006066	0	0.09090909090909091	R1	-	1	20	8141	4	11	16	8130	8161	0.22930948592896475
e019_R1	164	TRUE	2.4229559434940835e-4	393	19	7	0.3684210526315789	0.017811704834605598	GO:0007015	GO:BP	actin filament organization	16324	2683		GO:0016043	0	0.2	R1	-	1	393	15931	7	12	386	15919	16324	0.07668674830171056
e019_R1	165	TRUE	0.0024033519827168282	45	13	3	0.23076923076923078	0.06666666666666667	KEGG:02010	KEGG	ABC transporters	8161	199		NA	0	0.5	R1	-	1	45	8116	3	10	42	8106	8161	0.12150302609834976
e019_R1	166	TRUE	7.197835622276981e-9	212	13	8	0.6153846153846154	0.03773584905660377	REAC:R-HSA-416476	REAC	G alpha (q) signalling events	10790	934		GO:0032501;GO:0065008;GO:0050789	0	0.02631578947368421	R1	-	1	212	10578	8	5	204	10573	10790	0.14908326347322845
e019_R1	167	TRUE	8.814364877238147e-16	10	20	7	0.35	0.7	REAC:R-HSA-9754560	REAC	SARS-CoV-2 modulates autophagy	10790	2002		GO:0016050;GO:0061024;GO:0048284;GO:0050789;GO:0065003	0	0.038461538461538464	R1	-	1	10	10780	7	13	3	10767	10790	0.49435136484192627
e019_R1	168	TRUE	2.8184132254843432e-11	8	14	5	0.35714285714285715	0.625	REAC:R-HSA-5632681	REAC	Ligand-receptor interactions	10790	1253		GO:0006508	0	0.08333333333333333	R1	-	1	8	10782	5	9	3	10773	10790	0.4719559348268968
e019_R1	169	TRUE	1.5311060232272974e-8	69	21	7	0.3333333333333333	0.10144927536231885	KEGG:04612	KEGG	Antigen processing and presentation	8161	316		GO:0050789	0	0.03571428571428571	R1	-	1	69	8092	7	14	62	8078	8161	0.18022261811023363
e019_R1	170	TRUE	3.7107551921264294e-10	313	25	12	0.48	0.038338658146964855	REAC:R-HSA-418594	REAC	G alpha (i) signalling events	10790	933		GO:0008152;GO:0050789	0	0.030303030303030304	R1	-	1	313	10477	12	13	301	10464	10790	0.12949777332497459
e019_R1	171	TRUE	1.0655515211224862e-26	81	18	15	0.8333333333333334	0.18518518518518517	KEGG:04146	KEGG	Peroxisome	8161	277		GO:0006810;GO:0048285;GO:0051641;GO:0065008;GO:0007031;GO:0044255;GO:0006082	0	0.034482758620689655	R1	-	1	81	8080	15	3	66	8077	8161	0.3905299511105063
e019_R1	172	TRUE	1.1223801582140003e-16	41	18	9	0.5	0.21951219512195122	GO:1990542	GO:BP	mitochondrial transmembrane transport	16324	26442		GO:0015031	0	0.03571428571428571	R1	-	1	41	16283	9	9	32	16274	16324	0.33022724720759766
e019_R1	173	TRUE	2.0798202228101366e-15	24	18	8	0.4444444444444444	0.3333333333333333	REAC:R-HSA-6783589	REAC	Interleukin-6 family signaling	10790	1193		GO:0050789;GO:0050896	0	0.03571428571428571	R1	-	1	24	10766	8	10	16	10756	10790	0.3837207249534559
e019_R1	174	TRUE	6.985035210464544e-5	9	16	3	0.1875	0.3333333333333333	REAC:R-HSA-8985947	REAC	Interleukin-9 signaling	10790	1196		NA	0	0.058823529411764705	R1	-	1	9	10781	3	13	6	10768	10790	0.2491765383076245
e019_R1	175	TRUE	5.8390652467434925e-18	97	24	13	0.5416666666666666	0.13402061855670103	KEGG:03015	KEGG	mRNA surveillance pathway	8161	210		GO:0006793;GO:0036211	0	0.01	R1	-	1	97	8064	13	11	84	8053	8161	0.26549233361932884
e019_R1	176	TRUE	2.5853026206477324e-4	8	3	2	0.6666666666666666	0.25	REAC:R-HSA-9012546	REAC	Interleukin-18 signaling	10790	1179		NA	0	0.5	R1	-	1	8	10782	2	1	6	10781	10790	0.4080022432978254
e019_R1	177	TRUE	1.6711569305811685e-11	24	25	7	0.28	0.2916666666666667	REAC:R-HSA-180024	REAC	DARPP-32 events	10790	413		GO:0050789;GO:0050896	0	0.017543859649122806	R1	-	1	24	10766	7	18	17	10748	10790	0.2841488499136152
e019_R1	178	TRUE	3.477137450330111e-8	14	28	5	0.17857142857142858	0.35714285714285715	GO:0048268	GO:BP	clathrin coat assembly	16324	13356		GO:0016192;GO:0065003;GO:0043412;GO:0006396	0	0.047619047619047616	R1	-	1	14	16310	5	23	9	16287	16324	0.25164901690610425
e019_R1	179	TRUE	1.299803973216967e-9	10	21	5	0.23809523809523808	0.5	REAC:R-HSA-168799	REAC	Neurotoxicity of clostridium toxins	10790	1506		GO:0051180;GO:0050789;GO:0016192	0	0.05	R1	-	1	10	10780	5	16	5	10764	10790	0.344184212637605
e019_R1	181	TRUE	2.5803590778156335e-23	170	25	16	0.64	0.09411764705882353	GO:0045216	GO:BP	cell-cell junction organization	16324	12022		GO:0032501;GO:0022607	0	0.022222222222222223	R1	-	1	170	16154	16	9	154	16145	16324	0.24288829929367706
e019_R1	182	TRUE	2.7262655636822703e-8	6	19	4	0.21052631578947367	0.6666666666666666	GO:0098700	GO:BP	neurotransmitter loading into synaptic vesicle	16324	19883		GO:0046903;GO:0006836;GO:0015837	0	0.03225806451612903	R1	-	1	6	16318	4	15	2	16303	16324	0.3742668743993075
e019_R1	183	TRUE	8.272586528128324e-28	250	24	21	0.875	0.084	KEGG:04144	KEGG	Endocytosis	8161	275		GO:0050789;GO:0016192;GO:0051641	0	0.03571428571428571	R1	-	1	250	7911	21	3	229	7908	8161	0.2661105779440545
e019_R1	184	TRUE	0.0022281247511673325	91	7	3	0.42857142857142855	0.03296703296703297	KEGG:04657	KEGG	IL-17 signaling pathway	8161	329		NA	0	0.5	R1	-	1	91	8070	3	4	88	8066	8161	0.11647258183377819
e019_R1	185	TRUE	1.3104371866763772e-5	35	12	4	0.3333333333333333	0.11428571428571428	REAC:R-HSA-432720	REAC	Lysosome Vesicle Biogenesis	10790	1276		NA	0	0.3333333333333333	R1	-	1	35	10755	4	8	31	10747	10790	0.19370265597565772
e019_R1	186	TRUE	7.36860043850756e-18	7	20	7	0.35	1	REAC:R-HSA-420597	REAC	Nectin/Necl  trans heterodimerization	10790	1473		GO:0050789;GO:0007155	0	0.017543859649122806	R1	-	1	7	10783	7	13	0	10770	10790	0.5912512490529139
e019_R1	187	TRUE	1.9887629033370295e-5	62	3	3	1	0.04838709677419355	KEGG:05321	KEGG	Inflammatory bowel disease	8161	476		GO:0002376;GO:0001775;GO:0001816;GO:0050789;GO:0032502	0	0.0196078431372549	R1	-	1	62	8099	3	0	59	8099	8161	0.21917379706235252
e019_R1	188	TRUE	2.3674161462912188e-14	56	22	9	0.4090909090909091	0.16071428571428573	GO:0002224	GO:BP	toll-like receptor signaling pathway	16324	776		GO:0050789;GO:0002376;GO:0001816	0	0.010309278350515464	R1	-	1	56	16268	9	13	47	16255	16324	0.25487015147374564
e019_R1	190	TRUE	5.850590412103327e-7	417	12	8	0.6666666666666666	0.019184652278177457	REAC:R-HSA-5663202	REAC	Diseases of signal transduction by growth factor receptors and second messengers	10790	735		GO:0050789;GO:0008283	0	0.024390243902439025	R1	-	1	417	10373	8	4	409	10369	10790	0.10871665414175295
e019_R1	191	TRUE	1.1806855315776883e-8	33	4	4	1	0.12121212121212122	REAC:R-HSA-2172127	REAC	DAP12 interactions	10790	411		GO:0050789;GO:0002376;GO:0001775	0	0.06666666666666667	R1	-	1	33	10757	4	0	29	10757	10790	0.3476869594300624
e019_R1	192	TRUE	1.2533705680352722e-11	21	13	6	0.46153846153846156	0.2857142857142857	KEGG:00532	KEGG	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate	8161	76		GO:0019538;GO:0009059	0	0.037037037037037035	R1	-	1	21	8140	6	7	15	8133	8161	0.36186576378825797
e019_R1	193	TRUE	2.2562982229351857e-13	12	13	6	0.46153846153846156	0.5	REAC:R-HSA-9013973	REAC	TICAM1-dependent activation of IRF3/IRF7	10790	2307		GO:0050896;GO:0002376;GO:0001816;GO:0050789;GO:0044419	0	0.011627906976744186	R1	-	1	12	10778	6	7	6	10771	10790	0.47978272774191677
e019_R1	194	TRUE	8.557980968430156e-17	8	21	7	0.3333333333333333	0.875	REAC:R-HSA-72731	REAC	Recycling of eIF2:GDP	10790	1860		GO:0006412;GO:0006396;GO:0032502	0	0.023255813953488372	R1	-	1	8	10782	7	14	1	10768	10790	0.5395856886233594
e019_R1	195	TRUE	9.308507714116528e-8	9	15	4	0.26666666666666666	0.4444444444444444	REAC:R-HSA-8964058	REAC	HDL remodeling	10790	1037		GO:0032501;GO:0006869;GO:0016043	0	0.041666666666666664	R1	-	1	9	10781	4	11	5	10770	10790	0.3435704726205024
e019_R1	198	TRUE	1.3249775386551837e-8	297	11	8	0.7272727272727273	0.026936026936026935	REAC:R-HSA-1474244	REAC	Extracellular matrix organization	10790	844		GO:0050789;GO:0001775	0	0.02702702702702703	R1	-	1	297	10493	8	3	289	10490	10790	0.13662862094135148
e019_R1	199	TRUE	5.194192162364747e-12	6	17	5	0.29411764705882354	0.8333333333333334	GO:0016255	GO:BP	attachment of GPI anchor to protein	16324	5311		GO:0044255;GO:0006793;GO:0036211	0	0.043478260869565216	R1	-	1	6	16318	5	12	1	16306	16324	0.4948036903982079
e019_R1	200	TRUE	5.156913273223246e-9	178	17	8	0.47058823529411764	0.0449438202247191	GO:0007596	GO:BP	blood coagulation	16324	3127		GO:0006508;GO:0050896;GO:0050817;GO:0051604;GO:0050886;GO:0050789;GO:0050878	0	0.017857142857142856	R1	-	1	178	16146	8	9	170	16137	16324	0.14291603747660464
e019_R1	202	TRUE	5.613857146364515e-20	111	19	13	0.6842105263157895	0.11711711711711711	REAC:R-HSA-166658	REAC	Complement cascade	10790	370		GO:0050789;GO:0050896;GO:0002376;GO:0044419	0	0.029411764705882353	R1	-	1	111	10679	13	6	98	10673	10790	0.28051356777600756
e019_R1	203	TRUE	9.77441976093633e-9	201	24	9	0.375	0.04477611940298507	GO:0071560	GO:BP	cellular response to transforming growth factor beta stimulus	16324	17710		GO:0050789;GO:0050896;GO:0032502	0	0.0625	R1	-	1	201	16123	9	15	192	16108	16324	0.12619706322276128
e019_R1	204	TRUE	3.2547921247059884e-6	108	17	6	0.35294117647058826	0.05555555555555555	KEGG:04931	KEGG	Insulin resistance	8161	381		GO:0050789;GO:0050896;GO:0006793;GO:0036211	0	0.03125	R1	-	1	108	8053	6	11	102	8042	8161	0.13581988840097936
e019_R1	205	TRUE	2.9350987133723404e-4	27	11	3	0.2727272727272727	0.1111111111111111	KEGG:05310	KEGG	Asthma	8161	474		NA	0	0.5	R1	-	1	27	8134	3	8	24	8126	8161	0.17236732249565792
e019_R1	206	TRUE	4.303708264178228e-5	30	18	4	0.2222222222222222	0.13333333333333333	REAC:R-HSA-5357956	REAC	TNFR1-induced NFkappaB signaling pathway	10790	2312		GO:0006520;GO:0043603;GO:0036211	0	0.08333333333333333	R1	-	1	30	10760	4	14	26	10746	10790	0.1703578919744739
e019_R1	207	TRUE	1.7508913529651083e-12	95	16	9	0.5625	0.09473684210526316	KEGG:04640	KEGG	Hematopoietic cell lineage	8161	327		GO:0007155;GO:0032502	0	0.058823529411764705	R1	-	1	95	8066	9	7	86	8059	8161	0.2276185096249507
e019_R1	210	TRUE	2.922849550346544e-4	128	3	3	1	0.0234375	REAC:R-HSA-6809371	REAC	Formation of the cornified envelope	10790	919		NA	0	0.3333333333333333	R1	-	1	128	10662	3	0	125	10662	10790	0.15220350101048255
e019_R1	211	TRUE	7.652588071553455e-7	36	18	5	0.2777777777777778	0.1388888888888889	REAC:R-HSA-6804757	REAC	Regulation of TP53 Degradation	10790	1906		GO:0050896;GO:0007154	0	0.045454545454545456	R1	-	1	36	10754	5	13	31	10741	10790	0.194546227444958
e019_R1	212	TRUE	6.8894951162176645e-28	41	29	15	0.5172413793103449	0.36585365853658536	REAC:R-HSA-383280	REAC	Nuclear Receptor transcription pathway	10790	1530		GO:0050789;GO:0050896;GO:0048511	0	0.01694915254237288	R1	-	1	41	10749	15	14	26	10735	10790	0.43322069162340654
e019_R1	214	TRUE	1.149684455446573e-9	293	9	8	0.8888888888888888	0.027303754266211604	KEGG:04060	KEGG	Cytokine-cytokine receptor interaction	8161	248		GO:0050789;GO:0050896;GO:0001816	0	0.05555555555555555	R1	-	1	293	7868	8	1	285	7867	8161	0.1523381514481678
e019_R1	215	TRUE	1.2100217438865638e-4	22	10	3	0.3	0.13636363636363635	KEGG:00900	KEGG	Terpenoid backbone biosynthesis	8161	129		NA	0	0.5	R1	-	1	22	8139	3	7	19	8132	8161	0.2008362885367374
e019_R1	218	TRUE	0.005773201358454699	55	11	3	0.2727272727272727	0.05454545454545454	REAC:R-HSA-936837	REAC	Ion transport by P-type ATPases	10790	1215		GO:0008150	0	0.2	R1	-	1	55	10735	3	8	52	10727	10790	0.1200551824245941
e019_R1	219	TRUE	4.358395648368839e-12	132	19	10	0.5263157894736842	0.07575757575757576	KEGG:04142	KEGG	Lysosome	8161	274		GO:0007033;GO:0065007	0	0.025	R1	-	1	132	8029	10	9	122	8020	8161	0.19535629952703987
e019_R1	220	TRUE	4.983918486340984e-12	11	22	6	0.2727272727272727	0.5454545454545454	REAC:R-HSA-112308	REAC	Presynaptic depolarization and calcium channel opening	10790	1700		GO:0016043;GO:0050789;GO:0065009;GO:0006811	0	0.02127659574468085	R1	-	1	11	10779	6	16	5	10763	10790	0.3848414174179118
e019_R1	221	TRUE	3.80675716861517e-12	95	17	9	0.5294117647058824	0.09473684210526316	KEGG:04640	KEGG	Hematopoietic cell lineage	8161	327		GO:0050789;GO:0050896	0	0.03225806451612903	R1	-	1	95	8066	9	8	86	8058	8161	0.22054427857674866
e019_R1	222	TRUE	1.814368349634569e-14	30	17	8	0.47058823529411764	0.26666666666666666	KEGG:00030	KEGG	Pentose phosphate pathway	8161	4		GO:0006091;GO:0009117	0	0.045454545454545456	R1	-	1	30	8131	8	9	22	8122	8161	0.35249388237815604
e019_R1	223	TRUE	3.3327358583834377e-41	27	26	17	0.6538461538461539	0.6296296296296297	GO:2000819	GO:BP	regulation of nucleotide-excision repair	16324	27358		GO:0051276;GO:0006281;GO:0050789;GO:0007059;GO:0032502	0	0.01020408163265306	R1	-	1	27	16297	17	9	10	16288	16324	0.6410412166711262
e019_R1	224	TRUE	1.2637439814675276e-15	115	22	11	0.5	0.09565217391304348	GO:0050852	GO:BP	T cell receptor signaling pathway	16324	14053		GO:0050789;GO:0002376;GO:0001775	0	0.018518518518518517	R1	-	1	115	16209	11	11	104	16198	16324	0.21651992402611955
e019_R1	225	TRUE	6.522451331677854e-6	50	21	5	0.23809523809523808	0.1	GO:1902475	GO:BP	L-alpha-amino acid transmembrane transport	16324	23346		GO:0006865	0	0.047619047619047616	R1	-	1	50	16274	5	16	45	16258	16324	0.15265034634776098
e019_R1	226	TRUE	4.3402389118777845e-28	17	28	12	0.42857142857142855	0.7058823529411765	GO:0061952	GO:BP	midbody abscission	16324	16664		GO:0006508;GO:0051641;GO:0007032;GO:0009057;GO:0007033;GO:0061024;GO:0016032;GO:0048284;GO:0050789;GO:0022411;GO:0044419;GO:0016192;GO:0022607	0	0.00684931506849315	R1	-	1	17	16307	12	16	5	16291	16324	0.5494399193233749
e019_R1	227	TRUE	6.96283012684711e-7	130	12	6	0.5	0.046153846153846156	KEGG:05322	KEGG	Systemic lupus erythematosus	8161	477		NA	0	0.5	R1	-	1	130	8031	6	6	124	8025	8161	0.1483658814682935
e019_R1	228	TRUE	2.3226580120555837e-51	108	39	31	0.7948717948717948	0.28703703703703703	KEGG:03013	KEGG	Nucleocytoplasmic transport	8161	209		GO:0051641;GO:0015931	0	0.009900990099009901	R1	-	1	108	8053	31	8	77	8045	8161	0.4739791026440959
