experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	goslim_pir	perc_rank	cumelative_dist	monet_type	genes	rank	P	N	tp	fp	fn	tn	tot_pop_valid	mcc
e019_R1	57	TRUE	2.7808862429601045e-30	57	23	16	0.6956521739130435	0.2807017543859649	REAC:R-HSA-75955	REAC	RNA Polymerase II Transcription Elongation	10790	1799		GO:0006354;GO:0050789;GO:0032502	0	0.037037037037037035	R1	-	1.5	57	10733	16	7	41	10726	10790	0.4401711891837006
e019_R1	57	TRUE	2.7808862429601045e-30	57	23	16	0.6956521739130435	0.2807017543859649	REAC:R-HSA-112382	REAC	Formation of RNA Pol II elongation complex 	10790	903		GO:0006354;GO:0050789;GO:0032502	0	0.037037037037037035	R1	-	1.5	57	10733	16	7	41	10726	10790	0.4401711891837006
e019_R1	57	TRUE	1.2765626519181066e-27	80	23	16	0.6956521739130435	0.2	REAC:R-HSA-674695	REAC	RNA Polymerase II Pre-transcription Events	10790	1796		GO:0006354;GO:0050789;GO:0032502	0.03773584905660377	0.05555555555555555	R1	-	3	80	10710	16	7	64	10703	10790	0.3707975559528179
e019_R1	57	TRUE	1.0870738734902688e-24	114	29	16	0.5517241379310345	0.14035087719298245	GO:0006354	GO:BP	DNA-templated transcription elongation	16324	2179		GO:0006354;GO:0050789;GO:0032502	0.05660377358490566	0.07407407407407407	R1	-	4	114	16210	16	13	98	16197	16324	0.2759587562406846
e019_R1	57	TRUE	1.5311431915474137e-23	97	29	15	0.5172413793103449	0.15463917525773196	GO:0006368	GO:BP	transcription elongation by RNA polymerase II	16324	2191		GO:0006354;GO:0050789;GO:0032502	0.07547169811320754	0.09259259259259259	R1	-	5	97	16227	15	14	82	16213	16324	0.28065225604243554
e019_R1	57	TRUE	5.058465417982656e-19	97	29	13	0.4482758620689655	0.13402061855670103	GO:0032784	GO:BP	regulation of DNA-templated transcription elongation	16324	8246		GO:0006354;GO:0050789;GO:0032502	0.09433962264150944	0.1111111111111111	R1	-	6	97	16227	13	16	84	16211	16324	0.24279706735894252
e019_R1	57	TRUE	9.955565424596314e-16	80	29	11	0.3793103448275862	0.1375	GO:0034243	GO:BP	regulation of transcription elongation by RNA polymerase II	16324	8968		GO:0006354;GO:0050789;GO:0032502	0.11320754716981132	0.12962962962962962	R1	-	7	80	16244	11	18	69	16226	16324	0.22617983206087705
e019_R1	57	TRUE	3.2382837200832946e-14	12	29	7	0.2413793103448276	0.5833333333333334	GO:0001711	GO:BP	endodermal cell fate commitment	16324	417		GO:0006354;GO:0050789;GO:0032502	0.1320754716981132	0.14814814814814814	R1	-	8	12	16312	7	22	5	16290	16324	0.3745670456279333
e019_R1	57	TRUE	6.089435333361674e-13	57	29	9	0.3103448275862069	0.15789473684210525	GO:0032786	GO:BP	positive regulation of DNA-templated transcription, elongation	16324	8248		GO:0006354;GO:0050789;GO:0032502	0.1509433962264151	0.16666666666666666	R1	-	9	57	16267	9	20	48	16247	16324	0.21945105171403462
e019_R1	57	TRUE	1.1661260290603563e-12	62	14	8	0.5714285714285714	0.12903225806451613	KEGG:03250	KEGG	Viral life cycle - HIV-1	8161	221		GO:0006354;GO:0050789;GO:0032502	0.16981132075471697	0.18518518518518517	R1	-	10	62	8099	8	6	54	8093	8161	0.26918217645070525
e019_R1	57	TRUE	3.1397924313934555e-12	20	29	7	0.2413793103448276	0.35	GO:0060795	GO:BP	cell fate commitment involved in formation of primary germ layer	16324	15811		GO:0006354;GO:0050789;GO:0032502	0.18867924528301888	0.2037037037037037	R1	-	11	20	16304	7	22	13	16282	16324	0.28961854269840215
e019_R1	57	TRUE	1.6676069372713105e-11	47	29	8	0.27586206896551724	0.1702127659574468	GO:0032968	GO:BP	positive regulation of transcription elongation by RNA polymerase II	16324	8380		GO:0006354;GO:0050789;GO:0032502	0.20754716981132076	0.2222222222222222	R1	-	12	47	16277	8	21	39	16256	16324	0.21493032313269037
e019_R1	57	TRUE	7.59267658721297e-11	32	23	7	0.30434782608695654	0.21875	REAC:R-HSA-167290	REAC	Pausing and recovery of HIV elongation	10790	1629		GO:0006354;GO:0050789;GO:0032502	0.22641509433962265	0.25925925925925924	R1	-	13.5	32	10758	7	16	25	10742	10790	0.25616201237175446
e019_R1	57	TRUE	7.59267658721297e-11	32	23	7	0.30434782608695654	0.21875	REAC:R-HSA-167287	REAC	HIV elongation arrest and recovery	10790	1048		GO:0006354;GO:0050789;GO:0032502	0.22641509433962265	0.25925925925925924	R1	-	13.5	32	10758	7	16	25	10742	10790	0.25616201237175446
e019_R1	58	TRUE	1.9133186698726802e-22	36	24	12	0.5	0.3333333333333333	REAC:R-HSA-8939243	REAC	RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known	10790	1823		GO:0036211	0	0.03225806451612903	R1	-	1	36	10754	12	12	24	10742	10790	0.40665481946740856
e019_R1	58	TRUE	3.089088470791279e-16	15	24	8	0.3333333333333333	0.5333333333333333	REAC:R-HSA-4655427	REAC	SUMOylation of DNA methylation proteins	10790	2046		GO:0036211	0.03333333333333333	0.06451612903225806	R1	-	2	15	10775	8	16	7	10759	10790	0.42063879948905775
e019_R1	58	TRUE	8.484876268245713e-13	59	24	9	0.375	0.15254237288135594	REAC:R-HSA-8943724	REAC	Regulation of PTEN gene transcription	10790	1891		GO:0036211	0.06666666666666667	0.0967741935483871	R1	-	3	59	10731	9	15	50	10716	10790	0.23659512758969692
e019_R1	58	TRUE	1.1516577199188957e-12	8	31	6	0.1935483870967742	0.75	GO:0036353	GO:BP	histone H2A-K119 monoubiquitination	16324	10108		GO:0036211	0.1	0.12903225806451613	R1	-	4	8	16316	6	25	2	16291	16324	0.3804902785631473
e019_R1	58	TRUE	4.431805583027699e-12	41	24	8	0.3333333333333333	0.1951219512195122	REAC:R-HSA-3899300	REAC	SUMOylation of transcription cofactors	10790	2054		GO:0036211	0.13333333333333333	0.16129032258064516	R1	-	5	41	10749	8	16	33	10733	10790	0.2528852585190235
e019_R1	58	TRUE	5.823956103716375e-12	236	24	12	0.5	0.05084745762711865	REAC:R-HSA-8878171	REAC	Transcriptional regulation by RUNX1	10790	2418		GO:0036211	0.16666666666666666	0.1935483870967742	R1	-	6	236	10554	12	12	224	10542	10790	0.15434032647809942
e019_R1	58	TRUE	6.708144712344472e-12	43	24	8	0.3333333333333333	0.18604651162790697	REAC:R-HSA-4570464	REAC	SUMOylation of RNA binding proteins	10790	2048		GO:0036211	0.2	0.22580645161290322	R1	-	7	43	10747	8	16	35	10731	10790	0.24681825044376565
e019_R1	58	TRUE	4.248219957135336e-11	138	24	10	0.4166666666666667	0.07246376811594203	REAC:R-HSA-6807070	REAC	PTEN Regulation	10790	1614		GO:0036211	0.23333333333333334	0.25806451612903225	R1	-	8	138	10652	10	14	128	10638	10790	0.16970472234841302
e019_R1	59	TRUE	1.1275464009618424e-37	52	33	19	0.5757575757575758	0.36538461538461536	GO:0051568	GO:BP	histone H3-K4 methylation	16324	14578		GO:0050789;GO:0036211	0	0.021739130434782608	R1	-	1	52	16272	19	14	33	16258	16324	0.45731738667704763
e019_R1	59	TRUE	2.1836509078949906e-33	81	33	19	0.5757575757575758	0.2345679012345679	GO:0034968	GO:BP	histone lysine methylation	16324	9215		GO:0050789;GO:0036211	0.022222222222222223	0.043478260869565216	R1	-	2	81	16243	19	14	62	16229	16324	0.36560711284918657
e019_R1	59	TRUE	1.5231340990789467e-31	99	33	19	0.5757575757575758	0.1919191919191919	GO:0018022	GO:BP	peptidyl-lysine methylation	16324	5461		GO:0050789;GO:0036211	0.044444444444444446	0.06521739130434782	R1	-	3	99	16225	19	14	80	16211	16324	0.3302482540162958
e019_R1	59	TRUE	4.252798947121704e-31	104	33	19	0.5757575757575758	0.18269230769230768	GO:0016571	GO:BP	histone methylation	16324	5383		GO:0050789;GO:0036211	0.06666666666666667	0.08695652173913043	R1	-	4	104	16220	19	14	85	16206	16324	0.3220882063240492
e019_R1	59	TRUE	1.8783661390193554e-28	140	33	19	0.5757575757575758	0.1357142857142857	GO:0006479	GO:BP	protein methylation	16324	2267		GO:0050789;GO:0036211	0.08888888888888889	0.13043478260869565	R1	-	5.5	140	16184	19	14	121	16170	16324	0.27683729314705663
e019_R1	59	TRUE	1.8783661390193554e-28	140	33	19	0.5757575757575758	0.1357142857142857	GO:0008213	GO:BP	protein alkylation	16324	3212		GO:0050789;GO:0036211	0.08888888888888889	0.13043478260869565	R1	-	5.5	140	16184	19	14	121	16170	16324	0.27683729314705663
e019_R1	59	TRUE	1.962373918950346e-27	312	33	22	0.6666666666666666	0.07051282051282051	GO:0018205	GO:BP	peptidyl-lysine modification	16324	5568		GO:0050789;GO:0036211	0.13333333333333333	0.15217391304347827	R1	-	7	312	16012	22	11	290	16001	16324	0.21285575094599554
e019_R1	59	TRUE	2.0155751674664123e-26	346	33	22	0.6666666666666666	0.06358381502890173	GO:0016570	GO:BP	histone modification	16324	5382		GO:0050789;GO:0036211	0.15555555555555556	0.17391304347826086	R1	-	8	346	15978	22	11	324	15967	16324	0.2016912610756967
e019_R1	59	TRUE	4.5830975548282345e-26	13	33	11	0.3333333333333333	0.8461538461538461	GO:1900095	GO:BP	regulation of dosage compensation by inactivation of X chromosome	16324	21301		GO:0050789;GO:0036211	0.17777777777777778	0.1956521739130435	R1	-	9	13	16311	11	22	2	16289	16324	0.5305638259243238
e019_R1	59	TRUE	2.1361345767657147e-25	14	33	11	0.3333333333333333	0.7857142857142857	GO:0043984	GO:BP	histone H4-K16 acetylation	16324	11503		GO:0050789;GO:0036211	0.2	0.21739130434782608	R1	-	10	14	16310	11	22	3	16288	16324	0.511185581280619
e019_R1	59	TRUE	2.3481485884732674e-23	253	33	19	0.5757575757575758	0.07509881422924901	GO:0043414	GO:BP	macromolecule methylation	16324	11271		GO:0050789;GO:0036211	0.2222222222222222	0.2391304347826087	R1	-	11	253	16071	19	14	234	16057	16324	0.20413466269012678
e019_R1	59	TRUE	5.380298223070692e-23	264	33	19	0.5757575757575758	0.07196969696969698	GO:0032259	GO:BP	methylation	16324	7865		GO:0050789;GO:0036211	0.24444444444444444	0.2608695652173913	R1	-	12	264	16060	19	14	245	16046	16324	0.19966459810397963
e019_R1	60	TRUE	2.3580812662137767e-12	438	33	15	0.45454545454545453	0.03424657534246575	GO:0006325	GO:BP	chromatin organization	16324	2169		GO:0050789;GO:0043412;GO:0016043	0	0.021739130434782608	R1	-	1	438	15886	15	18	423	15868	16324	0.11912930502753766
e019_R1	60	TRUE	2.553069338660783e-9	74	33	8	0.24242424242424243	0.10810810810810811	GO:0045814	GO:BP	negative regulation of gene expression, epigenetic	16324	12336		GO:0050789;GO:0043412;GO:0016043	0.022222222222222223	0.043478260869565216	R1	-	2	74	16250	8	25	66	16225	16324	0.15938418506413413
e019_R1	60	TRUE	3.3384176195926713e-9	63	19	7	0.3684210526315789	0.1111111111111111	KEGG:00310	KEGG	Lysine degradation	8161	34		GO:0050789;GO:0043412;GO:0016043	0.044444444444444446	0.06521739130434782	R1	-	3	63	8098	7	12	56	8086	8161	0.19908718636046122
e019_R1	60	TRUE	8.894217397976817e-9	383	33	12	0.36363636363636365	0.031331592689295036	GO:0006338	GO:BP	chromatin remodeling	16324	2173		GO:0050789;GO:0043412;GO:0016043	0.06666666666666667	0.08695652173913043	R1	-	4	383	15941	12	21	371	15920	16324	0.10114713915462105
e019_R1	60	TRUE	2.2020202618236976e-8	152	33	9	0.2727272727272727	0.05921052631578947	GO:0040029	GO:BP	epigenetic regulation of gene expression	16324	10481		GO:0050789;GO:0043412;GO:0016043	0.08888888888888889	0.10869565217391304	R1	-	5	152	16172	9	24	143	16148	16324	0.12343772057869379
e019_R1	60	TRUE	7.468605536260284e-8	65	33	7	0.21212121212121213	0.1076923076923077	GO:0031507	GO:BP	heterochromatin formation	16324	7592		GO:0050789;GO:0043412;GO:0016043	0.1111111111111111	0.13043478260869565	R1	-	6	65	16259	7	26	58	16233	16324	0.14875113005971755
e019_R1	60	TRUE	7.552487805190429e-8	253	33	10	0.30303030303030304	0.039525691699604744	GO:0043414	GO:BP	macromolecule methylation	16324	11271		GO:0050789;GO:0043412;GO:0016043	0.13333333333333333	0.15217391304347827	R1	-	7	253	16071	10	23	243	16048	16324	0.10476437603745582
e019_R1	60	TRUE	7.580698063925638e-8	71	26	7	0.2692307692307692	0.09859154929577464	REAC:R-HSA-3214841	REAC	PKMTs methylate histone lysines	10790	1603		GO:0050789;GO:0043412;GO:0016043	0.15555555555555556	0.17391304347826086	R1	-	8	71	10719	7	19	64	10700	10790	0.15965898556126817
e019_R1	60	TRUE	1.093810755135409e-7	273	26	10	0.38461538461538464	0.03663003663003663	REAC:R-HSA-3247509	REAC	Chromatin modifying enzymes	10790	340		GO:0050789;GO:0043412;GO:0016043	0.17777777777777778	0.21739130434782608	R1	-	9.5	273	10517	10	16	263	10501	10790	0.11245230710213401
e019_R1	60	TRUE	1.093810755135409e-7	273	26	10	0.38461538461538464	0.03663003663003663	REAC:R-HSA-4839726	REAC	Chromatin organization	10790	341		GO:0050789;GO:0043412;GO:0016043	0.17777777777777778	0.21739130434782608	R1	-	9.5	273	10517	10	16	263	10501	10790	0.11245230710213401
e019_R1	60	TRUE	1.0950351169580798e-7	755	33	14	0.42424242424242425	0.018543046357615896	GO:0000122	GO:BP	negative regulation of transcription by RNA polymerase II	16324	51		GO:0050789;GO:0043412;GO:0016043	0.2222222222222222	0.2391304347826087	R1	-	11	755	15569	14	19	741	15550	16324	0.08100053531716736
e019_R1	60	TRUE	1.1482268537278296e-7	264	33	10	0.30303030303030304	0.03787878787878788	GO:0032259	GO:BP	methylation	16324	7865		GO:0050789;GO:0043412;GO:0016043	0.24444444444444444	0.2608695652173913	R1	-	12	264	16060	10	23	254	16037	16324	0.1023532431092069
e019_R1	61	TRUE	5.83150809873119e-6	26	13	4	0.3076923076923077	0.15384615384615385	REAC:R-HSA-3238698	REAC	WNT ligand biogenesis and trafficking	10790	2529		GO:0022607	0	0.04	R1	-	1	26	10764	4	9	22	10755	10790	0.216258313113819
e019_R1	61	TRUE	1.083056478671581e-5	71	17	5	0.29411764705882354	0.07042253521126761	GO:0048041	GO:BP	focal adhesion assembly	16324	13216		GO:0022607	0.041666666666666664	0.08	R1	-	2	71	16253	5	12	66	16241	16324	0.14217355616290403
e019_R1	61	TRUE	1.3139203162417056e-5	331	13	7	0.5384615384615384	0.021148036253776436	KEGG:05165	KEGG	Human papillomavirus infection	8161	439		GO:0022607	0.08333333333333333	0.12	R1	-	3	331	7830	7	6	324	7824	8161	0.10081826516657065
e019_R1	61	TRUE	1.748581379222827e-5	78	17	5	0.29411764705882354	0.0641025641025641	GO:0007044	GO:BP	cell-substrate junction assembly	16324	2707		GO:0022607	0.125	0.16	R1	-	4	78	16246	5	12	73	16234	16324	0.13547247699987405
e019_R1	61	TRUE	2.5476438094796678e-5	84	17	5	0.29411764705882354	0.05952380952380952	GO:0150115	GO:BP	cell-substrate junction organization	16324	21130		GO:0022607	0.16666666666666666	0.2	R1	-	5	84	16240	5	12	79	16228	16324	0.13040279296411414
e019_R1	61	TRUE	1.2200363253644685e-4	63	13	4	0.3076923076923077	0.06349206349206349	KEGG:05217	KEGG	Basal cell carcinoma	8161	461		GO:0022607	0.20833333333333334	0.24	R1	-	6	63	8098	4	9	59	8089	8161	0.1369027162896099
e019_R1	61	TRUE	1.4139683404479553e-4	118	17	5	0.29411764705882354	0.0423728813559322	GO:0055001	GO:BP	muscle cell development	16324	15020		GO:0022607	0.25	0.28	R1	-	7	118	16206	5	12	113	16194	16324	0.10934502475619495
e019_R1	62	TRUE	2.7880480433866822e-12	23	25	7	0.28	0.30434782608695654	GO:1902455	GO:BP	negative regulation of stem cell population maintenance	16324	23330		GO:0050789	0	0.03333333333333333	R1	-	1	23	16301	7	18	16	16283	16324	0.29087888738655615
e019_R1	62	TRUE	2.58228597976666e-11	755	25	15	0.6	0.019867549668874173	GO:0000122	GO:BP	negative regulation of transcription by RNA polymerase II	16324	51		GO:0050789	0.034482758620689655	0.06666666666666667	R1	-	2	755	15569	15	10	740	15559	16324	0.10325837685721875
e019_R1	62	TRUE	2.085682544157446e-10	40	25	7	0.28	0.175	GO:1902459	GO:BP	positive regulation of stem cell population maintenance	16324	23334		GO:0050789	0.06896551724137931	0.1	R1	-	3	40	16284	7	18	33	16266	16324	0.21985999077292545
e019_R1	62	TRUE	3.305626662599386e-9	58	25	7	0.28	0.1206896551724138	GO:2000036	GO:BP	regulation of stem cell population maintenance	16324	26643		GO:0050789	0.10344827586206896	0.13333333333333333	R1	-	4	58	16266	7	18	51	16248	16324	0.18195899583529
e019_R1	62	TRUE	4.083680794970125e-8	82	25	7	0.28	0.08536585365853659	GO:0030512	GO:BP	negative regulation of transforming growth factor beta receptor signaling pathway	16324	7193		GO:0050789	0.13793103448275862	0.16666666666666666	R1	-	5	82	16242	7	18	75	16224	16324	0.15232997147580815
e019_R1	62	TRUE	7.840298687960399e-8	244	25	9	0.36	0.036885245901639344	GO:0030336	GO:BP	negative regulation of cell migration	16324	7145		GO:0050789	0.1724137931034483	0.2	R1	-	6	244	16080	9	16	235	16064	16324	0.11136881125785719
e019_R1	62	TRUE	1.2033815836742994e-7	256	25	9	0.36	0.03515625	GO:2000146	GO:BP	negative regulation of cell motility	16324	26748		GO:0050789	0.20689655172413793	0.23333333333333334	R1	-	7	256	16068	9	16	247	16052	16324	0.10853614696344611
e019_R1	62	TRUE	1.359979157392855e-7	97	25	7	0.28	0.07216494845360824	GO:0019827	GO:BP	stem cell population maintenance	16324	6381		GO:0050789	0.2413793103448276	0.26666666666666666	R1	-	8	97	16227	7	18	90	16209	16324	0.13965398680853947
e019_R1	63	TRUE	1.0853837136634316e-10	416	23	12	0.5217391304347826	0.028846153846153848	GO:0002521	GO:BP	leukocyte differentiation	16324	1061		GO:0001775;GO:0002376;GO:0006351;GO:0050789;GO:0032502	0	0.017543859649122806	R1	-	1	416	15908	12	11	404	15897	16324	0.1182861720107097
e019_R1	63	TRUE	3.3883672480587853e-10	89	19	8	0.42105263157894735	0.0898876404494382	REAC:R-HSA-9616222	REAC	Transcriptional regulation of granulopoiesis	10790	2423		GO:0001775;GO:0002376;GO:0006351;GO:0050789;GO:0032502	0.017857142857142856	0.03508771929824561	R1	-	2	89	10701	8	11	81	10690	10790	0.19169342207033935
e019_R1	63	TRUE	2.847198627041434e-9	280	23	10	0.43478260869565216	0.03571428571428571	GO:0030099	GO:BP	myeloid cell differentiation	16324	7040		GO:0001775;GO:0002376;GO:0006351;GO:0050789;GO:0032502	0.03571428571428571	0.05263157894736842	R1	-	3	280	16044	10	13	270	16031	16324	0.12082023449646358
e019_R1	63	TRUE	1.2064313454494765e-8	620	23	12	0.5217391304347826	0.01935483870967742	GO:0030097	GO:BP	hemopoiesis	16324	7038		GO:0001775;GO:0002376;GO:0006351;GO:0050789;GO:0032502	0.05357142857142857	0.07017543859649122	R1	-	4	620	15704	12	11	608	15693	16324	0.09506283699556811
e019_R1	63	TRUE	3.861490482279251e-8	155	23	8	0.34782608695652173	0.05161290322580645	GO:0002573	GO:BP	myeloid leukocyte differentiation	16324	1112		GO:0001775;GO:0002376;GO:0006351;GO:0050789;GO:0032502	0.07142857142857142	0.08771929824561403	R1	-	5	155	16169	8	15	147	16154	16324	0.13104412946964422
e019_R1	63	TRUE	2.367262069605541e-7	302	23	9	0.391304347826087	0.029801324503311258	GO:1903706	GO:BP	regulation of hemopoiesis	16324	24346		GO:0001775;GO:0002376;GO:0006351;GO:0050789;GO:0032502	0.08928571428571429	0.10526315789473684	R1	-	6	302	16022	9	14	293	16008	16324	0.10392070532736535
e019_R1	63	TRUE	3.018594783556019e-7	192	19	8	0.42105263157894735	0.041666666666666664	KEGG:05202	KEGG	Transcriptional misregulation in cancer	8161	447		GO:0001775;GO:0002376;GO:0006351;GO:0050789;GO:0032502	0.10714285714285714	0.12280701754385964	R1	-	7	192	7969	8	11	184	7958	8161	0.1266974146193293
e019_R1	63	TRUE	4.62243797068013e-6	42	23	5	0.21739130434782608	0.11904761904761904	GO:1902895	GO:BP	positive regulation of miRNA transcription	16324	23653		GO:0001775;GO:0002376;GO:0006351;GO:0050789;GO:0032502	0.125	0.14035087719298245	R1	-	8	42	16282	5	18	37	16264	16324	0.15928553875526472
e019_R1	63	TRUE	1.0295245800916797e-5	49	23	5	0.21739130434782608	0.10204081632653061	GO:2000630	GO:BP	positive regulation of miRNA metabolic process	16324	27190		GO:0001775;GO:0002376;GO:0006351;GO:0050789;GO:0032502	0.14285714285714285	0.15789473684210525	R1	-	9	49	16275	5	18	44	16257	16324	0.14720702424687435
e019_R1	63	TRUE	1.2659217908573647e-5	51	23	5	0.21739130434782608	0.09803921568627451	GO:0042093	GO:BP	T-helper cell differentiation	16324	10533		GO:0001775;GO:0002376;GO:0006351;GO:0050789;GO:0032502	0.16071428571428573	0.17543859649122806	R1	-	10	51	16273	5	18	46	16255	16324	0.14421814700356733
e019_R1	63	TRUE	1.5436444393615544e-5	53	23	5	0.21739130434782608	0.09433962264150944	GO:0002294	GO:BP	CD4-positive, alpha-beta T cell differentiation involved in immune response	16324	844		GO:0001775;GO:0002376;GO:0006351;GO:0050789;GO:0032502	0.17857142857142858	0.19298245614035087	R1	-	11	53	16271	5	18	48	16253	16324	0.14139867873726572
e019_R1	63	TRUE	1.699593559517551e-5	54	23	5	0.21739130434782608	0.09259259259259259	GO:0002287	GO:BP	alpha-beta T cell activation involved in immune response	16324	837		GO:0001775;GO:0002376;GO:0006351;GO:0050789;GO:0032502	0.19642857142857142	0.22807017543859648	R1	-	12.5	54	16270	5	18	49	16252	16324	0.14004754417501758
e019_R1	63	TRUE	1.699593559517551e-5	54	23	5	0.21739130434782608	0.09259259259259259	GO:0002293	GO:BP	alpha-beta T cell differentiation involved in immune response	16324	843		GO:0001775;GO:0002376;GO:0006351;GO:0050789;GO:0032502	0.19642857142857142	0.22807017543859648	R1	-	12.5	54	16270	5	18	49	16252	16324	0.14004754417501758
e019_R1	63	TRUE	2.2440236772070458e-5	57	23	5	0.21739130434782608	0.08771929824561403	GO:1902893	GO:BP	regulation of miRNA transcription	16324	23651		GO:0001775;GO:0002376;GO:0006351;GO:0050789;GO:0032502	0.23214285714285715	0.24561403508771928	R1	-	14	57	16267	5	18	52	16249	16324	0.13620781157375988
e019_R1	63	TRUE	2.453463727095917e-5	58	23	5	0.21739130434782608	0.08620689655172414	GO:0061614	GO:BP	miRNA transcription	16324	16494		GO:0001775;GO:0002376;GO:0006351;GO:0050789;GO:0032502	0.25	0.2807017543859649	R1	-	15.5	58	16266	5	18	53	16248	16324	0.1349939790225536
e019_R1	63	TRUE	2.453463727095917e-5	58	23	5	0.21739130434782608	0.08620689655172414	GO:0002292	GO:BP	T cell differentiation involved in immune response	16324	842		GO:0001775;GO:0002376;GO:0006351;GO:0050789;GO:0032502	0.25	0.2807017543859649	R1	-	15.5	58	16266	5	18	53	16248	16324	0.1349939790225536
e019_R1	64	TRUE	8.82640633332985e-18	46	18	10	0.5555555555555556	0.21739130434782608	REAC:R-HSA-2122947	REAC	NOTCH1 Intracellular Domain Regulates Transcription	10790	1447		GO:0050789;GO:0036211	0	0.018518518518518517	R1	-	1	46	10744	10	8	36	10736	10790	0.34588328448394373
e019_R1	64	TRUE	1.8095559923089644e-17	28	18	9	0.5	0.32142857142857145	REAC:R-HSA-350054	REAC	Notch-HLH transcription pathway	10790	1524		GO:0050789;GO:0036211	0.018867924528301886	0.037037037037037035	R1	-	2	28	10762	9	9	19	10753	10790	0.39966320423728735
e019_R1	64	TRUE	9.280915809185458e-17	57	18	10	0.5555555555555556	0.17543859649122806	REAC:R-HSA-2644602	REAC	Signaling by NOTCH1 PEST Domain Mutants in Cancer	10790	2153		GO:0050789;GO:0036211	0.03773584905660377	0.12962962962962962	R1	-	5	57	10733	10	8	47	10725	10790	0.31030562390522576
e019_R1	64	TRUE	9.280915809185458e-17	57	18	10	0.5555555555555556	0.17543859649122806	REAC:R-HSA-2644606	REAC	Constitutive Signaling by NOTCH1 PEST Domain Mutants	10790	384		GO:0050789;GO:0036211	0.03773584905660377	0.12962962962962962	R1	-	5	57	10733	10	8	47	10725	10790	0.31030562390522576
e019_R1	64	TRUE	9.280915809185458e-17	57	18	10	0.5555555555555556	0.17543859649122806	REAC:R-HSA-2894862	REAC	Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants	10790	383		GO:0050789;GO:0036211	0.03773584905660377	0.12962962962962962	R1	-	5	57	10733	10	8	47	10725	10790	0.31030562390522576
e019_R1	64	TRUE	9.280915809185458e-17	57	18	10	0.5555555555555556	0.17543859649122806	REAC:R-HSA-2644603	REAC	Signaling by NOTCH1 in Cancer	10790	2154		GO:0050789;GO:0036211	0.03773584905660377	0.12962962962962962	R1	-	5	57	10733	10	8	47	10725	10790	0.31030562390522576
e019_R1	64	TRUE	9.280915809185458e-17	57	18	10	0.5555555555555556	0.17543859649122806	REAC:R-HSA-2894858	REAC	Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer	10790	2152		GO:0050789;GO:0036211	0.03773584905660377	0.12962962962962962	R1	-	5	57	10733	10	8	47	10725	10790	0.31030562390522576
e019_R1	64	TRUE	1.1407722039409836e-15	72	18	10	0.5555555555555556	0.1388888888888889	REAC:R-HSA-1980143	REAC	Signaling by NOTCH1	10790	2150		GO:0050789;GO:0036211	0.1320754716981132	0.14814814814814814	R1	-	8	72	10718	10	8	62	10710	10790	0.2755915840914568
e019_R1	64	TRUE	2.317566268887734e-13	101	25	10	0.4	0.09900990099009901	GO:0006476	GO:BP	protein deacetylation	16324	2264		GO:0050789;GO:0036211	0.1509433962264151	0.16666666666666666	R1	-	9	101	16223	10	15	91	16208	16324	0.19668881210426536
e019_R1	64	TRUE	5.614543907615859e-13	110	25	10	0.4	0.09090909090909091	GO:0098732	GO:BP	macromolecule deacylation	16324	19912		GO:0050789;GO:0036211	0.16981132075471697	0.2037037037037037	R1	-	10.5	110	16214	10	15	100	16199	16324	0.18825913804684494
e019_R1	64	TRUE	5.614543907615859e-13	110	25	10	0.4	0.09090909090909091	GO:0035601	GO:BP	protein deacylation	16324	9614		GO:0050789;GO:0036211	0.16981132075471697	0.2037037037037037	R1	-	10.5	110	16214	10	15	100	16199	16324	0.18825913804684494
e019_R1	64	TRUE	4.086959953795397e-12	83	25	9	0.36	0.10843373493975904	GO:0016575	GO:BP	histone deacetylation	16324	5386		GO:0050789;GO:0036211	0.20754716981132076	0.2222222222222222	R1	-	12	83	16241	9	16	74	16225	16324	0.1954319660232786
e019_R1	64	TRUE	2.58228597976666e-11	755	25	15	0.6	0.019867549668874173	GO:0000122	GO:BP	negative regulation of transcription by RNA polymerase II	16324	51		GO:0050789;GO:0036211	0.22641509433962265	0.24074074074074073	R1	-	13	755	15569	15	10	740	15559	16324	0.10325837685721875
e019_R1	64	TRUE	4.0625762183811354e-11	346	25	12	0.48	0.03468208092485549	GO:0016570	GO:BP	histone modification	16324	5382		GO:0050789;GO:0036211	0.24528301886792453	0.25925925925925924	R1	-	14	346	15978	12	13	334	15965	16324	0.12475106201815914
e019_R1	65	TRUE	2.6603612231790424e-30	15	24	12	0.5	0.8	GO:1904507	GO:BP	positive regulation of telomere maintenance in response to DNA damage	16324	25027		GO:0006260;GO:0050789;GO:0050896;GO:0051276	0	0.025	R1	-	1	15	16309	12	12	3	16297	16324	0.6320482585454952
e019_R1	65	TRUE	3.6131781781198144e-29	17	24	12	0.5	0.7058823529411765	GO:0060382	GO:BP	regulation of DNA strand elongation	16324	15425		GO:0006260;GO:0050789;GO:0050896;GO:0051276	0.02564102564102564	0.05	R1	-	2	17	16307	12	12	5	16295	16324	0.5935966085846641
