module	monet_type	experiment_info	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	rank	P	N	tp	fp	fn	tn	tot_pop_valid	mcc	row_rank_p	row_rank_mcc	top_go	top_kegg	top_reac	goslim_pir	genes
18	M1	e019_M1	TRUE	1.3732833658117966e-18	157	36	17	0.4722222222222222	0.10828025477707008	KEGG:04110	KEGG	Cell cycle	8161	259	NA	0.07222222222222222	0.07734806629834254	14	157	8004	17	19	140	7985	8161	0.2195142951672701	1	1	-	KEGG:04110	-	GO:0051276;GO:0000280;GO:0007059;GO:0007049;GO:0050789	10024;6502;3833;3014;79019;9928;8318;9156;81620;83461;332;9232;10535;7298;1163;55635;55723;1869;4174;4288;4171;9700;1033;55355;890;9918;10112;24137;3978;9133;51203;23397;22974;11065;2305;1786;10036;4173;641;10615;55143;146909;6790;899;4605;10460;991;701;4176;51512;1058;2189;7468;11004;3149;1841;54478;55872;7083;9212;5347;891;51659;6241
19	M1	e019_M1	TRUE	1.1347036703203335e-10	125	50	12	0.24	0.096	REAC:R-HSA-114608	REAC	Platelet degranulation 	10790	1674	NA	0.05555555555555555	0.10526315789473684	2	125	10665	12	38	113	10627	10790	0.14564442632285243	2	1	-	-	REAC:R-HSA-114608	GO:0006996	4000;83442;832;2316;5552;23406;3460;5476;6678;10577;10493;87;7791;10095;308;6281;7076;9948;8682;3956;3916;967;6282;301;2495;8407;2512;307;1200;10109;2876;53827;1476;822;4245;2896;6277;4627;2280;1075;1535;5216;2014;960;7171;706;6275;302;2934;1508;5660;7431;10487;1192;3958;4267;4478;9123;84617;5355
19	M1	e019_M1	TRUE	7.58046791357643e-7	718	60	17	0.2833333333333333	0.02367688022284122	GO:0097435	GO:BP	supramolecular fiber organization	16324	19703	NA	0.2222222222222222	0.2631578947368421	5	718	15606	17	43	701	15563	16324	0.07089443586526871	1	1	GO:0097435	-	-	GO:0006996	4000;83442;832;2316;5552;23406;3460;5476;6678;10577;10493;87;7791;10095;308;6281;7076;9948;8682;3956;3916;967;6282;301;2495;8407;2512;307;1200;10109;2876;53827;1476;822;4245;2896;6277;4627;2280;1075;1535;5216;2014;960;7171;706;6275;302;2934;1508;5660;7431;10487;1192;3958;4267;4478;9123;84617;5355
20	M1	e019_M1	TRUE	1.1450732139794936e-4	111	54	7	0.12962962962962962	0.06306306306306306	GO:0006413	GO:BP	translational initiation	16324	2222	NA	0	0.5	1	111	16213	7	47	104	16166	16324	0.08610737387896855	1	1	GO:0006413	-	-	NA	81034;5965;7341;5706;10988;9801;55726;80145;29080;51001;60496;5876;6921;51444;9318;6996;7884;8669;81929;5955;58478;3066;10434;23658;80218;10944;64431;11260;1964;26135;10527;3093;5440;11335;10480;8467;1977;7336;908;1070;8813;6059;6731;10393;51184;79657;10190;8520;5718;54529;86;51187;10054;55156;55832;10605;5612
21	M1	e019_M1	TRUE	2.4982459483768732e-6	552	53	14	0.2641509433962264	0.02536231884057971	GO:0051276	GO:BP	chromosome organization	16324	14382	NA	0	0.0303030303030303	1	552	15772	14	39	538	15733	16324	0.0727286848184806	1	1	GO:0051276	-	-	GO:0006281;GO:0050789;GO:0051276	9994;8726;10772;4436;23350;5378;5431;11177;10198;5501;9972;10664;10042;9987;2956;9984;9879;545;23306;7913;9126;5885;11340;9184;10951;7013;8880;55746;7705;8697;10051;55656;10915;25842;4678;3189;7398;23244;220988;10236;11168;5411;1479;22976;3930;26065;11073;54906;9774;22823;8930;7514;4683;9702;55035;55120
21	M1	e019_M1	TRUE	3.995594633805638e-6	238	40	10	0.25	0.04201680672268908	REAC:R-HSA-72203	REAC	Processing of Capped Intron-Containing Pre-mRNA	10790	1706	NA	0.03125	0.06060606060606061	2	238	10552	10	30	228	10522	10790	0.09467094682983956	1	1	-	-	REAC:R-HSA-72203	GO:0006281;GO:0050789;GO:0051276	9994;8726;10772;4436;23350;5378;5431;11177;10198;5501;9972;10664;10042;9987;2956;9984;9879;545;23306;7913;9126;5885;11340;9184;10951;7013;8880;55746;7705;8697;10051;55656;10915;25842;4678;3189;7398;23244;220988;10236;11168;5411;1479;22976;3930;26065;11073;54906;9774;22823;8930;7514;4683;9702;55035;55120
23	M1	e019_M1	TRUE	7.733429340035204e-17	75	39	13	0.3333333333333333	0.17333333333333334	REAC:R-HSA-3000178	REAC	ECM proteoglycans	10790	774	NA	0.02564102564102564	0.05	2	75	10715	13	26	62	10689	10790	0.23660798654889076	2	1	-	-	REAC:R-HSA-3000178	GO:0043062;GO:0045229	1009;10186;10979;1281;1282;1289;1290;2200;2202;23213;25937;29995;3624;4015;4907;7414;7145;11259;4811;633;1634;5764;4060;10580;3339;10631;1278;10826;56893;8933;23002;1277;3910;4638;7837;8614;11098;3371;285761;6196;558;3912;23452;80781;8406;7412;150771;1805;7373;2006;3075;3078;7041
23	M1	e019_M1	TRUE	1.8689627121230694e-16	238	48	17	0.3541666666666667	0.07142857142857142	GO:0030198	GO:BP	extracellular matrix organization	16324	7070	NA	0.05128205128205128	0.075	3	238	16086	17	31	221	16055	16324	0.1538550623664742	1	2	GO:0030198	-	-	GO:0043062;GO:0045229	1009;10186;10979;1281;1282;1289;1290;2200;2202;23213;25937;29995;3624;4015;4907;7414;7145;11259;4811;633;1634;5764;4060;10580;3339;10631;1278;10826;56893;8933;23002;1277;3910;4638;7837;8614;11098;3371;285761;6196;558;3912;23452;80781;8406;7412;150771;1805;7373;2006;3075;3078;7041
24	M1	e019_M1	TRUE	1.1103100266141996e-62	128	52	36	0.6923076923076923	0.28125	GO:0006119	GO:BP	oxidative phosphorylation	16324	2021	NA	0	0.0144927536231884	1	128	16196	36	16	92	16180	16324	0.43868330205409933	1	2	GO:0006119	-	-	GO:0022900;GO:0009117;GO:0006119	4710;93974;1350;1349;9551;4701;514;4708;4259;1327;3094;4695;51079;1347;4724;1345;7388;4714;51650;11315;29796;4725;516;26521;1340;7381;4696;4707;54539;6647;6633;521;4700;4717;1351;59286;27335;9556;1329;1337;4726;51642;10975;4694;27089;1622;64976;78988;4697;10632;10063;10476
24	M1	e019_M1	TRUE	2.5415343142578418e-61	134	42	37	0.8809523809523809	0.27611940298507465	KEGG:00190	KEGG	Oxidative phosphorylation	8161	18	NA	0.01470588235294117	0.02898550724637681	2	134	8027	37	5	97	8022	8161	0.48929323235345784	1	1	-	KEGG:00190	-	GO:0022900;GO:0009117;GO:0006119	4710;93974;1350;1349;9551;4701;514;4708;4259;1327;3094;4695;51079;1347;4724;1345;7388;4714;51650;11315;29796;4725;516;26521;1340;7381;4696;4707;54539;6647;6633;521;4700;4717;1351;59286;27335;9556;1329;1337;4726;51642;10975;4694;27089;1622;64976;78988;4697;10632;10063;10476
24	M1	e019_M1	TRUE	3.2507974087018435e-57	127	47	35	0.7446808510638298	0.27559055118110237	REAC:R-HSA-163200	REAC	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	10790	1964	NA	0.04411764705882353	0.05797101449275362	4	127	10663	35	12	92	10651	10790	0.44948694137449896	1	1	-	-	REAC:R-HSA-163200	GO:0022900;GO:0009117;GO:0006119	4710;93974;1350;1349;9551;4701;514;4708;4259;1327;3094;4695;51079;1347;4724;1345;7388;4714;51650;11315;29796;4725;516;26521;1340;7381;4696;4707;54539;6647;6633;521;4700;4717;1351;59286;27335;9556;1329;1337;4726;51642;10975;4694;27089;1622;64976;78988;4697;10632;10063;10476
25	M1	e019_M1	TRUE	7.814550382728659e-7	120	21	7	0.3333333333333333	0.05833333333333333	KEGG:04935	KEGG	Growth hormone synthesis, secretion and action	8161	385	NA	0	0.05555555555555555	1	120	8041	7	14	113	8027	8161	0.13445619410437082	1	1	-	KEGG:04935	-	NA	4238;9919;7465;64770;10057;23503;7529;7532;31;4013;6416;8660;57614;9497;25914;4214;23164;10260;22921;3480;1487;23304;375484;51490;5168;57147;51092;91833;64769;5894;93210;9759;7248;55835;162681;23317;23677;5534;26031;26064;2690;5774;27342;3667;404734;5599;4301;8496;55177;7345;7249
26	M1	e019_M1	TRUE	3.328828016418601e-4	70	30	5	0.16666666666666666	0.07142857142857142	KEGG:05230	KEGG	Central carbon metabolism in cancer	8161	471	NA	0	0.5	1	70	8091	5	25	65	8066	8161	0.10413203203509198	1	1	-	KEGG:05230	-	NA	7094;79095;5589;5315;10120;5605;1201;8079;5518;2319;23193;9526;11316;10994;166;207;10945;439;5127;6576;2783;23558;8733;1209;5585;56904;6510;10362;22913;2907;823;10554;10093;55643;377;10908;92579;80700;7317;5211;4924;23770;396;57175;10211;55611;5524;64755;682;826;23646
27	M1	e019_M1	TRUE	2.095615552146394e-43	161	49	29	0.5918367346938775	0.18012422360248448	GO:0009060	GO:BP	aerobic respiration	16324	3312	NA	0	0.01428571428571428	1	161	16163	29	20	132	16143	16324	0.32314225617872355	1	3	GO:0009060	-	-	GO:0009117;GO:0006119	506;27068;7385;27258;2108;4722;515;4704;51021;2271;79135;4712;6392;518;4718;25874;509;7386;54205;7417;498;2971;5160;81892;29093;55967;8802;4719;4706;6390;29074;27069;10542;522;4729;9377;4190;23788;28957;4711;64960;539;6391;7419;4709;55847;55856;3033;5162;4702
27	M1	e019_M1	TRUE	4.480683195621539e-43	177	46	31	0.6739130434782609	0.1751412429378531	REAC:R-HSA-1428517	REAC	The citric acid (TCA) cycle and respiratory electron transport	10790	2365	NA	0.02898550724637681	0.04285714285714286	3	177	10613	31	15	146	10598	10790	0.3386985399688266	1	1	-	-	REAC:R-HSA-1428517	GO:0009117;GO:0006119	506;27068;7385;27258;2108;4722;515;4704;51021;2271;79135;4712;6392;518;4718;25874;509;7386;54205;7417;498;2971;5160;81892;29093;55967;8802;4719;4706;6390;29074;27069;10542;522;4729;9377;4190;23788;28957;4711;64960;539;6391;7419;4709;55847;55856;3033;5162;4702
27	M1	e019_M1	TRUE	1.274617475527712e-35	134	41	26	0.6341463414634146	0.19402985074626863	KEGG:00190	KEGG	Oxidative phosphorylation	8161	18	NA	0.11594202898550723	0.12857142857142856	9	134	8027	26	15	108	8012	8161	0.3454018775249765	2	1	-	KEGG:00190	-	GO:0009117;GO:0006119	506;27068;7385;27258;2108;4722;515;4704;51021;2271;79135;4712;6392;518;4718;25874;509;7386;54205;7417;498;2971;5160;81892;29093;55967;8802;4719;4706;6390;29074;27069;10542;522;4729;9377;4190;23788;28957;4711;64960;539;6391;7419;4709;55847;55856;3033;5162;4702
28	M1	e019_M1	TRUE	0.0021294305122204	62	25	4	0.16	0.06451612903225806	KEGG:04213	KEGG	Longevity regulating pathway - multiple species	8161	284	NA	0.14285714285714285	0.25	2	62	8099	4	21	58	8078	8161	0.0972947879103988	2	1	-	KEGG:04213	-	NA	55629;25836;115426;51552;5926;55284;54014;8087;253260;57532;10771;55196;55031;51496;8731;868;6885;55596;905;51742;80267;80315;64786;25831;54407;51701;5562;26122;659;149041;4780;5290;79718;571;57534;23683;65056;3845;10150;6198;81573;56204;1456;29066;114885;26091;54882;54464;51322
30	M1	e019_M1	TRUE	1.414384577978773e-28	249	41	23	0.5609756097560976	0.09236947791164658	GO:0042254	GO:BP	ribosome biogenesis	16324	10632	NA	0	0.04545454545454545	1	249	16075	23	18	226	16057	16324	0.2234331442508531	1	1	GO:0042254	-	-	GO:0042254;GO:0006396	9669;10492;9188;6741;23160;26354;55127;29889;51388;5471;84365;27000;54433;55720;10199;10153;51575;80155;27292;84128;55131;11137;8886;51018;84549;27042;10799;55646;25926;83732;1662;79101;55299;6632;54962;10885;55003;56902;54517;23560;64318;9933;55854;7019
30	M1	e019_M1	TRUE	7.698075356118142e-22	192	26	17	0.6538461538461539	0.08854166666666667	REAC:R-HSA-8868773	REAC	rRNA processing in the nucleus and cytosol	10790	2593	NA	0.1904761904761905	0.2272727272727273	5	192	10598	17	9	175	10589	10790	0.23645649970921387	1	1	-	-	REAC:R-HSA-8868773	GO:0042254;GO:0006396	9669;10492;9188;6741;23160;26354;55127;29889;51388;5471;84365;27000;54433;55720;10199;10153;51575;80155;27292;84128;55131;11137;8886;51018;84549;27042;10799;55646;25926;83732;1662;79101;55299;6632;54962;10885;55003;56902;54517;23560;64318;9933;55854;7019
31	M1	e019_M1	TRUE	3.1291215236057697e-6	11	27	4	0.14814814814814814	0.3636363636363637	REAC:R-HSA-389359	REAC	CD28 dependent Vav1 pathway	10790	257	NA	0	0.025	1	11	10779	4	23	7	10756	10790	0.2309130265006635	1	1	-	-	REAC:R-HSA-389359	GO:0022607;GO:0050789;GO:0006996	5062;1024;9270;5147;5910;10071;998;5879;7114;5878;10245;892;402;134510;53981;57695;7982;80006;23568;389;153830;10962;55255;57691;51107;25923;29123;114799;117177;392;9191;6780;403;203259;57630;5058;89781;8976;27185;4130;4512
31	M1	e019_M1	TRUE	3.830209110984144e-5	77	39	6	0.15384615384615383	0.07792207792207792	GO:0051492	GO:BP	regulation of stress fiber assembly	16324	14527	NA	0.07692307692307693	0.1	4	77	16247	6	33	71	16214	16324	0.10651129474698516	1	1	GO:0051492	-	-	GO:0022607;GO:0050789;GO:0006996	5062;1024;9270;5147;5910;10071;998;5879;7114;5878;10245;892;402;134510;53981;57695;7982;80006;23568;389;153830;10962;55255;57691;51107;25923;29123;114799;117177;392;9191;6780;403;203259;57630;5058;89781;8976;27185;4130;4512
31	M1	e019_M1	TRUE	6.252158191440918e-5	227	14	6	0.42857142857142855	0.02643171806167401	KEGG:04810	KEGG	Regulation of actin cytoskeleton	8161	359	NA	0.15384615384615383	0.175	7	227	7934	6	8	221	7926	8161	0.10102521223507624	1	1	-	KEGG:04810	-	GO:0022607;GO:0050789;GO:0006996	5062;1024;9270;5147;5910;10071;998;5879;7114;5878;10245;892;402;134510;53981;57695;7982;80006;23568;389;153830;10962;55255;57691;51107;25923;29123;114799;117177;392;9191;6780;403;203259;57630;5058;89781;8976;27185;4130;4512
32	M1	e019_M1	TRUE	2.3116115364741347e-5	617	40	12	0.3	0.01944894651539708	GO:0016071	GO:BP	mRNA metabolic process	16324	5222	NA	0	0.14285714285714285	1	617	15707	12	28	605	15679	16324	0.0681434798335276	1	1	GO:0016071	-	-	GO:0006396	23265;23381;7343;7917;8175;1107;6830;10992;6602;23523;81;1639;58509;29882;10262;5339;7919;23399;11100;23396;4650;4150;7916;55700;25792;6829;3297;10155;8241;22904;3159;9146;4849;6878;9968;79171;29888;51586;55201;8289;9112
33	M1	e019_M1	TRUE	6.648140444366109e-4	4	12	2	0.16666666666666666	0.5	KEGG:00785	KEGG	Lipoic acid metabolism	8161	124	NA	0	0.5	1	4	8157	2	10	2	8147	8161	0.2881086536121658	1	1	-	KEGG:00785	-	NA	7159;51292;64172;54851;51015;57002;57325;119559;152579;55622;125228;80135;10961;54865;83989;8772;55830;10775;112487;64282;10557;7024;25938;11019;51562;84437;9678;116092;51124;54925;55888;7259;222068;283232;22954;585;51601;283459;84881;7164
34	M1	e019_M1	TRUE	3.725279069620678e-5	43	14	4	0.2857142857142857	0.09302325581395347	KEGG:03022	KEGG	Basal transcription factors	8161	213	NA	0	0.1111111111111111	1	43	8118	4	10	39	8108	8161	0.16058241641367327	1	1	-	KEGG:03022	-	NA	10171;196294;10973;64062;55170;79102;55236;115209;4216;55857;57703;51321;9946;2960;55585;57037;25934;729852;89890;51633;10564;134218;63939;51000;6874;151525;6908;116064;55783;221143;79736;81545;148423;8091;84078;79686;23283;4534;55266;6883
34	M1	e019_M1	TRUE	3.3209144952915827e-4	46	19	4	0.21052631578947367	0.08695652173913043	REAC:R-HSA-73776	REAC	RNA Polymerase II Promoter Escape	10790	1797	NA	0.125	0.7777777777777778	4.5	46	10744	4	15	42	10729	10790	0.13296271557021222	1	1	-	-	REAC:R-HSA-73776	NA	10171;196294;10973;64062;55170;79102;55236;115209;4216;55857;57703;51321;9946;2960;55585;57037;25934;729852;89890;51633;10564;134218;63939;51000;6874;151525;6908;116064;55783;221143;79736;81545;148423;8091;84078;79686;23283;4534;55266;6883
36	M1	e019_M1	TRUE	3.878093753317869e-15	394	37	17	0.4594594594594595	0.04314720812182741	GO:0008380	GO:BP	RNA splicing	16324	3261	NA	0	0.01923076923076923	1	394	15930	17	20	377	15910	16324	0.1351956544309696	1	2	GO:0008380	-	-	GO:0050789;GO:0000375;GO:0051276	6426;3183;10657;3190;27316;23028;11198;142;10146;5928;6434;6421;7027;6117;4670;3181;7520;1665;3608;3065;3184;1457;3185;3192;51031;4144;9410;6428;47;5591;9555;22919;8683;7150;1660;23435;4841;8125;6599
36	M1	e019_M1	TRUE	2.5938100598893335e-14	179	34	14	0.4117647058823529	0.0782122905027933	REAC:R-HSA-72163	REAC	mRNA Splicing - Major Pathway	10790	2566	NA	0.0196078431372549	0.03846153846153846	2	179	10611	14	20	165	10591	10790	0.17394846220259078	1	1	-	-	REAC:R-HSA-72163	GO:0050789;GO:0000375;GO:0051276	6426;3183;10657;3190;27316;23028;11198;142;10146;5928;6434;6421;7027;6117;4670;3181;7520;1665;3608;3065;3184;1457;3185;3192;51031;4144;9410;6428;47;5591;9555;22919;8683;7150;1660;23435;4841;8125;6599
36	M1	e019_M1	TRUE	5.280556871614147e-10	150	25	10	0.4	0.06666666666666667	KEGG:03040	KEGG	Spliceosome	8161	215	NA	0.17647058823529413	0.19230769230769232	10	150	8011	10	15	140	7996	8161	0.15748889277140943	1	1	-	KEGG:03040	-	GO:0050789;GO:0000375;GO:0051276	6426;3183;10657;3190;27316;23028;11198;142;10146;5928;6434;6421;7027;6117;4670;3181;7520;1665;3608;3065;3184;1457;3185;3192;51031;4144;9410;6428;47;5591;9555;22919;8683;7150;1660;23435;4841;8125;6599
37	M1	e019_M1	TRUE	8.161728852340614e-13	168	19	11	0.5789473684210527	0.06547619047619048	KEGG:04141	KEGG	Protein processing in endoplasmic reticulum	8161	273	NA	0	0.07692307692307693	1	168	7993	11	8	157	7985	8161	0.18995934722060476	1	1	-	KEGG:04141	-	GO:0051641;GO:0016192;GO:0019538;GO:0009059	6184;6734;10226;7264;10113;9601;2286;10960;51150;10525;6836;7873;22820;79174;1650;10652;1798;10954;977;10237;29927;2132;1611;53838;811;23753;5479;23423;10548;56005;64834;54480;5034;10263;8985;54867;6185;6238
37	M1	e019_M1	TRUE	2.922282264741761e-5	47	27	5	0.18518518518518515	0.10638297872340426	REAC:R-HSA-381038	REAC	XBP1(S) activates chaperone genes	10790	2537	NA	0.25	0.3076923076923077	4	47	10743	5	22	42	10721	10790	0.13752882773311184	3	1	-	-	REAC:R-HSA-381038	GO:0051641;GO:0016192;GO:0019538;GO:0009059	6184;6734;10226;7264;10113;9601;2286;10960;51150;10525;6836;7873;22820;79174;1650;10652;1798;10954;977;10237;29927;2132;1611;53838;811;23753;5479;23423;10548;56005;64834;54480;5034;10263;8985;54867;6185;6238
39	M1	e019_M1	TRUE	7.317838204641694e-6	36	27	5	0.18518518518518515	0.1388888888888889	REAC:R-HSA-6804757	REAC	Regulation of TP53 Degradation	10790	1906	NA	0	0.07692307692307693	1	36	10754	5	22	31	10732	10790	0.15794676682912823	1	2	-	-	REAC:R-HSA-6804757	GO:0006281	7874;26130;10075;2547;55848;6945;7157;5607;23172;6603;2969;4193;54880;1399;10301;6470;23008;752;79892;29855;8453;9820;56252;1616;2033;5598;51621;6904;23113;3064;7158;85015;4194;6598;84148
39	M1	e019_M1	TRUE	5.263860683347418e-4	779	34	11	0.3235294117647059	0.01412066752246469	GO:0006974	GO:BP	DNA damage response	16324	2659	NA	0.25	0.3076923076923077	4	779	15545	11	23	768	15522	16324	0.05910832964878238	1	1	GO:0006974	-	-	GO:0006281	7874;26130;10075;2547;55848;6945;7157;5607;23172;6603;2969;4193;54880;1399;10301;6470;23008;752;79892;29855;8453;9820;56252;1616;2033;5598;51621;6904;23113;3064;7158;85015;4194;6598;84148
42	M1	e019_M1	TRUE	8.420806503208808e-7	24	27	5	0.18518518518518515	0.20833333333333337	REAC:R-HSA-379716	REAC	Cytosolic tRNA aminoacylation	10790	409	NA	0	0.03448275862068965	1	24	10766	5	22	19	10744	10790	0.19451905190792468	1	2	-	-	REAC:R-HSA-379716	GO:0006865;GO:0006520;GO:0016070	6509;7296;57099;56888;16;90956;7533;22809;8140;8565;26227;4141;833;6520;23654;83667;9518;440;5106;29789;6301;57761;23344;1649;6541;29968;10626;23657;11072;4482;6396;9780;23596;84649
42	M1	e019_M1	TRUE	3.259504595349822e-6	10	31	4	0.12903225806451613	0.4	GO:0000101	GO:BP	sulfur amino acid transport	16324	47	NA	0.03571428571428571	0.06896551724137931	2	10	16314	4	27	6	16287	16324	0.22639050151833312	1	1	GO:0000101	-	-	GO:0006865;GO:0006520;GO:0016070	6509;7296;57099;56888;16;90956;7533;22809;8140;8565;26227;4141;833;6520;23654;83667;9518;440;5106;29789;6301;57761;23344;1649;6541;29968;10626;23657;11072;4482;6396;9780;23596;84649
42	M1	e019_M1	TRUE	5.584956209203149e-6	44	22	5	0.2272727272727273	0.11363636363636365	KEGG:00970	KEGG	Aminoacyl-tRNA biosynthesis	8161	153	NA	0.10714285714285714	0.13793103448275862	4	44	8117	5	17	39	8100	8161	0.1575308621073854	1	1	-	KEGG:00970	-	GO:0006865;GO:0006520;GO:0016070	6509;7296;57099;56888;16;90956;7533;22809;8140;8565;26227;4141;833;6520;23654;83667;9518;440;5106;29789;6301;57761;23344;1649;6541;29968;10626;23657;11072;4482;6396;9780;23596;84649
44	M1	e019_M1	TRUE	8.499015737028526e-6	50	21	5	0.23809523809523808	0.1	KEGG:05110	KEGG	Vibrio cholerae infection	8161	417	NA	0.12	0.15384615384615383	4	50	8111	5	16	45	8095	8161	0.1509898331187107	3	1	-	KEGG:05110	-	GO:0065008	51094;2771;527;381;553115;162;4758;5226;535;1212;537;1845;10121;334;9784;5306;6050;54472;10043;51117;4947;10567;1173;1312;10956;11337;9114;7165;8775;10066;440400;3611;375
44	M1	e019_M1	TRUE	9.019315699198498e-6	12	32	4	0.125	0.3333333333333333	GO:0048388	GO:BP	endosomal lumen acidification	16324	13461	NA	0.16	0.19230769230769232	5	12	16312	4	28	8	16284	16324	0.20319759858010616	2	1	GO:0048388	-	-	GO:0065008	51094;2771;527;381;553115;162;4758;5226;535;1212;537;1845;10121;334;9784;5306;6050;54472;10043;51117;4947;10567;1173;1312;10956;11337;9114;7165;8775;10066;440400;3611;375
46	M1	e019_M1	TRUE	0.00494707791412848	2	30	2	0.06666666666666667	1	GO:0021815	GO:BP	modulation of microtubule cytoskeleton involved in cerebral cortex radial glia guided migration	16324	6743	NA	0	1	1.5	2	16322	2	28	0	16294	16324	0.2579773276802179	1	1	GO:0021815	-	-	GO:0022607;GO:0006996	339745;81606;8507;8897;28951;9217;10395;8613;11060;1762;6251;51231;10868;84461;10869;23543;1822;23328;121512;123606;26960;5156;653464;152503;23380;1760;8216;2192;51274;55103;4212;3425
47	M1	e019_M1	TRUE	9.718020982545858e-5	8	20	3	0.15	0.375	REAC:R-HSA-9017802	REAC	Noncanonical activation of NOTCH3	10790	1518	NA	0.05	0.09523809523809525	2	8	10782	3	17	5	10765	10790	0.23630516709073096	2	1	-	-	REAC:R-HSA-9017802	GO:0019538	1001;999;55654;124583;28991;55909;10904;65264;8502;255488;64114;55739;63916;115992;5663;5664;1500;10653;29916;64207;57217;9414;121665;51547;79720;1499;9322;1525;23385;55851;8273
48	M1	e019_M1	TRUE	3.948037241565839e-14	177	28	13	0.4642857142857143	0.07344632768361582	REAC:R-HSA-1428517	REAC	The citric acid (TCA) cycle and respiratory electron transport	10790	2365	NA	0	0.01428571428571428	1	177	10613	13	15	164	10598	10790	0.17985044119565569	1	1	-	-	REAC:R-HSA-1428517	GO:0022900;GO:0009117;GO:0006119	8402;513;2109;1891;8574;7384;374291;4720;26073;95;2639;4728;1892;3421;5096;10591;9380;1537;1632;51181;25828;25813;4191;65003;3418;8209;79004;4713;4723;3420;7001
48	M1	e019_M1	TRUE	1.942190025223775e-13	190	28	12	0.42857142857142855	0.06315789473684211	GO:0045333	GO:BP	cellular respiration	16324	12059	NA	0.0144927536231884	0.02857142857142857	2	190	16134	12	16	178	16118	16324	0.16113230719881452	1	1	GO:0045333	-	-	GO:0022900;GO:0009117;GO:0006119	8402;513;2109;1891;8574;7384;374291;4720;26073;95;2639;4728;1892;3421;5096;10591;9380;1537;1632;51181;25828;25813;4191;65003;3418;8209;79004;4713;4723;3420;7001
48	M1	e019_M1	TRUE	1.044829233367588e-7	134	23	8	0.34782608695652173	0.05970149253731343	KEGG:00190	KEGG	Oxidative phosphorylation	8161	18	NA	0.14492753623188406	0.15714285714285714	11	134	8027	8	15	126	8012	8161	0.13863742539393545	1	1	-	KEGG:00190	-	GO:0022900;GO:0009117;GO:0006119	8402;513;2109;1891;8574;7384;374291;4720;26073;95;2639;4728;1892;3421;5096;10591;9380;1537;1632;51181;25828;25813;4191;65003;3418;8209;79004;4713;4723;3420;7001
49	M1	e019_M1	TRUE	2.752714605659515e-4	29	28	4	0.14285714285714285	0.13793103448275862	GO:0035891	GO:BP	exit from host cell	16324	9823	NA	0.25	0.6	2.5	29	16295	4	24	25	16271	16324	0.13886930573460565	2	1	GO:0035891	-	-	GO:0016032;GO:0044419;GO:0006914	7879;6729;26225;5604;9218;6009;285381;9550;6049;9367;7360;55207;23585;9943;55973;9685;81631;9559;7320;25996;84640;6788;5805;79868;84085;55041;25978;10730;22931;10289
51	M1	e019_M1	TRUE	4.6312390221383307e-11	94	23	9	0.391304347826087	0.09574468085106384	REAC:R-HSA-156842	REAC	Eukaryotic Translation Elongation	10790	827	NA	0	0.00662251655629139	1	94	10696	9	14	85	10682	10790	0.19028297054526583	1	4	-	-	REAC:R-HSA-156842	GO:0006412	2778;1915;9168;3020;1973;2597;6188;5478;10376;7311;6137;6217;6222;7314;7316;5757;4946;10209;2509;1072;71;60;3146;6175;7178;3151;1937;23521;84790
51	M1	e019_M1	TRUE	1.57508767964941e-7	597	28	12	0.42857142857142855	0.02010050251256281	GO:0006412	GO:BP	translation	16324	2221	NA	0.06666666666666667	0.0728476821192053	11	597	15727	12	16	585	15711	16324	0.08656463633974243	1	2	GO:0006412	-	-	GO:0006412	2778;1915;9168;3020;1973;2597;6188;5478;10376;7311;6137;6217;6222;7314;7316;5757;4946;10209;2509;1072;71;60;3146;6175;7178;3151;1937;23521;84790
51	M1	e019_M1	TRUE	4.232833886931262e-6	153	21	7	0.3333333333333333	0.0457516339869281	KEGG:03010	KEGG	Ribosome	8161	208	NA	0.16666666666666666	0.17218543046357615	26	153	8008	7	14	146	7994	8161	0.11780723333538484	1	1	-	KEGG:03010	-	GO:0006412	2778;1915;9168;3020;1973;2597;6188;5478;10376;7311;6137;6217;6222;7314;7316;5757;4946;10209;2509;1072;71;60;3146;6175;7178;3151;1937;23521;84790
52	M1	e019_M1	TRUE	4.0405149851617283e-7	8	24	4	0.16666666666666666	0.5	GO:0070537	GO:BP	histone H2A K63-linked deubiquitination	16324	17102	NA	0	0.05263157894736842	1	8	16316	4	20	4	16296	16324	0.2881087230806942	1	1	GO:0070537	-	-	GO:0050896;GO:0006508;GO:0036211;GO:0050789	83939;57621;10165;9577;79184;5935;120534;57587;152137;55109;221830;6443;26258;26503;222658;51193;26061;4898;149371;84991;84190;92689;221035;5325;60558;51720;25979;84142
52	M1	e019_M1	TRUE	3.555794924358434e-6	41	9	4	0.4444444444444444	0.0975609756097561	KEGG:03440	KEGG	Homologous recombination	8161	235	NA	0.05555555555555555	0.10526315789473684	2	41	8120	4	5	37	8115	8161	0.20651089445227225	1	1	-	KEGG:03440	-	GO:0050896;GO:0006508;GO:0036211;GO:0050789	83939;57621;10165;9577;79184;5935;120534;57587;152137;55109;221830;6443;26258;26503;222658;51193;26061;4898;149371;84991;84190;92689;221035;5325;60558;51720;25979;84142
