module	monet_type	experiment_info	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	goslim_pir	perc_rank	cumelative_dist	genes	rank	P	N	tp	fp	fn	tn	tot_pop_valid	mcc
190	R1	e019_R1	TRUE	1.7459394367494095e-5	11	9	3	0.3333333333333333	0.2727272727272727	REAC:R-HSA-5654219	REAC	Phospholipase C-mediated cascade: FGFR1	10790	1654		NA	0.06521739130434782	0.10638297872340426	758;759;760;761;769;770;943;2245;2246;2247;2248;2399;2404;2756;3206;3257;3865;7511	4.5	11	10779	3	6	8	10773	10790	0.30086804708515047
190	R1	e019_R1	TRUE	2.3269477537293803e-5	12	9	3	0.3333333333333333	0.25	REAC:R-HSA-1475029	REAC	Reversible hydration of carbon dioxide	10790	1980		NA	0.10869565217391304	0.1276595744680851	758;759;760;761;769;770;943;2245;2246;2247;2248;2399;2404;2756;3206;3257;3865;7511	6	12	10778	3	6	9	10772	10790	0.2879922470883493
190	R1	e019_R1	TRUE	3.0237696045931696e-5	13	9	3	0.3333333333333333	0.23076923076923078	REAC:R-HSA-5654688	REAC	SHC-mediated cascade:FGFR1	10790	2011		NA	0.13043478260869565	0.14893617021276595	758;759;760;761;769;770;943;2245;2246;2247;2248;2399;2404;2756;3206;3257;3865;7511	7	13	10777	3	6	10	10771	10790	0.27662964617647606
190	R1	e019_R1	TRUE	3.280458264058928e-5	17	9	3	0.3333333333333333	0.17647058823529413	KEGG:00910	KEGG	Nitrogen metabolism	8161	139		NA	0.15217391304347827	0.1702127659574468	758;759;760;761;769;770;943;2245;2246;2247;2248;2399;2404;2756;3206;3257;3865;7511	8	17	8144	3	6	14	8138	8161	0.24140453559945343
190	R1	e019_R1	TRUE	3.84682785173145e-5	14	9	3	0.3333333333333333	0.21428571428571427	REAC:R-HSA-2033519	REAC	Activated point mutants of FGFR2	10790	65		NA	0.17391304347826086	0.2127659574468085	758;759;760;761;769;770;943;2245;2246;2247;2248;2399;2404;2756;3206;3257;3865;7511	9.5	14	10776	3	6	11	10770	10790	0.2665049779971487
190	R1	e019_R1	TRUE	3.84682785173145e-5	14	9	3	0.3333333333333333	0.21428571428571427	REAC:R-HSA-5654221	REAC	Phospholipase C-mediated cascade; FGFR2	10790	1655		NA	0.17391304347826086	0.2127659574468085	758;759;760;761;769;770;943;2245;2246;2247;2248;2399;2404;2756;3206;3257;3865;7511	9.5	14	10776	3	6	11	10770	10790	0.2665049779971487
190	R1	e019_R1	TRUE	4.806527821598965e-5	15	9	3	0.3333333333333333	0.2	REAC:R-HSA-5654689	REAC	PI-3K cascade:FGFR1	10790	1579		NA	0.21739130434782608	0.23404255319148937	758;759;760;761;769;770;943;2245;2246;2247;2248;2399;2404;2756;3206;3257;3865;7511	11	15	10775	3	6	12	10769	10790	0.25740834828406495
190	R1	e019_R1	TRUE	5.913257321028209e-5	16	9	3	0.3333333333333333	0.1875	REAC:R-HSA-5654699	REAC	SHC-mediated cascade:FGFR2	10790	2012		NA	0.2391304347826087	0.2978723404255319	758;759;760;761;769;770;943;2245;2246;2247;2248;2399;2404;2756;3206;3257;3865;7511	13	16	10774	3	6	13	10768	10790	0.2491765383076245
190	R1	e019_R1	TRUE	5.913257321028209e-5	16	9	3	0.3333333333333333	0.1875	REAC:R-HSA-5654693	REAC	FRS-mediated FGFR1 signaling	10790	881		NA	0.2391304347826087	0.2978723404255319	758;759;760;761;769;770;943;2245;2246;2247;2248;2399;2404;2756;3206;3257;3865;7511	13	16	10774	3	6	13	10768	10790	0.2491765383076245
190	R1	e019_R1	TRUE	5.913257321028209e-5	16	9	3	0.3333333333333333	0.1875	REAC:R-HSA-190241	REAC	FGFR2 ligand binding and activation	10790	860		NA	0.2391304347826087	0.2978723404255319	758;759;760;761;769;770;943;2245;2246;2247;2248;2399;2404;2756;3206;3257;3865;7511	13	16	10774	3	6	13	10768	10790	0.2491765383076245
199	R1	e019_R1	TRUE	0.004010989751630588	30	3	2	0.6666666666666666	0.06666666666666667	REAC:R-HSA-8874081	REAC	MET activates PTK2 signaling	10790	1295		NA	0	0.5	855;1278;1493;3082;4393	1	30	10760	2	1	28	10759	10790	0.21026098070965227
208	R1	e019_R1	TRUE	1.5380569324206586e-11	101	8	7	0.875	0.06930693069306931	KEGG:05142	KEGG	Chagas disease	8161	427		GO:0050896;GO:0050789	0	0.013888888888888888	973;977;2769;2770;2771;2772;2773;2774;2775;2776;6813	1	101	8060	7	1	94	8059	8161	0.24441227440244798
208	R1	e019_R1	TRUE	6.778925808366184e-10	54	10	6	0.6	0.1111111111111111	REAC:R-HSA-112040	REAC	G-protein mediated events	10790	944		GO:0050896;GO:0050789	0.014084507042253521	0.027777777777777776	973;977;2769;2770;2771;2772;2773;2774;2775;2776;6813	2	54	10736	6	4	48	10732	10790	0.2568073895848678
208	R1	e019_R1	TRUE	7.780552704948492e-9	214	10	7	0.7	0.03271028037383177	GO:0007188	GO:BP	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	16324	2811		GO:0050896;GO:0050789	0.028169014084507043	0.041666666666666664	973;977;2769;2770;2771;2772;2773;2774;2775;2776;6813	3	214	16110	7	3	207	16107	16324	0.14951308062377713
208	R1	e019_R1	TRUE	1.145637503708203e-8	32	10	5	0.5	0.15625	REAC:R-HSA-392518	REAC	Signal amplification	10790	2090		GO:0050896;GO:0050789	0.04225352112676056	0.05555555555555555	973;977;2769;2770;2771;2772;2773;2774;2775;2776;6813	4	32	10758	5	5	27	10753	10790	0.2783925810044122
208	R1	e019_R1	TRUE	1.6155022485855394e-8	90	10	6	0.6	0.06666666666666667	REAC:R-HSA-111885	REAC	Opioid Signalling	10790	1554		GO:0050896;GO:0050789	0.056338028169014086	0.06944444444444445	973;977;2769;2770;2771;2772;2773;2774;2775;2776;6813	5	90	10700	6	4	84	10696	10790	0.1981391768176463
208	R1	e019_R1	TRUE	2.3481793632414818e-8	132	8	6	0.75	0.045454545454545456	KEGG:04728	KEGG	Dopaminergic synapse	8161	352		GO:0050896;GO:0050789	0.07042253521126761	0.08333333333333333	973;977;2769;2770;2771;2772;2773;2774;2775;2776;6813	6	132	8029	6	2	126	8027	8161	0.18222365847070704
208	R1	e019_R1	TRUE	4.930863041547195e-8	59	8	5	0.625	0.0847457627118644	KEGG:04730	KEGG	Long-term depression	8161	353		GO:0050896;GO:0050789	0.08450704225352113	0.09722222222222222	973;977;2769;2770;2771;2772;2773;2774;2775;2776;6813	7	59	8102	5	3	54	8099	8161	0.2284202941521406
208	R1	e019_R1	TRUE	1.029874285916546e-7	14	10	4	0.4	0.2857142857142857	REAC:R-HSA-170670	REAC	Adenylate cyclase inhibitory pathway	10790	116		GO:0050896;GO:0050789	0.09859154929577464	0.1111111111111111	973;977;2769;2770;2771;2772;2773;2774;2775;2776;6813	8	14	10776	4	6	10	10770	10790	0.3373402919317144
208	R1	e019_R1	TRUE	6.273353816384449e-7	97	8	5	0.625	0.05154639175257732	KEGG:04713	KEGG	Circadian entrainment	8161	342		GO:0050896;GO:0050789	0.11267605633802817	0.125	973;977;2769;2770;2771;2772;2773;2774;2775;2776;6813	9	97	8064	5	3	92	8061	8161	0.1772188440322452
208	R1	e019_R1	TRUE	7.700862726862207e-7	101	8	5	0.625	0.04950495049504951	KEGG:04916	KEGG	Melanogenesis	8161	366		GO:0050896;GO:0050789	0.1267605633802817	0.1388888888888889	973;977;2769;2770;2771;2772;2773;2774;2775;2776;6813	10	101	8060	5	3	96	8057	8161	0.17357832595171632
208	R1	e019_R1	TRUE	1.2998403229954405e-6	112	8	5	0.625	0.044642857142857144	KEGG:04726	KEGG	Serotonergic synapse	8161	350		GO:0050896;GO:0050789	0.14084507042253522	0.1527777777777778	973;977;2769;2770;2771;2772;2773;2774;2775;2776;6813	11	112	8049	5	3	107	8046	8161	0.16458382682421965
208	R1	e019_R1	TRUE	1.3595969008997786e-6	113	8	5	0.625	0.04424778761061947	KEGG:04725	KEGG	Cholinergic synapse	8161	349		GO:0050896;GO:0050789	0.15492957746478872	0.16666666666666666	973;977;2769;2770;2771;2772;2773;2774;2775;2776;6813	12	113	8048	5	3	108	8045	8161	0.1638312933894149
208	R1	e019_R1	TRUE	1.421523288245606e-6	114	8	5	0.625	0.043859649122807015	KEGG:04724	KEGG	Glutamatergic synapse	8161	348		GO:0050896;GO:0050789	0.16901408450704225	0.18055555555555555	973;977;2769;2770;2771;2772;2773;2774;2775;2776;6813	13	114	8047	5	3	109	8044	8161	0.16308858173670093
208	R1	e019_R1	TRUE	1.6039757744295988e-6	28	10	4	0.4	0.14285714285714285	GO:0007212	GO:BP	dopamine receptor signaling pathway	16324	2833		GO:0050896;GO:0050789	0.18309859154929578	0.19444444444444445	973;977;2769;2770;2771;2772;2773;2774;2775;2776;6813	14	28	16296	4	6	24	16290	16324	0.238298053059367
208	R1	e019_R1	TRUE	2.6527802748003484e-6	129	8	5	0.625	0.03875968992248062	KEGG:04926	KEGG	Relaxin signaling pathway	8161	376		GO:0050896;GO:0050789	0.19718309859154928	0.20833333333333334	973;977;2769;2770;2771;2772;2773;2774;2775;2776;6813	15	129	8032	5	3	124	8029	8161	0.15299524397291794
208	R1	e019_R1	TRUE	3.5916055739562615e-6	137	8	5	0.625	0.0364963503649635	KEGG:04915	KEGG	Estrogen signaling pathway	8161	365		GO:0050896;GO:0050789	0.2112676056338028	0.2222222222222222	973;977;2769;2770;2771;2772;2773;2774;2775;2776;6813	16	137	8024	5	3	132	8021	8161	0.14829601881632845
208	R1	e019_R1	TRUE	5.295625032680196e-6	148	8	5	0.625	0.033783783783783786	KEGG:04723	KEGG	Retrograde endocannabinoid signaling	8161	347		GO:0050896;GO:0050789	0.22535211267605634	0.2361111111111111	973;977;2769;2770;2771;2772;2773;2774;2775;2776;6813	17	148	8013	5	3	143	8010	8161	0.14246011442411413
208	R1	e019_R1	TRUE	6.4650007141029016e-6	154	8	5	0.625	0.032467532467532464	KEGG:04921	KEGG	Oxytocin signaling pathway	8161	371		GO:0050896;GO:0050789	0.23943661971830985	0.25	973;977;2769;2770;2771;2772;2773;2774;2775;2776;6813	18	154	8007	5	3	149	8004	8161	0.13954040711881002
227	R1	e019_R1	TRUE	8.351153694330692e-4	232	13	5	0.38461538461538464	0.021551724137931036	GO:0043434	GO:BP	response to peptide hormone	16324	11281		GO:0050896	0	0.2	1284;1793;1795;2549;2620;3580;3630;3674;4243;5116;5443;5580;6063;6418;6582;6844;7154	1	232	16092	5	8	227	16084	16324	0.08834534530730266
227	R1	e019_R1	TRUE	0.0025100611640377977	290	13	5	0.38461538461538464	0.017241379310344827	GO:1901652	GO:BP	response to peptide	16324	22626		GO:0050896	0.25	0.4	1284;1793;1795;2549;2620;3580;3630;3674;4243;5116;5443;5580;6063;6418;6582;6844;7154	2	290	16034	5	8	285	16026	16324	0.07840192180029464
233	R1	e019_R1	TRUE	0.0028126477335619357	4	11	2	0.18181818181818182	0.5	GO:0097167	GO:BP	circadian regulation of translation	16324	19554		GO:0048511;GO:0050789	0	0.3333333333333333	1408;2051;2418;2563;2591;2705;3142;3184;3196;3889;5187;5656;5731;5777	1	4	16320	2	9	2	16311	16324	0.30124340712711223
248	R1	e019_R1	TRUE	0.0010587025662671427	41	11	3	0.2727272727272727	0.07317073170731707	KEGG:05219	KEGG	Bladder cancer	8161	463		NA	0	0.5	1870;1871;1872;1873;1875;1876;1877;1878;1880;1882;1883;1887;1888;1890;1891;1893;1894;1896;1898;1902;1904;2980;3056;3369;3560;3941;3989;4074;5095;5898;6211	1	41	8120	3	8	38	8112	8161	0.13910566776860578
250	R1	e019_R1	TRUE	0.0031827106814356024	20	4	2	0.5	0.1	REAC:R-HSA-8964616	REAC	G beta:gamma signalling through CDC42	10790	938		NA	0	0.5	1895;2786;2855;3471;3658;4279;4476;4739;4934;4940;5058;5097;5250;5651	1	20	10770	2	2	18	10768	10790	0.22302595453505897
