module	monet_type	experiment_info	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	rank	P	N	tp	fp	fn	tn	tot_pop_valid	mcc	row_rank_p	row_rank_mcc	top_go	top_kegg	top_reac	goslim_pir	genes
34	R1	e019_R1	TRUE	7.553019141689635e-8	131	43	10	0.23255813953488372	0.07633587786259542	KEGG:04068	KEGG	FoxO signaling pathway	8161	253	NA	0.06164383561643835	0.06802721088435375	10	131	8030	10	33	121	7997	8161	0.12538049191766892	1	1	-	KEGG:04068	-	GO:0050789;GO:0050896;GO:0065009;GO:0002376	ENSG00000115904;ENSG00000135679;ENSG00000091831;ENSG00000078900;ENSG00000141646;ENSG00000010810;ENSG00000141968;ENSG00000171105;ENSG00000043462;ENSG00000166949;ENSG00000096968;ENSG00000120738;ENSG00000117091;ENSG00000171862;ENSG00000169398;ENSG00000103653;ENSG00000097007;ENSG00000142208;ENSG00000114423;ENSG00000100485;ENSG00000115325;ENSG00000160999;ENSG00000140575;ENSG00000027869;ENSG00000197122;ENSG00000118971;ENSG00000169047;ENSG00000121774;ENSG00000107263;ENSG00000141293;ENSG00000005020;ENSG00000164305;ENSG00000165699;ENSG00000204628;ENSG00000170312;ENSG00000112232;ENSG00000122223;ENSG00000183918;ENSG00000074966;ENSG00000135624;ENSG00000176105;ENSG00000146950;ENSG00000063176;ENSG00000132694;ENSG00000160007;ENSG00000157985;ENSG00000198087;ENSG00000175591;ENSG00000214753
34	R1	e019_R1	TRUE	3.913854528653083e-6	39	45	6	0.13333333333333333	0.15384615384615383	REAC:R-HSA-1433557	REAC	Signaling by SCF-KIT	10790	2181	NA	0.2123287671232877	0.21768707482993196	32	39	10751	6	39	33	10712	10790	0.13988493083486875	5	1	-	-	REAC:R-HSA-1433557	GO:0050789;GO:0050896;GO:0065009;GO:0002376	ENSG00000115904;ENSG00000135679;ENSG00000091831;ENSG00000078900;ENSG00000141646;ENSG00000010810;ENSG00000141968;ENSG00000171105;ENSG00000043462;ENSG00000166949;ENSG00000096968;ENSG00000120738;ENSG00000117091;ENSG00000171862;ENSG00000169398;ENSG00000103653;ENSG00000097007;ENSG00000142208;ENSG00000114423;ENSG00000100485;ENSG00000115325;ENSG00000160999;ENSG00000140575;ENSG00000027869;ENSG00000197122;ENSG00000118971;ENSG00000169047;ENSG00000121774;ENSG00000107263;ENSG00000141293;ENSG00000005020;ENSG00000164305;ENSG00000165699;ENSG00000204628;ENSG00000170312;ENSG00000112232;ENSG00000122223;ENSG00000183918;ENSG00000074966;ENSG00000135624;ENSG00000176105;ENSG00000146950;ENSG00000063176;ENSG00000132694;ENSG00000160007;ENSG00000157985;ENSG00000198087;ENSG00000175591;ENSG00000214753
35	R1	e019_R1	TRUE	1.0352633153793067e-17	51	31	11	0.3548387096774194	0.21568627450980393	GO:0001836	GO:BP	release of cytochrome c from mitochondria	16324	507	NA	0	0.00869565217391304	1	51	16273	11	20	40	16253	16324	0.27490221985937086	1	2	GO:0001836	-	-	GO:0065008;GO:0050896;GO:0061024;GO:0050789;GO:0007005	ENSG00000134057;ENSG00000015475;ENSG00000120471;ENSG00000087088;ENSG00000113328;ENSG00000164885;ENSG00000157456;ENSG00000030110;ENSG00000014216;ENSG00000153094;ENSG00000109339;ENSG00000143384;ENSG00000140379;ENSG00000171791;ENSG00000104081;ENSG00000127564;ENSG00000105327;ENSG00000176749;ENSG00000134690;ENSG00000061656;ENSG00000137875;ENSG00000176720;ENSG00000171552;ENSG00000165804;ENSG00000151617;ENSG00000186049;ENSG00000155087;ENSG00000184990;ENSG00000141682;ENSG00000135116;ENSG00000128656;ENSG00000177000
35	R1	e019_R1	TRUE	3.554616011043834e-17	32	25	10	0.4	0.3125	KEGG:04215	KEGG	Apoptosis - multiple species	8161	286	NA	0.0175438596491228	0.02608695652173913	3	32	8129	10	15	22	8114	8161	0.3513145052538711	2	1	-	KEGG:04215	-	GO:0065008;GO:0050896;GO:0061024;GO:0050789;GO:0007005	ENSG00000134057;ENSG00000015475;ENSG00000120471;ENSG00000087088;ENSG00000113328;ENSG00000164885;ENSG00000157456;ENSG00000030110;ENSG00000014216;ENSG00000153094;ENSG00000109339;ENSG00000143384;ENSG00000140379;ENSG00000171791;ENSG00000104081;ENSG00000127564;ENSG00000105327;ENSG00000176749;ENSG00000134690;ENSG00000061656;ENSG00000137875;ENSG00000176720;ENSG00000171552;ENSG00000165804;ENSG00000151617;ENSG00000186049;ENSG00000155087;ENSG00000184990;ENSG00000141682;ENSG00000135116;ENSG00000128656;ENSG00000177000
35	R1	e019_R1	TRUE	1.7768072531849536e-15	9	25	7	0.28	0.7777777777777778	REAC:R-HSA-111453	REAC	BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members	10790	194	NA	0.03508771929824561	0.04347826086956521	5	9	10781	7	18	2	10763	10790	0.46601083426779455	1	1	-	-	REAC:R-HSA-111453	GO:0065008;GO:0050896;GO:0061024;GO:0050789;GO:0007005	ENSG00000134057;ENSG00000015475;ENSG00000120471;ENSG00000087088;ENSG00000113328;ENSG00000164885;ENSG00000157456;ENSG00000030110;ENSG00000014216;ENSG00000153094;ENSG00000109339;ENSG00000143384;ENSG00000140379;ENSG00000171791;ENSG00000104081;ENSG00000127564;ENSG00000105327;ENSG00000176749;ENSG00000134690;ENSG00000061656;ENSG00000137875;ENSG00000176720;ENSG00000171552;ENSG00000165804;ENSG00000151617;ENSG00000186049;ENSG00000155087;ENSG00000184990;ENSG00000141682;ENSG00000135116;ENSG00000128656;ENSG00000177000
36	R1	e019_R1	TRUE	5.4312070338462876e-33	19	25	14	0.56	0.7368421052631579	REAC:R-HSA-77595	REAC	Processing of Intronless Pre-mRNAs	10790	1709	NA	0	0.01785714285714285	1	19	10771	14	11	5	10760	10790	0.6416524819028077	1	1	-	-	REAC:R-HSA-77595	GO:0006396	ENSG00000165494;ENSG00000196235;ENSG00000101158;ENSG00000147140;ENSG00000090060;ENSG00000060138;ENSG00000121390;ENSG00000071894;ENSG00000111605;ENSG00000116560;ENSG00000099875;ENSG00000149532;ENSG00000145216;ENSG00000124193;ENSG00000101811;ENSG00000125755;ENSG00000121931;ENSG00000182173;ENSG00000188986;ENSG00000167005;ENSG00000160075;ENSG00000172409;ENSG00000177613;ENSG00000165934;ENSG00000176102;ENSG00000119203;ENSG00000149016;ENSG00000185049;ENSG00000197111;ENSG00000160917;ENSG00000213246
36	R1	e019_R1	TRUE	2.7679282857512855e-30	18	31	13	0.41935483870967744	0.7222222222222222	GO:0006379	GO:BP	mRNA cleavage	16324	2196	NA	0.03636363636363636	0.05357142857142857	3	18	16306	13	18	5	16288	16324	0.5497118933600017	2	1	GO:0006379	-	-	GO:0006396	ENSG00000165494;ENSG00000196235;ENSG00000101158;ENSG00000147140;ENSG00000090060;ENSG00000060138;ENSG00000121390;ENSG00000071894;ENSG00000111605;ENSG00000116560;ENSG00000099875;ENSG00000149532;ENSG00000145216;ENSG00000124193;ENSG00000101811;ENSG00000125755;ENSG00000121931;ENSG00000182173;ENSG00000188986;ENSG00000167005;ENSG00000160075;ENSG00000172409;ENSG00000177613;ENSG00000165934;ENSG00000176102;ENSG00000119203;ENSG00000149016;ENSG00000185049;ENSG00000197111;ENSG00000160917;ENSG00000213246
36	R1	e019_R1	TRUE	5.128341418974445e-24	97	25	16	0.64	0.16494845360824742	KEGG:03015	KEGG	mRNA surveillance pathway	8161	210	NA	0.16363636363636364	0.17857142857142858	10	97	8064	16	9	81	8055	8161	0.32128126306033833	1	1	-	KEGG:03015	-	GO:0006396	ENSG00000165494;ENSG00000196235;ENSG00000101158;ENSG00000147140;ENSG00000090060;ENSG00000060138;ENSG00000121390;ENSG00000071894;ENSG00000111605;ENSG00000116560;ENSG00000099875;ENSG00000149532;ENSG00000145216;ENSG00000124193;ENSG00000101811;ENSG00000125755;ENSG00000121931;ENSG00000182173;ENSG00000188986;ENSG00000167005;ENSG00000160075;ENSG00000172409;ENSG00000177613;ENSG00000165934;ENSG00000176102;ENSG00000119203;ENSG00000149016;ENSG00000185049;ENSG00000197111;ENSG00000160917;ENSG00000213246
37	R1	e019_R1	TRUE	2.000969835088951e-16	67	22	11	0.5	0.16417910447761194	KEGG:00010	KEGG	Glycolysis / Gluconeogenesis	8161	2	NA	0	0.04	1	67	8094	11	11	56	8083	8161	0.283354479101971	1	1	-	KEGG:00010	-	GO:0006082;GO:0006091;GO:0009117;GO:0005975	ENSG00000137693;ENSG00000074219;ENSG00000007866;ENSG00000018408;ENSG00000111716;ENSG00000114315;ENSG00000079739;ENSG00000111640;ENSG00000111669;ENSG00000074800;ENSG00000109107;ENSG00000028277;ENSG00000108515;ENSG00000105679;ENSG00000187079;ENSG00000103876;ENSG00000183072;ENSG00000197905;ENSG00000102125;ENSG00000111674;ENSG00000144560;ENSG00000121068;ENSG00000007171;ENSG00000171314;ENSG00000171368;ENSG00000187446;ENSG00000091656;ENSG00000170950
37	R1	e019_R1	TRUE	3.087298721320705e-14	72	28	10	0.35714285714285715	0.1388888888888889	GO:0006096	GO:BP	glycolytic process	16324	2000	NA	0.125	0.16	4	72	16252	10	18	62	16234	16324	0.22064318257440577	2	1	GO:0006096	-	-	GO:0006082;GO:0006091;GO:0009117;GO:0005975	ENSG00000137693;ENSG00000074219;ENSG00000007866;ENSG00000018408;ENSG00000111716;ENSG00000114315;ENSG00000079739;ENSG00000111640;ENSG00000111669;ENSG00000074800;ENSG00000109107;ENSG00000028277;ENSG00000108515;ENSG00000105679;ENSG00000187079;ENSG00000103876;ENSG00000183072;ENSG00000197905;ENSG00000102125;ENSG00000111674;ENSG00000144560;ENSG00000121068;ENSG00000007171;ENSG00000171314;ENSG00000171368;ENSG00000187446;ENSG00000091656;ENSG00000170950
37	R1	e019_R1	TRUE	5.140528729153375e-13	8	24	6	0.25	0.75	REAC:R-HSA-8951671	REAC	RUNX3 regulates YAP1-mediated transcription	10790	1844	NA	0.20833333333333337	0.24	6	8	10782	6	18	2	10764	10790	0.4323697727068737	3	1	-	-	REAC:R-HSA-8951671	GO:0006082;GO:0006091;GO:0009117;GO:0005975	ENSG00000137693;ENSG00000074219;ENSG00000007866;ENSG00000018408;ENSG00000111716;ENSG00000114315;ENSG00000079739;ENSG00000111640;ENSG00000111669;ENSG00000074800;ENSG00000109107;ENSG00000028277;ENSG00000108515;ENSG00000105679;ENSG00000187079;ENSG00000103876;ENSG00000183072;ENSG00000197905;ENSG00000102125;ENSG00000111674;ENSG00000144560;ENSG00000121068;ENSG00000007171;ENSG00000171314;ENSG00000171368;ENSG00000187446;ENSG00000091656;ENSG00000170950
38	R1	e019_R1	TRUE	1.643736331101762e-8	58	14	6	0.42857142857142855	0.10344827586206896	KEGG:04330	KEGG	Notch signaling pathway	8161	295	NA	0.0217391304347826	0.0425531914893617	2	58	8103	6	8	52	8095	8161	0.2079852689878245	1	1	-	KEGG:04330	-	GO:0050789	ENSG00000112237;ENSG00000129173;ENSG00000005339;ENSG00000100393;ENSG00000138795;ENSG00000160973;ENSG00000148737;ENSG00000081059;ENSG00000135144;ENSG00000172845;ENSG00000022267;ENSG00000184384;ENSG00000154727;ENSG00000159692;ENSG00000136826;ENSG00000138101;ENSG00000105392;ENSG00000125618;ENSG00000186564;ENSG00000090447;ENSG00000175029;ENSG00000167034;ENSG00000128573;ENSG00000170515;ENSG00000164114;ENSG00000165891;ENSG00000109132
38	R1	e019_R1	TRUE	1.015235064656981e-6	3	17	3	0.17647058823529413	1	REAC:R-HSA-5339700	REAC	Signaling by TCF7L2 mutants	10790	2182	NA	0.08695652173913043	0.10638297872340426	5	3	10787	3	14	0	10773	10790	0.41981133188190056	2	1	-	-	REAC:R-HSA-5339700	GO:0050789	ENSG00000112237;ENSG00000129173;ENSG00000005339;ENSG00000100393;ENSG00000138795;ENSG00000160973;ENSG00000148737;ENSG00000081059;ENSG00000135144;ENSG00000172845;ENSG00000022267;ENSG00000184384;ENSG00000154727;ENSG00000159692;ENSG00000136826;ENSG00000138101;ENSG00000105392;ENSG00000125618;ENSG00000186564;ENSG00000090447;ENSG00000175029;ENSG00000167034;ENSG00000128573;ENSG00000170515;ENSG00000164114;ENSG00000165891;ENSG00000109132
39	R1	e019_R1	TRUE	1.000075251466293e-16	150	16	12	0.75	0.08	KEGG:03040	KEGG	Spliceosome	8161	215	NA	0	0.07142857142857142	1	150	8011	12	4	138	8007	8161	0.2414094902002947	1	1	-	KEGG:03040	-	GO:0000375	ENSG00000100603;ENSG00000080815;ENSG00000099995;ENSG00000115524;ENSG00000100650;ENSG00000015413;ENSG00000085872;ENSG00000096401;ENSG00000068001;ENSG00000196504;ENSG00000163714;ENSG00000183258;ENSG00000120688;ENSG00000185721;ENSG00000113649;ENSG00000172667;ENSG00000163517;ENSG00000171603;ENSG00000168883;ENSG00000145833;ENSG00000198231;ENSG00000149218
39	R1	e019_R1	TRUE	1.519692845858063e-15	179	18	12	0.6666666666666666	0.0670391061452514	REAC:R-HSA-72163	REAC	mRNA Splicing - Major Pathway	10790	2566	NA	0.07692307692307693	0.14285714285714285	2	179	10611	12	6	167	10605	10790	0.20805100015053044	1	1	-	-	REAC:R-HSA-72163	GO:0000375	ENSG00000100603;ENSG00000080815;ENSG00000099995;ENSG00000115524;ENSG00000100650;ENSG00000015413;ENSG00000085872;ENSG00000096401;ENSG00000068001;ENSG00000196504;ENSG00000163714;ENSG00000183258;ENSG00000120688;ENSG00000185721;ENSG00000113649;ENSG00000172667;ENSG00000163517;ENSG00000171603;ENSG00000168883;ENSG00000145833;ENSG00000198231;ENSG00000149218
40	R1	e019_R1	TRUE	1.7795789779898335e-6	15	17	4	0.2352941176470588	0.26666666666666666	REAC:R-HSA-2214320	REAC	Anchoring fibril formation	10790	140	NA	0.04166666666666666	0.08	2	15	10775	4	13	11	10762	10790	0.2493795556408061	2	1	-	-	REAC:R-HSA-2214320	NA	ENSG00000101665;ENSG00000124145;ENSG00000053747;ENSG00000154589;ENSG00000122852;ENSG00000101680;ENSG00000140682;ENSG00000156299;ENSG00000133661;ENSG00000168101;ENSG00000143369;ENSG00000261371;ENSG00000114270;ENSG00000058085;ENSG00000173432;ENSG00000196878;ENSG00000231924;ENSG00000185303;ENSG00000166482
40	R1	e019_R1	TRUE	1.3952903208551038e-5	88	14	5	0.35714285714285715	0.05681818181818181	KEGG:04512	KEGG	ECM-receptor interaction	8161	308	NA	0.25	0.28	7	88	8073	5	9	83	8064	8161	0.13902000082400845	1	1	-	KEGG:04512	-	NA	ENSG00000101665;ENSG00000124145;ENSG00000053747;ENSG00000154589;ENSG00000122852;ENSG00000101680;ENSG00000140682;ENSG00000156299;ENSG00000133661;ENSG00000168101;ENSG00000143369;ENSG00000261371;ENSG00000114270;ENSG00000058085;ENSG00000173432;ENSG00000196878;ENSG00000231924;ENSG00000185303;ENSG00000166482
41	R1	e019_R1	TRUE	1.7980570446502356e-5	73	17	5	0.29411764705882354	0.0684931506849315	KEGG:04115	KEGG	p53 signaling pathway	8161	264	NA	0	0.2	1	73	8088	5	12	68	8076	8161	0.13838048508136716	1	1	-	KEGG:04115	-	NA	ENSG00000141510;ENSG00000048392;ENSG00000135423;ENSG00000070010;ENSG00000101109;ENSG00000164683;ENSG00000122515;ENSG00000122566;ENSG00000115816;ENSG00000132530;ENSG00000151615;ENSG00000137074;ENSG00000188643;ENSG00000095787;ENSG00000139372;ENSG00000163349;ENSG00000164054;ENSG00000110422;ENSG00000197024;ENSG00000184937;ENSG00000177485;ENSG00000170836;ENSG00000183785;ENSG00000114861;ENSG00000153487;ENSG00000172315;ENSG00000198625
41	R1	e019_R1	TRUE	4.715991827392844e-4	359	19	7	0.3684210526315789	0.01949860724233983	REAC:R-HSA-3700989	REAC	Transcriptional Regulation by TP53	10790	2413	NA	0.25	0.4	2	359	10431	7	12	352	10419	10790	0.07848716047935846	1	1	-	-	REAC:R-HSA-3700989	NA	ENSG00000141510;ENSG00000048392;ENSG00000135423;ENSG00000070010;ENSG00000101109;ENSG00000164683;ENSG00000122515;ENSG00000122566;ENSG00000115816;ENSG00000132530;ENSG00000151615;ENSG00000137074;ENSG00000188643;ENSG00000095787;ENSG00000139372;ENSG00000163349;ENSG00000164054;ENSG00000110422;ENSG00000197024;ENSG00000184937;ENSG00000177485;ENSG00000170836;ENSG00000183785;ENSG00000114861;ENSG00000153487;ENSG00000172315;ENSG00000198625
42	R1	e019_R1	TRUE	1.2200363253644684e-4	63	13	4	0.3076923076923077	0.06349206349206349	KEGG:05217	KEGG	Basal cell carcinoma	8161	461	NA	0.08571428571428572	0.1111111111111111	4	63	8098	4	9	59	8089	8161	0.1369027162896099	2	1	-	KEGG:05217	-	GO:0050789;GO:0065009	ENSG00000103197;ENSG00000103126;ENSG00000134982;ENSG00000072803;ENSG00000107404;ENSG00000116473;ENSG00000085511;ENSG00000023734;ENSG00000112531;ENSG00000152689;ENSG00000168646;ENSG00000126890;ENSG00000178585;ENSG00000068971;ENSG00000128849;ENSG00000154743;ENSG00000157680
42	R1	e019_R1	TRUE	1.9254726063071045e-4	14	14	3	0.21428571428571427	0.21428571428571427	REAC:R-HSA-5467340	REAC	AXIN missense mutants destabilize the destruction complex	10790	38	NA	0.17142857142857143	0.3333333333333333	9.5	14	10776	3	11	11	10765	10790	0.21326492735178704	3	1	-	-	REAC:R-HSA-5467340	GO:0050789;GO:0065009	ENSG00000103197;ENSG00000103126;ENSG00000134982;ENSG00000072803;ENSG00000107404;ENSG00000116473;ENSG00000085511;ENSG00000023734;ENSG00000112531;ENSG00000152689;ENSG00000168646;ENSG00000126890;ENSG00000178585;ENSG00000068971;ENSG00000128849;ENSG00000154743;ENSG00000157680
43	R1	e019_R1	TRUE	2.4538240679759295e-20	33	24	11	0.4583333333333333	0.3333333333333333	REAC:R-HSA-1592389	REAC	Activation of Matrix Metalloproteinases	10790	82	NA	0	0.02	1	33	10757	11	13	22	10744	10790	0.38928805238540337	1	1	-	-	REAC:R-HSA-1592389	GO:0065008;GO:0050896;GO:0045229;GO:0050789;GO:0043062;GO:0022411;GO:0008152	ENSG00000146674;ENSG00000035862;ENSG00000122641;ENSG00000017427;ENSG00000087245;ENSG00000120659;ENSG00000157227;ENSG00000166670;ENSG00000149968;ENSG00000118113;ENSG00000108691;ENSG00000102265;ENSG00000008516;ENSG00000099769;ENSG00000123999;ENSG00000163083;ENSG00000115457;ENSG00000163453;ENSG00000157150;ENSG00000198598;ENSG00000156103;ENSG00000183798;ENSG00000196611;ENSG00000175189;ENSG00000170498
43	R1	e019_R1	TRUE	1.1326437452251992e-15	37	24	9	0.375	0.24324324324324328	GO:0030574	GO:BP	collagen catabolic process	16324	7211	NA	0.02040816326530612	0.04	2	37	16287	9	15	28	16272	16324	0.30075669509188063	1	1	GO:0030574	-	-	GO:0065008;GO:0050896;GO:0045229;GO:0050789;GO:0043062;GO:0022411;GO:0008152	ENSG00000146674;ENSG00000035862;ENSG00000122641;ENSG00000017427;ENSG00000087245;ENSG00000120659;ENSG00000157227;ENSG00000166670;ENSG00000149968;ENSG00000118113;ENSG00000108691;ENSG00000102265;ENSG00000008516;ENSG00000099769;ENSG00000123999;ENSG00000163083;ENSG00000115457;ENSG00000163453;ENSG00000157150;ENSG00000198598;ENSG00000156103;ENSG00000183798;ENSG00000196611;ENSG00000175189;ENSG00000170498
44	R1	e019_R1	TRUE	3.446930068648327e-13	137	20	10	0.5	0.072992700729927	GO:0070507	GO:BP	regulation of microtubule cytoskeleton organization	16324	17092	NA	0	0.0217391304347826	1	137	16187	10	10	127	16177	16324	0.1887424067432441	1	2	GO:0070507	-	-	GO:0050789;GO:0006996;GO:0022607	ENSG00000115107;ENSG00000134574;ENSG00000075218;ENSG00000152457;ENSG00000133112;ENSG00000130779;ENSG00000162946;ENSG00000143321;ENSG00000084764;ENSG00000101367;ENSG00000076382;ENSG00000115266;ENSG00000074054;ENSG00000106665;ENSG00000176049;ENSG00000166974;ENSG00000118655;ENSG00000113522;ENSG00000105254;ENSG00000163539;ENSG00000154429;ENSG00000270765
45	R1	e019_R1	TRUE	6.414021322298967e-17	31	22	9	0.4090909090909091	0.2903225806451613	GO:0006506	GO:BP	GPI anchor biosynthetic process	16324	2284	NA	0	0.02857142857142857	1	31	16293	9	13	22	16280	16324	0.3435857940388129	1	1	GO:0006506	-	-	GO:0044255;GO:0009059;GO:0006793;GO:0036211	ENSG00000104765;ENSG00000002330;ENSG00000104879;ENSG00000116288;ENSG00000107262;ENSG00000165195;ENSG00000176171;ENSG00000132002;ENSG00000125868;ENSG00000179085;ENSG00000134049;ENSG00000196850;ENSG00000185808;ENSG00000007541;ENSG00000000419;ENSG00000166165;ENSG00000136908;ENSG00000120992;ENSG00000103160;ENSG00000100564;ENSG00000135845;ENSG00000163319;ENSG00000255072
45	R1	e019_R1	TRUE	4.163612525918241e-12	26	19	7	0.3684210526315789	0.2692307692307692	KEGG:00563	KEGG	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	8161	87	NA	0.2352941176470588	0.2571428571428571	9	26	8135	7	12	19	8123	8161	0.3130846430900114	1	1	-	KEGG:00563	-	GO:0044255;GO:0009059;GO:0006793;GO:0036211	ENSG00000104765;ENSG00000002330;ENSG00000104879;ENSG00000116288;ENSG00000107262;ENSG00000165195;ENSG00000176171;ENSG00000132002;ENSG00000125868;ENSG00000179085;ENSG00000134049;ENSG00000196850;ENSG00000185808;ENSG00000007541;ENSG00000000419;ENSG00000166165;ENSG00000136908;ENSG00000120992;ENSG00000103160;ENSG00000100564;ENSG00000135845;ENSG00000163319;ENSG00000255072
48	R1	e019_R1	TRUE	5.826848328901175e-10	8	24	5	0.20833333333333337	0.625	REAC:R-HSA-75158	REAC	TRAIL  signaling	10790	2335	NA	0	0.0119047619047619	1	8	10782	5	19	3	10763	10790	0.36009379440379435	1	2	-	-	REAC:R-HSA-75158	GO:0050789;GO:0050896;GO:0065009	ENSG00000003400;ENSG00000026103;ENSG00000120889;ENSG00000182179;ENSG00000095015;ENSG00000064012;ENSG00000156587;ENSG00000100324;ENSG00000082701;ENSG00000137275;ENSG00000003402;ENSG00000110330;ENSG00000168040;ENSG00000111321;ENSG00000179562;ENSG00000181788;ENSG00000138642;ENSG00000110881;ENSG00000153130;ENSG00000105835;ENSG00000161955;ENSG00000041880;ENSG00000108684;ENSG00000213199;ENSG00000165879;ENSG00000163162
48	R1	e019_R1	TRUE	1.1269987690807042e-9	135	21	9	0.42857142857142855	0.06666666666666667	KEGG:04210	KEGG	Apoptosis	8161	281	NA	0.01204819277108433	0.0238095238095238	2	135	8026	9	12	126	8014	8161	0.16407881146310813	1	1	-	KEGG:04210	-	GO:0050789;GO:0050896;GO:0065009	ENSG00000003400;ENSG00000026103;ENSG00000120889;ENSG00000182179;ENSG00000095015;ENSG00000064012;ENSG00000156587;ENSG00000100324;ENSG00000082701;ENSG00000137275;ENSG00000003402;ENSG00000110330;ENSG00000168040;ENSG00000111321;ENSG00000179562;ENSG00000181788;ENSG00000138642;ENSG00000110881;ENSG00000153130;ENSG00000105835;ENSG00000161955;ENSG00000041880;ENSG00000108684;ENSG00000213199;ENSG00000165879;ENSG00000163162
48	R1	e019_R1	TRUE	5.7503209765233684e-9	30	25	6	0.24	0.2	GO:0070266	GO:BP	necroptotic process	16324	16953	NA	0.08433734939759036	0.09523809523809525	8	30	16294	6	19	24	16275	16324	0.2177782422833986	2	1	GO:0070266	-	-	GO:0050789;GO:0050896;GO:0065009	ENSG00000003400;ENSG00000026103;ENSG00000120889;ENSG00000182179;ENSG00000095015;ENSG00000064012;ENSG00000156587;ENSG00000100324;ENSG00000082701;ENSG00000137275;ENSG00000003402;ENSG00000110330;ENSG00000168040;ENSG00000111321;ENSG00000179562;ENSG00000181788;ENSG00000138642;ENSG00000110881;ENSG00000153130;ENSG00000105835;ENSG00000161955;ENSG00000041880;ENSG00000108684;ENSG00000213199;ENSG00000165879;ENSG00000163162
49	R1	e019_R1	TRUE	6.665374421912307e-4	29	10	3	0.3	0.10344827586206896	GO:0035891	GO:BP	exit from host cell	16324	9823	NA	0	1	1.5	29	16295	3	7	26	16288	16324	0.1753323289827001	1	1	GO:0035891	-	-	GO:0016032;GO:0044419	ENSG00000104419;ENSG00000105404;ENSG00000134108;ENSG00000075785;ENSG00000145247;ENSG00000108639;ENSG00000143028;ENSG00000182149;ENSG00000135318;ENSG00000147100;ENSG00000142494
50	R1	e019_R1	TRUE	8.393445295210992e-26	36	22	13	0.5909090909090909	0.3611111111111111	REAC:R-HSA-390522	REAC	Striated Muscle Contraction	10790	2225	NA	0	0.0175438596491228	1	36	10754	13	9	23	10745	10790	0.460564628556271	1	1	-	-	REAC:R-HSA-390522	GO:0006936;GO:0006996;GO:0032502;GO:0022607	ENSG00000089685;ENSG00000077522;ENSG00000167460;ENSG00000109061;ENSG00000169710;ENSG00000140416;ENSG00000143549;ENSG00000133030;ENSG00000036448;ENSG00000109063;ENSG00000159173;ENSG00000114854;ENSG00000106631;ENSG00000105146;ENSG00000160200;ENSG00000126467;ENSG00000105048;ENSG00000198467;ENSG00000129991;ENSG00000149503;ENSG00000078814;ENSG00000118194;ENSG00000131236;ENSG00000113319;ENSG00000101470;ENSG00000206203;ENSG00000142546;ENSG00000197616;ENSG00000171819;ENSG00000264424;ENSG00000170807
50	R1	e019_R1	TRUE	4.6590367095762715e-11	87	15	8	0.5333333333333333	0.09195402298850576	KEGG:04260	KEGG	Cardiac muscle contraction	8161	290	NA	0.08928571428571429	0.10526315789473684	6	87	8074	8	7	79	8067	8161	0.21839503854990255	1	1	-	KEGG:04260	-	GO:0006936;GO:0006996;GO:0032502;GO:0022607	ENSG00000089685;ENSG00000077522;ENSG00000167460;ENSG00000109061;ENSG00000169710;ENSG00000140416;ENSG00000143549;ENSG00000133030;ENSG00000036448;ENSG00000109063;ENSG00000159173;ENSG00000114854;ENSG00000106631;ENSG00000105146;ENSG00000160200;ENSG00000126467;ENSG00000105048;ENSG00000198467;ENSG00000129991;ENSG00000149503;ENSG00000078814;ENSG00000118194;ENSG00000131236;ENSG00000113319;ENSG00000101470;ENSG00000206203;ENSG00000142546;ENSG00000197616;ENSG00000171819;ENSG00000264424;ENSG00000170807
50	R1	e019_R1	TRUE	7.360773448601853e-11	14	28	6	0.21428571428571427	0.42857142857142855	GO:0030049	GO:BP	muscle filament sliding	16324	7031	NA	0.125	0.14035087719298245	8	14	16310	6	22	8	16288	16324	0.3022217079975413	4	1	GO:0030049	-	-	GO:0006936;GO:0006996;GO:0032502;GO:0022607	ENSG00000089685;ENSG00000077522;ENSG00000167460;ENSG00000109061;ENSG00000169710;ENSG00000140416;ENSG00000143549;ENSG00000133030;ENSG00000036448;ENSG00000109063;ENSG00000159173;ENSG00000114854;ENSG00000106631;ENSG00000105146;ENSG00000160200;ENSG00000126467;ENSG00000105048;ENSG00000198467;ENSG00000129991;ENSG00000149503;ENSG00000078814;ENSG00000118194;ENSG00000131236;ENSG00000113319;ENSG00000101470;ENSG00000206203;ENSG00000142546;ENSG00000197616;ENSG00000171819;ENSG00000264424;ENSG00000170807
