module	monet_type	experiment_info	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	rank	P	N	tp	fp	fn	tn	tot_pop_valid	mcc	row_rank_p	row_rank_mcc	top_go	top_kegg	top_reac	goslim_pir	genes
124	M1	e019_M1	TRUE	9.018471291190825e-48	44	34	23	0.6764705882352942	0.5227272727272727	REAC:R-HSA-451927	REAC	Interleukin-2 family signaling	10790	1180	NA	0	0.00617283950617283	1	44	10746	23	11	21	10735	10790	0.5932104112926233	1	1	-	-	REAC:R-HSA-451927	GO:0050789;GO:0001775;GO:0032502;GO:0008283;GO:0006793;GO:0036211;GO:0002376;GO:0050896	ENSP00000394227;ENSP00000296870;ENSP00000327890;ENSP00000380421;ENSP00000379111;ENSP00000252723;ENSP00000369293;ENSP00000341208;ENSP00000391592;ENSP00000228280;ENSP00000231454;ENSP00000263851;ENSP00000405338;ENSP00000216373;ENSP00000293328;ENSP00000331504;ENSP00000312652;ENSP00000330393;ENSP00000384053;ENSP00000412209;ENSP00000231449;ENSP00000371067;ENSP00000306157;ENSP00000376345;ENSP00000440273;ENSP00000288135;ENSP00000391676;ENSP00000222139;ENSP00000345492;ENSP00000216223;ENSP00000401303;ENSP00000296871;ENSP00000264657;ENSP00000363318;ENSP00000298229;ENSP00000226730;ENSP00000296545
124	M1	e019_M1	TRUE	1.763947149833992e-40	166	35	28	0.8	0.1686746987951807	KEGG:04630	KEGG	JAK-STAT signaling pathway	8161	326	NA	0.0062111801242236	0.01234567901234567	2	166	7995	28	7	138	7988	8161	0.36247712746831234	1	1	-	KEGG:04630	-	GO:0050789;GO:0001775;GO:0032502;GO:0008283;GO:0006793;GO:0036211;GO:0002376;GO:0050896	ENSP00000394227;ENSP00000296870;ENSP00000327890;ENSP00000380421;ENSP00000379111;ENSP00000252723;ENSP00000369293;ENSP00000341208;ENSP00000391592;ENSP00000228280;ENSP00000231454;ENSP00000263851;ENSP00000405338;ENSP00000216373;ENSP00000293328;ENSP00000331504;ENSP00000312652;ENSP00000330393;ENSP00000384053;ENSP00000412209;ENSP00000231449;ENSP00000371067;ENSP00000306157;ENSP00000376345;ENSP00000440273;ENSP00000288135;ENSP00000391676;ENSP00000222139;ENSP00000345492;ENSP00000216223;ENSP00000401303;ENSP00000296871;ENSP00000264657;ENSP00000363318;ENSP00000298229;ENSP00000226730;ENSP00000296545
124	M1	e019_M1	TRUE	2.6174910288262476e-21	141	35	16	0.45714285714285713	0.11347517730496454	GO:0007259	GO:BP	receptor signaling pathway via JAK-STAT	16324	2858	NA	0.05590062111801242	0.06172839506172839	10	141	16183	16	19	125	16164	16324	0.22466833771097552	4	3	GO:0007259	-	-	GO:0050789;GO:0001775;GO:0032502;GO:0008283;GO:0006793;GO:0036211;GO:0002376;GO:0050896	ENSP00000394227;ENSP00000296870;ENSP00000327890;ENSP00000380421;ENSP00000379111;ENSP00000252723;ENSP00000369293;ENSP00000341208;ENSP00000391592;ENSP00000228280;ENSP00000231454;ENSP00000263851;ENSP00000405338;ENSP00000216373;ENSP00000293328;ENSP00000331504;ENSP00000312652;ENSP00000330393;ENSP00000384053;ENSP00000412209;ENSP00000231449;ENSP00000371067;ENSP00000306157;ENSP00000376345;ENSP00000440273;ENSP00000288135;ENSP00000391676;ENSP00000222139;ENSP00000345492;ENSP00000216223;ENSP00000401303;ENSP00000296871;ENSP00000264657;ENSP00000363318;ENSP00000298229;ENSP00000226730;ENSP00000296545
125	M1	e019_M1	TRUE	6.3117884923859116e-46	30	26	20	0.7692307692307693	0.6666666666666666	KEGG:00020	KEGG	Citrate cycle (TCA cycle)	8161	3	NA	0	0.01234567901234567	1	30	8131	20	6	10	8125	8161	0.7151463399497284	1	1	-	KEGG:00020	-	GO:0006082;GO:0006790;GO:0043603;GO:0009117;GO:0045333	ENSP00000370223;ENSP00000419325;ENSP00000364699;ENSP00000264932;ENSP00000370377;ENSP00000363216;ENSP00000414066;ENSP00000364649;ENSP00000263035;ENSP00000299518;ENSP00000318351;ENSP00000295266;ENSP00000378405;ENSP00000307241;ENSP00000446743;ENSP00000222673;ENSP00000359151;ENSP00000443246;ENSP00000205402;ENSP00000342056;ENSP00000368165;ENSP00000359505;ENSP00000327070;ENSP00000301761;ENSP00000331897;ENSP00000269980;ENSP00000377446;ENSP00000253792;ENSP00000369134;ENSP00000335304;ENSP00000227868;ENSP00000367923;ENSP00000202967;ENSP00000356953;ENSP00000280346;ENSP00000216027;ENSP00000217901
125	M1	e019_M1	TRUE	3.264822816408387e-36	25	33	16	0.48484848484848486	0.64	GO:0006099	GO:BP	tricarboxylic acid cycle	16324	2003	NA	0.025	0.03703703703703703	3	25	16299	16	17	9	16282	16324	0.5562772113223182	1	1	GO:0006099	-	-	GO:0006082;GO:0006790;GO:0043603;GO:0009117;GO:0045333	ENSP00000370223;ENSP00000419325;ENSP00000364699;ENSP00000264932;ENSP00000370377;ENSP00000363216;ENSP00000414066;ENSP00000364649;ENSP00000263035;ENSP00000299518;ENSP00000318351;ENSP00000295266;ENSP00000378405;ENSP00000307241;ENSP00000446743;ENSP00000222673;ENSP00000359151;ENSP00000443246;ENSP00000205402;ENSP00000342056;ENSP00000368165;ENSP00000359505;ENSP00000327070;ENSP00000301761;ENSP00000331897;ENSP00000269980;ENSP00000377446;ENSP00000253792;ENSP00000369134;ENSP00000335304;ENSP00000227868;ENSP00000367923;ENSP00000202967;ENSP00000356953;ENSP00000280346;ENSP00000216027;ENSP00000217901
125	M1	e019_M1	TRUE	8.738574275646118e-34	22	28	15	0.5357142857142857	0.6818181818181818	REAC:R-HSA-71403	REAC	Citric acid cycle (TCA cycle)	10790	349	NA	0.0375	0.04938271604938271	4	22	10768	15	13	7	10755	10790	0.6034652337524175	2	1	-	-	REAC:R-HSA-71403	GO:0006082;GO:0006790;GO:0043603;GO:0009117;GO:0045333	ENSP00000370223;ENSP00000419325;ENSP00000364699;ENSP00000264932;ENSP00000370377;ENSP00000363216;ENSP00000414066;ENSP00000364649;ENSP00000263035;ENSP00000299518;ENSP00000318351;ENSP00000295266;ENSP00000378405;ENSP00000307241;ENSP00000446743;ENSP00000222673;ENSP00000359151;ENSP00000443246;ENSP00000205402;ENSP00000342056;ENSP00000368165;ENSP00000359505;ENSP00000327070;ENSP00000301761;ENSP00000331897;ENSP00000269980;ENSP00000377446;ENSP00000253792;ENSP00000369134;ENSP00000335304;ENSP00000227868;ENSP00000367923;ENSP00000202967;ENSP00000356953;ENSP00000280346;ENSP00000216027;ENSP00000217901
126	M1	e019_M1	TRUE	4.0433972796819413e-32	330	29	25	0.8620689655172413	0.07575757575757576	REAC:R-HSA-73894	REAC	DNA Repair	10790	423	NA	0.0202020202020202	0.03	3	330	10460	25	4	305	10456	10790	0.25068351898231456	1	4	-	-	REAC:R-HSA-73894	GO:0002376;GO:0006281;GO:0032502;GO:0006266	ENSP00000310520;ENSP00000313420;ENSP00000355759;ENSP00000406046;ENSP00000364270;ENSP00000358262;ENSP00000406490;ENSP00000352257;ENSP00000307004;ENSP00000233146;ENSP00000262887;ENSP00000265849;ENSP00000382218;ENSP00000375978;ENSP00000231790;ENSP00000367527;ENSP00000383042;ENSP00000350708;ENSP00000421491;ENSP00000262241;ENSP00000359181;ENSP00000398824;ENSP00000278616;ENSP00000234420;ENSP00000285021;ENSP00000300145;ENSP00000360682;ENSP00000265081;ENSP00000348020;ENSP00000484288;ENSP00000250416;ENSP00000013807;ENSP00000347978;ENSP00000310008;ENSP00000359300;ENSP00000349313
126	M1	e019_M1	TRUE	4.973032385098799e-23	59	35	14	0.4	0.23728813559322037	GO:0006303	GO:BP	double-strand break repair via nonhomologous end joining	16324	2155	NA	0.04040404040404041	0.05	5	59	16265	14	21	45	16244	16324	0.30618106144707546	4	1	GO:0006303	-	-	GO:0002376;GO:0006281;GO:0032502;GO:0006266	ENSP00000310520;ENSP00000313420;ENSP00000355759;ENSP00000406046;ENSP00000364270;ENSP00000358262;ENSP00000406490;ENSP00000352257;ENSP00000307004;ENSP00000233146;ENSP00000262887;ENSP00000265849;ENSP00000382218;ENSP00000375978;ENSP00000231790;ENSP00000367527;ENSP00000383042;ENSP00000350708;ENSP00000421491;ENSP00000262241;ENSP00000359181;ENSP00000398824;ENSP00000278616;ENSP00000234420;ENSP00000285021;ENSP00000300145;ENSP00000360682;ENSP00000265081;ENSP00000348020;ENSP00000484288;ENSP00000250416;ENSP00000013807;ENSP00000347978;ENSP00000310008;ENSP00000359300;ENSP00000349313
126	M1	e019_M1	TRUE	3.575905511369647e-16	13	27	8	0.2962962962962963	0.6153846153846154	KEGG:03450	KEGG	Non-homologous end-joining	8161	236	NA	0.0707070707070707	0.08	8	13	8148	8	19	5	8129	8161	0.4257562857768912	1	1	-	KEGG:03450	-	GO:0002376;GO:0006281;GO:0032502;GO:0006266	ENSP00000310520;ENSP00000313420;ENSP00000355759;ENSP00000406046;ENSP00000364270;ENSP00000358262;ENSP00000406490;ENSP00000352257;ENSP00000307004;ENSP00000233146;ENSP00000262887;ENSP00000265849;ENSP00000382218;ENSP00000375978;ENSP00000231790;ENSP00000367527;ENSP00000383042;ENSP00000350708;ENSP00000421491;ENSP00000262241;ENSP00000359181;ENSP00000398824;ENSP00000278616;ENSP00000234420;ENSP00000285021;ENSP00000300145;ENSP00000360682;ENSP00000265081;ENSP00000348020;ENSP00000484288;ENSP00000250416;ENSP00000013807;ENSP00000347978;ENSP00000310008;ENSP00000359300;ENSP00000349313
127	M1	e019_M1	TRUE	3.7235119527680964e-14	57	35	10	0.2857142857142857	0.17543859649122806	GO:1902893	GO:BP	regulation of miRNA transcription	16324	23651	NA	0.00584795321637426	0.01162790697674418	2	57	16267	10	25	47	16242	16324	0.22177565041752992	2	2	GO:1902893	-	-	GO:0050896;GO:0050789;GO:0032502;GO:0006351	ENSP00000250448;ENSP00000262160;ENSP00000212015;ENSP00000351407;ENSP00000242057;ENSP00000437955;ENSP00000360493;ENSP00000332973;ENSP00000405330;ENSP00000341551;ENSP00000368632;ENSP00000339004;ENSP00000360266;ENSP00000300305;ENSP00000376436;ENSP00000479618;ENSP00000342307;ENSP00000365380;ENSP00000263734;ENSP00000306245;ENSP00000329357;ENSP00000325690;ENSP00000387699;ENSP00000427514;ENSP00000263253;ENSP00000358404;ENSP00000363377;ENSP00000363822;ENSP00000382800;ENSP00000305422;ENSP00000385824;ENSP00000368880;ENSP00000353344;ENSP00000262367;ENSP00000344456;ENSP00000447173
127	M1	e019_M1	TRUE	4.4407378503264456e-11	10	34	6	0.17647058823529413	0.6	REAC:R-HSA-9617629	REAC	Regulation of FOXO transcriptional activity by acetylation	10790	1874	NA	0.05847953216374269	0.06395348837209303	11	10	10780	6	28	4	10752	10790	0.3243483042003144	3	1	-	-	REAC:R-HSA-9617629	GO:0050896;GO:0050789;GO:0032502;GO:0006351	ENSP00000250448;ENSP00000262160;ENSP00000212015;ENSP00000351407;ENSP00000242057;ENSP00000437955;ENSP00000360493;ENSP00000332973;ENSP00000405330;ENSP00000341551;ENSP00000368632;ENSP00000339004;ENSP00000360266;ENSP00000300305;ENSP00000376436;ENSP00000479618;ENSP00000342307;ENSP00000365380;ENSP00000263734;ENSP00000306245;ENSP00000329357;ENSP00000325690;ENSP00000387699;ENSP00000427514;ENSP00000263253;ENSP00000358404;ENSP00000363377;ENSP00000363822;ENSP00000382800;ENSP00000305422;ENSP00000385824;ENSP00000368880;ENSP00000353344;ENSP00000262367;ENSP00000344456;ENSP00000447173
127	M1	e019_M1	TRUE	6.160285331024642e-10	105	34	10	0.29411764705882354	0.09523809523809525	KEGG:04659	KEGG	Th17 cell differentiation	8161	331	NA	0.07602339181286549	0.08139534883720931	14	105	8056	10	24	95	8032	8161	0.16142035348763897	1	1	-	KEGG:04659	-	GO:0050896;GO:0050789;GO:0032502;GO:0006351	ENSP00000250448;ENSP00000262160;ENSP00000212015;ENSP00000351407;ENSP00000242057;ENSP00000437955;ENSP00000360493;ENSP00000332973;ENSP00000405330;ENSP00000341551;ENSP00000368632;ENSP00000339004;ENSP00000360266;ENSP00000300305;ENSP00000376436;ENSP00000479618;ENSP00000342307;ENSP00000365380;ENSP00000263734;ENSP00000306245;ENSP00000329357;ENSP00000325690;ENSP00000387699;ENSP00000427514;ENSP00000263253;ENSP00000358404;ENSP00000363377;ENSP00000363822;ENSP00000382800;ENSP00000305422;ENSP00000385824;ENSP00000368880;ENSP00000353344;ENSP00000262367;ENSP00000344456;ENSP00000447173
128	M1	e019_M1	TRUE	3.4244104849109075e-30	338	34	24	0.7058823529411765	0.07100591715976332	GO:0002768	GO:BP	immune response-regulating cell surface receptor signaling pathway	16324	1298	NA	0	0.00689655172413793	1	338	15986	24	10	314	15976	16324	0.21982637495677815	1	5	GO:0002768	-	-	GO:0002376;GO:0050896;GO:0050789;GO:0001775	ENSP00000478725;ENSP00000289902;ENSP00000359073;ENSP00000378845;ENSP00000472929;ENSP00000356946;ENSP00000437940;ENSP00000376544;ENSP00000362205;ENSP00000085219;ENSP00000351497;ENSP00000310216;ENSP00000438038;ENSP00000224337;ENSP00000308782;ENSP00000303507;ENSP00000371333;ENSP00000465039;ENSP00000357097;ENSP00000398655;ENSP00000264316;ENSP00000431254;ENSP00000358165;ENSP00000483570;ENSP00000271450;ENSP00000364907;ENSP00000428924;ENSP00000262629;ENSP00000278888;ENSP00000360916;ENSP00000046794;ENSP00000221972;ENSP00000371327;ENSP00000370912;ENSP00000379980;ENSP00000339186
128	M1	e019_M1	TRUE	7.75789434300958e-18	25	31	10	0.3225806451612903	0.4	REAC:R-HSA-2424491	REAC	DAP12 signaling	10790	412	NA	0.05555555555555555	0.06206896551724138	9	25	10765	10	21	15	10744	10790	0.35755842273112626	2	1	-	-	REAC:R-HSA-2424491	GO:0002376;GO:0050896;GO:0050789;GO:0001775	ENSP00000478725;ENSP00000289902;ENSP00000359073;ENSP00000378845;ENSP00000472929;ENSP00000356946;ENSP00000437940;ENSP00000376544;ENSP00000362205;ENSP00000085219;ENSP00000351497;ENSP00000310216;ENSP00000438038;ENSP00000224337;ENSP00000308782;ENSP00000303507;ENSP00000371333;ENSP00000465039;ENSP00000357097;ENSP00000398655;ENSP00000264316;ENSP00000431254;ENSP00000358165;ENSP00000483570;ENSP00000271450;ENSP00000364907;ENSP00000428924;ENSP00000262629;ENSP00000278888;ENSP00000360916;ENSP00000046794;ENSP00000221972;ENSP00000371327;ENSP00000370912;ENSP00000379980;ENSP00000339186
128	M1	e019_M1	TRUE	1.2201105365918075e-16	81	33	13	0.3939393939393939	0.16049382716049382	KEGG:04662	KEGG	B cell receptor signaling pathway	8161	333	NA	0.0625	0.06896551724137931	10	81	8080	13	20	68	8060	8161	0.24683544652116132	1	1	-	KEGG:04662	-	GO:0002376;GO:0050896;GO:0050789;GO:0001775	ENSP00000478725;ENSP00000289902;ENSP00000359073;ENSP00000378845;ENSP00000472929;ENSP00000356946;ENSP00000437940;ENSP00000376544;ENSP00000362205;ENSP00000085219;ENSP00000351497;ENSP00000310216;ENSP00000438038;ENSP00000224337;ENSP00000308782;ENSP00000303507;ENSP00000371333;ENSP00000465039;ENSP00000357097;ENSP00000398655;ENSP00000264316;ENSP00000431254;ENSP00000358165;ENSP00000483570;ENSP00000271450;ENSP00000364907;ENSP00000428924;ENSP00000262629;ENSP00000278888;ENSP00000360916;ENSP00000046794;ENSP00000221972;ENSP00000371327;ENSP00000370912;ENSP00000379980;ENSP00000339186
129	M1	e019_M1	TRUE	4.718377975340397e-69	35	29	27	0.9310344827586208	0.7714285714285715	REAC:R-HSA-5663213	REAC	RHO GTPases Activate WASPs and WAVEs	10790	1760	NA	0	0.01123595505617977	1	35	10755	27	2	8	10753	10790	0.8470419732816586	1	1	-	-	REAC:R-HSA-5663213	GO:0022607;GO:0050789;GO:0006996	ENSP00000337513;ENSP00000294129;ENSP00000483313;ENSP00000252071;ENSP00000365891;ENSP00000223023;ENSP00000413625;ENSP00000263238;ENSP00000432472;ENSP00000228825;ENSP00000316338;ENSP00000458162;ENSP00000354251;ENSP00000262942;ENSP00000383118;ENSP00000388169;ENSP00000345361;ENSP00000295851;ENSP00000293373;ENSP00000271234;ENSP00000320924;ENSP00000256001;ENSP00000242140;ENSP00000367220;ENSP00000376368;ENSP00000295685;ENSP00000389631;ENSP00000348461;ENSP00000365312;ENSP00000376330;ENSP00000349960;ENSP00000335055;ENSP00000294742;ENSP00000481038;ENSP00000444645;ENSP00000380427
129	M1	e019_M1	TRUE	6.201074299657097e-39	196	31	27	0.8709677419354839	0.1377551020408163	KEGG:05130	KEGG	Pathogenic Escherichia coli infection	8161	420	NA	0.06818181818181818	0.07865168539325842	7	196	7965	27	4	169	7961	8161	0.34159881149357524	1	2	-	KEGG:05130	-	GO:0022607;GO:0050789;GO:0006996	ENSP00000337513;ENSP00000294129;ENSP00000483313;ENSP00000252071;ENSP00000365891;ENSP00000223023;ENSP00000413625;ENSP00000263238;ENSP00000432472;ENSP00000228825;ENSP00000316338;ENSP00000458162;ENSP00000354251;ENSP00000262942;ENSP00000383118;ENSP00000388169;ENSP00000345361;ENSP00000295851;ENSP00000293373;ENSP00000271234;ENSP00000320924;ENSP00000256001;ENSP00000242140;ENSP00000367220;ENSP00000376368;ENSP00000295685;ENSP00000389631;ENSP00000348461;ENSP00000365312;ENSP00000376330;ENSP00000349960;ENSP00000335055;ENSP00000294742;ENSP00000481038;ENSP00000444645;ENSP00000380427
129	M1	e019_M1	TRUE	4.641528615875086e-32	40	32	16	0.5	0.4	GO:0034314	GO:BP	Arp2/3 complex-mediated actin nucleation	16324	9017	NA	0.10227272727272728	0.11235955056179776	10	40	16284	16	16	24	16268	16324	0.4460055172127336	1	1	GO:0034314	-	-	GO:0022607;GO:0050789;GO:0006996	ENSP00000337513;ENSP00000294129;ENSP00000483313;ENSP00000252071;ENSP00000365891;ENSP00000223023;ENSP00000413625;ENSP00000263238;ENSP00000432472;ENSP00000228825;ENSP00000316338;ENSP00000458162;ENSP00000354251;ENSP00000262942;ENSP00000383118;ENSP00000388169;ENSP00000345361;ENSP00000295851;ENSP00000293373;ENSP00000271234;ENSP00000320924;ENSP00000256001;ENSP00000242140;ENSP00000367220;ENSP00000376368;ENSP00000295685;ENSP00000389631;ENSP00000348461;ENSP00000365312;ENSP00000376330;ENSP00000349960;ENSP00000335055;ENSP00000294742;ENSP00000481038;ENSP00000444645;ENSP00000380427
130	M1	e019_M1	TRUE	1.8013666392506109e-90	36	33	33	1	0.9166666666666666	REAC:R-HSA-76046	REAC	RNA Polymerase III Transcription Initiation	10790	1807	NA	0	0.01098901098901099	1	36	10754	33	0	3	10754	10790	0.9572935909016148	1	1	-	-	REAC:R-HSA-76046	GO:0006351	ENSP00000302478;ENSP00000298532;ENSP00000366828;ENSP00000221573;ENSP00000299853;ENSP00000263956;ENSP00000448323;ENSP00000319597;ENSP00000361180;ENSP00000358320;ENSP00000370532;ENSP00000380904;ENSP00000342889;ENSP00000379847;ENSP00000361219;ENSP00000351575;ENSP00000357863;ENSP00000216294;ENSP00000356840;ENSP00000382058;ENSP00000228347;ENSP00000347345;ENSP00000370200;ENSP00000352536;ENSP00000293860;ENSP00000361446;ENSP00000415536;ENSP00000324124;ENSP00000378736;ENSP00000220659;ENSP00000403852;ENSP00000396527;ENSP00000348510;ENSP00000478303;ENSP00000361465;ENSP00000334564
130	M1	e019_M1	TRUE	1.7784508429345962e-53	51	32	24	0.75	0.4705882352941176	GO:0006383	GO:BP	transcription by RNA polymerase III	16324	2198	NA	0.06666666666666667	0.07692307692307693	7	51	16273	24	8	27	16265	16324	0.5931217392257543	1	1	GO:0006383	-	-	GO:0006351	ENSP00000302478;ENSP00000298532;ENSP00000366828;ENSP00000221573;ENSP00000299853;ENSP00000263956;ENSP00000448323;ENSP00000319597;ENSP00000361180;ENSP00000358320;ENSP00000370532;ENSP00000380904;ENSP00000342889;ENSP00000379847;ENSP00000361219;ENSP00000351575;ENSP00000357863;ENSP00000216294;ENSP00000356840;ENSP00000382058;ENSP00000228347;ENSP00000347345;ENSP00000370200;ENSP00000352536;ENSP00000293860;ENSP00000361446;ENSP00000415536;ENSP00000324124;ENSP00000378736;ENSP00000220659;ENSP00000403852;ENSP00000396527;ENSP00000348510;ENSP00000478303;ENSP00000361465;ENSP00000334564
130	M1	e019_M1	TRUE	2.819400763613849e-40	34	18	17	0.9444444444444444	0.5	KEGG:03020	KEGG	RNA polymerase	8161	212	NA	0.08888888888888889	0.0989010989010989	9	34	8127	17	1	17	8126	8161	0.686339877216752	1	1	-	KEGG:03020	-	GO:0006351	ENSP00000302478;ENSP00000298532;ENSP00000366828;ENSP00000221573;ENSP00000299853;ENSP00000263956;ENSP00000448323;ENSP00000319597;ENSP00000361180;ENSP00000358320;ENSP00000370532;ENSP00000380904;ENSP00000342889;ENSP00000379847;ENSP00000361219;ENSP00000351575;ENSP00000357863;ENSP00000216294;ENSP00000356840;ENSP00000382058;ENSP00000228347;ENSP00000347345;ENSP00000370200;ENSP00000352536;ENSP00000293860;ENSP00000361446;ENSP00000415536;ENSP00000324124;ENSP00000378736;ENSP00000220659;ENSP00000403852;ENSP00000396527;ENSP00000348510;ENSP00000478303;ENSP00000361465;ENSP00000334564
131	M1	e019_M1	TRUE	7.484922305168603e-50	65	24	23	0.9583333333333334	0.35384615384615387	REAC:R-HSA-1268020	REAC	Mitochondrial protein import	10790	1390	NA	0	0.03846153846153846	1	65	10725	23	1	42	10724	10790	0.5810620953344479	1	1	-	-	REAC:R-HSA-1268020	GO:0015031	ENSP00000379999;ENSP00000315693;ENSP00000310873;ENSP00000445806;ENSP00000329558;ENSP00000378588;ENSP00000363211;ENSP00000396896;ENSP00000356256;ENSP00000320236;ENSP00000442068;ENSP00000215570;ENSP00000273062;ENSP00000378605;ENSP00000260327;ENSP00000270538;ENSP00000169551;ENSP00000370808;ENSP00000460885;ENSP00000438455;ENSP00000257245;ENSP00000264954;ENSP00000254616;ENSP00000368523;ENSP00000039007;ENSP00000270502;ENSP00000373620;ENSP00000366482;ENSP00000273179;ENSP00000362041;ENSP00000381148;ENSP00000363191;ENSP00000300051;ENSP00000464522;ENSP00000361993;ENSP00000372005
131	M1	e019_M1	TRUE	1.5856813910672915e-36	99	33	21	0.6363636363636364	0.21212121212121213	GO:0006626	GO:BP	protein targeting to mitochondrion	16324	2394	NA	0.08	0.1153846153846154	3	99	16225	21	12	78	16213	16324	0.3653812988537583	1	1	GO:0006626	-	-	GO:0015031	ENSP00000379999;ENSP00000315693;ENSP00000310873;ENSP00000445806;ENSP00000329558;ENSP00000378588;ENSP00000363211;ENSP00000396896;ENSP00000356256;ENSP00000320236;ENSP00000442068;ENSP00000215570;ENSP00000273062;ENSP00000378605;ENSP00000260327;ENSP00000270538;ENSP00000169551;ENSP00000370808;ENSP00000460885;ENSP00000438455;ENSP00000257245;ENSP00000264954;ENSP00000254616;ENSP00000368523;ENSP00000039007;ENSP00000270502;ENSP00000373620;ENSP00000366482;ENSP00000273179;ENSP00000362041;ENSP00000381148;ENSP00000363191;ENSP00000300051;ENSP00000464522;ENSP00000361993;ENSP00000372005
132	M1	e019_M1	TRUE	3.2114945207854135e-21	19	22	10	0.4545454545454546	0.5263157894736842	REAC:R-HSA-9603798	REAC	Class I peroxisomal membrane protein import	10790	354	NA	0	0.02325581395348837	1	19	10771	10	12	9	10759	10790	0.48814861541324256	1	1	-	-	REAC:R-HSA-9603798	GO:0006810;GO:0048285;GO:0051641;GO:0050789;GO:0007031;GO:0007005	ENSP00000449089;ENSP00000357051;ENSP00000321971;ENSP00000351132;ENSP00000241041;ENSP00000361917;ENSP00000218104;ENSP00000296682;ENSP00000235329;ENSP00000359233;ENSP00000378887;ENSP00000351035;ENSP00000220822;ENSP00000223136;ENSP00000302037;ENSP00000300056;ENSP00000371735;ENSP00000310688;ENSP00000221480;ENSP00000358312;ENSP00000327124;ENSP00000379057;ENSP00000379619;ENSP00000387078;ENSP00000333657;ENSP00000351813;ENSP00000380157;ENSP00000360310;ENSP00000273158;ENSP00000381928;ENSP00000359820;ENSP00000321271;ENSP00000354227;ENSP00000326249;ENSP00000386385
132	M1	e019_M1	TRUE	6.0251468024356864e-15	10	30	7	0.23333333333333336	0.7	GO:0016559	GO:BP	peroxisome fission	16324	5377	NA	0.04761904761904761	0.06976744186046512	3	10	16314	7	23	3	16291	16324	0.40357867919333473	2	1	GO:0016559	-	-	GO:0006810;GO:0048285;GO:0051641;GO:0050789;GO:0007031;GO:0007005	ENSP00000449089;ENSP00000357051;ENSP00000321971;ENSP00000351132;ENSP00000241041;ENSP00000361917;ENSP00000218104;ENSP00000296682;ENSP00000235329;ENSP00000359233;ENSP00000378887;ENSP00000351035;ENSP00000220822;ENSP00000223136;ENSP00000302037;ENSP00000300056;ENSP00000371735;ENSP00000310688;ENSP00000221480;ENSP00000358312;ENSP00000327124;ENSP00000379057;ENSP00000379619;ENSP00000387078;ENSP00000333657;ENSP00000351813;ENSP00000380157;ENSP00000360310;ENSP00000273158;ENSP00000381928;ENSP00000359820;ENSP00000321271;ENSP00000354227;ENSP00000326249;ENSP00000386385
132	M1	e019_M1	TRUE	5.871264314136388e-14	81	20	10	0.5	0.12345679012345678	KEGG:04146	KEGG	Peroxisome	8161	277	NA	0.07142857142857142	0.09302325581395347	4	81	8080	10	10	71	8070	8161	0.24503810870102868	1	1	-	KEGG:04146	-	GO:0006810;GO:0048285;GO:0051641;GO:0050789;GO:0007031;GO:0007005	ENSP00000449089;ENSP00000357051;ENSP00000321971;ENSP00000351132;ENSP00000241041;ENSP00000361917;ENSP00000218104;ENSP00000296682;ENSP00000235329;ENSP00000359233;ENSP00000378887;ENSP00000351035;ENSP00000220822;ENSP00000223136;ENSP00000302037;ENSP00000300056;ENSP00000371735;ENSP00000310688;ENSP00000221480;ENSP00000358312;ENSP00000327124;ENSP00000379057;ENSP00000379619;ENSP00000387078;ENSP00000333657;ENSP00000351813;ENSP00000380157;ENSP00000360310;ENSP00000273158;ENSP00000381928;ENSP00000359820;ENSP00000321271;ENSP00000354227;ENSP00000326249;ENSP00000386385
133	M1	e019_M1	TRUE	3.1203480019650954e-12	43	22	8	0.3636363636363637	0.18604651162790695	REAC:R-HSA-1660662	REAC	Glycosphingolipid metabolism	10790	1023	NA	0.03333333333333333	0.06451612903225806	2	43	10747	8	14	35	10733	10790	0.2580292343321038	1	2	-	-	REAC:R-HSA-1660662	GO:0043170;GO:0006807;GO:0044255	ENSP00000258145;ENSP00000317232;ENSP00000286733;ENSP00000263593;ENSP00000341422;ENSP00000439250;ENSP00000442464;ENSP00000314606;ENSP00000371607;ENSP00000299608;ENSP00000321573;ENSP00000341938;ENSP00000264914;ENSP00000272902;ENSP00000360635;ENSP00000361932;ENSP00000400995;ENSP00000472710;ENSP00000268097;ENSP00000285599;ENSP00000395473;ENSP00000332757;ENSP00000261416;ENSP00000369346;ENSP00000457243;ENSP00000301391;ENSP00000357149;ENSP00000379680;ENSP00000332151;ENSP00000365145;ENSP00000349687;ENSP00000366243;ENSP00000307297;ENSP00000407193;ENSP00000475261
