module	monet_type	experiment_info	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	rank	P	N	tp	fp	fn	tn	tot_pop_valid	mcc	row_rank_p	row_rank_mcc	top_go	top_kegg	top_reac	goslim_pir	genes
75	R1	e019_R1	TRUE	2.1507276813508097e-13	8	21	6	0.2857142857142857	0.75	REAC:R-HSA-166665	REAC	Terminal pathway of complement	10790	2355	NA	0.0217391304347826	0.0425531914893617	2	8	10782	6	15	2	10767	10790	0.46233018080448457	2	1	-	-	REAC:R-HSA-166665	GO:0006793;GO:0002376;GO:0007005;GO:0050789;GO:0050896	ENSP00000179259;ENSP00000223642;ENSP00000224181;ENSP00000225174;ENSP00000251691;ENSP00000263408;ENSP00000263413;ENSP00000265333;ENSP00000268704;ENSP00000269143;ENSP00000281456;ENSP00000290573;ENSP00000292432;ENSP00000295079;ENSP00000322061;ENSP00000346643;ENSP00000347197;ENSP00000354458;ENSP00000360281;ENSP00000361635;ENSP00000379191;ENSP00000402103;ENSP00000428845;ENSP00000441875;ENSP00000472620;ENSP00000479488
75	R1	e019_R1	TRUE	6.169063735668084e-7	124	24	7	0.2916666666666667	0.0564516129032258	GO:0006956	GO:BP	complement activation	16324	2645	NA	0.15217391304347827	0.1702127659574468	8	124	16200	7	17	117	16183	16324	0.12554406140787117	1	1	GO:0006956	-	-	GO:0006793;GO:0002376;GO:0007005;GO:0050789;GO:0050896	ENSP00000179259;ENSP00000223642;ENSP00000224181;ENSP00000225174;ENSP00000251691;ENSP00000263408;ENSP00000263413;ENSP00000265333;ENSP00000268704;ENSP00000269143;ENSP00000281456;ENSP00000290573;ENSP00000292432;ENSP00000295079;ENSP00000322061;ENSP00000346643;ENSP00000347197;ENSP00000354458;ENSP00000360281;ENSP00000361635;ENSP00000379191;ENSP00000402103;ENSP00000428845;ENSP00000441875;ENSP00000472620;ENSP00000479488
75	R1	e019_R1	TRUE	5.279742679191655e-6	5	18	3	0.16666666666666666	0.6	KEGG:00524	KEGG	Neomycin, kanamycin and gentamicin biosynthesis	8161	73	NA	0.21739130434782608	0.23404255319148937	11	5	8156	3	15	2	8141	8161	0.3155100047049377	4	1	-	KEGG:00524	-	GO:0006793;GO:0002376;GO:0007005;GO:0050789;GO:0050896	ENSP00000179259;ENSP00000223642;ENSP00000224181;ENSP00000225174;ENSP00000251691;ENSP00000263408;ENSP00000263413;ENSP00000265333;ENSP00000268704;ENSP00000269143;ENSP00000281456;ENSP00000290573;ENSP00000292432;ENSP00000295079;ENSP00000322061;ENSP00000346643;ENSP00000347197;ENSP00000354458;ENSP00000360281;ENSP00000361635;ENSP00000379191;ENSP00000402103;ENSP00000428845;ENSP00000441875;ENSP00000472620;ENSP00000479488
76	R1	e019_R1	TRUE	3.853194543811094e-9	27	4	4	1	0.14814814814814814	GO:0046856	GO:BP	phosphatidylinositol dephosphorylation	16324	13124	NA	0	0.06666666666666667	1	27	16297	4	0	23	16297	16324	0.3846288612800098	1	1	GO:0046856	-	-	GO:0044255;GO:0006793	ENSP00000180173;ENSP00000221086;ENSP00000363985;ENSP00000371221
76	R1	e019_R1	TRUE	5.302178266221401e-7	83	4	4	1	0.04819277108433735	REAC:R-HSA-1483255	REAC	PI Metabolism	10790	1577	NA	0.14285714285714285	0.2	3	83	10707	4	0	79	10707	10790	0.21872309508458895	1	1	-	-	REAC:R-HSA-1483255	GO:0044255;GO:0006793	ENSP00000180173;ENSP00000221086;ENSP00000363985;ENSP00000371221
77	R1	e019_R1	TRUE	7.257995924479253e-29	86	22	17	0.7727272727272727	0.19767441860465115	KEGG:04610	KEGG	Complement and coagulation cascades	8161	314	NA	0.02	0.0392156862745098	2	86	8075	17	5	69	8070	8161	0.3880713470681696	1	1	-	KEGG:04610	-	GO:0050789;GO:0050896;GO:0050878;GO:0050817	ENSP00000181383;ENSP00000215727;ENSP00000216968;ENSP00000218099;ENSP00000219400;ENSP00000226279;ENSP00000233156;ENSP00000234071;ENSP00000234347;ENSP00000248076;ENSP00000251047;ENSP00000308541;ENSP00000313681;ENSP00000321326;ENSP00000334145;ENSP00000353393;ENSP00000356671;ENSP00000356771;ENSP00000364709;ENSP00000364731;ENSP00000366307;ENSP00000386651;ENSP00000415786;ENSP00000432218;ENSP00000457421;ENSP00000479536
77	R1	e019_R1	TRUE	3.856383169623171e-28	22	26	13	0.5	0.5909090909090909	REAC:R-HSA-140875	REAC	Common Pathway of Fibrin Clot Formation	10790	368	NA	0.04	0.0588235294117647	3	22	10768	13	13	9	10755	10790	0.5425475493672298	2	1	-	-	REAC:R-HSA-140875	GO:0050789;GO:0050896;GO:0050878;GO:0050817	ENSP00000181383;ENSP00000215727;ENSP00000216968;ENSP00000218099;ENSP00000219400;ENSP00000226279;ENSP00000233156;ENSP00000234071;ENSP00000234347;ENSP00000248076;ENSP00000251047;ENSP00000308541;ENSP00000313681;ENSP00000321326;ENSP00000334145;ENSP00000353393;ENSP00000356671;ENSP00000356771;ENSP00000364709;ENSP00000364731;ENSP00000366307;ENSP00000386651;ENSP00000415786;ENSP00000432218;ENSP00000457421;ENSP00000479536
77	R1	e019_R1	TRUE	3.1988523215411193e-23	182	24	16	0.6666666666666666	0.08791208791208792	GO:0050817	GO:BP	coagulation	16324	14025	NA	0.06	0.0784313725490196	4	182	16142	16	8	166	16134	16324	0.23955668180241887	1	1	GO:0050817	-	-	GO:0050789;GO:0050896;GO:0050878;GO:0050817	ENSP00000181383;ENSP00000215727;ENSP00000216968;ENSP00000218099;ENSP00000219400;ENSP00000226279;ENSP00000233156;ENSP00000234071;ENSP00000234347;ENSP00000248076;ENSP00000251047;ENSP00000308541;ENSP00000313681;ENSP00000321326;ENSP00000334145;ENSP00000353393;ENSP00000356671;ENSP00000356771;ENSP00000364709;ENSP00000364731;ENSP00000366307;ENSP00000386651;ENSP00000415786;ENSP00000432218;ENSP00000457421;ENSP00000479536
78	R1	e019_R1	TRUE	3.055100199122017e-39	43	17	17	1	0.3953488372093023	KEGG:03022	KEGG	Basal transcription factors	8161	213	NA	0	0.01515151515151515	1	43	8118	17	0	26	8118	8161	0.6277632296128597	1	1	-	KEGG:03022	-	GO:0006354	ENSP00000181839;ENSP00000237264;ENSP00000256897;ENSP00000259895;ENSP00000261245;ENSP00000265073;ENSP00000265963;ENSP00000283875;ENSP00000285398;ENSP00000302276;ENSP00000308546;ENSP00000322343;ENSP00000328773;ENSP00000328901;ENSP00000340823;ENSP00000343515;ENSP00000348168;ENSP00000359531;ENSP00000374529;ENSP00000377969;ENSP00000379372;ENSP00000384597;ENSP00000398880;ENSP00000422626;ENSP00000422907;ENSP00000428426;ENSP00000445162;ENSP00000452454;ENSP00000473384;ENSP00000476100;ENSP00000484525
78	R1	e019_R1	TRUE	1.0589556955963442e-30	46	20	15	0.75	0.32608695652173914	REAC:R-HSA-73776	REAC	RNA Polymerase II Promoter Escape	10790	1797	NA	0.06153846153846154	0.15151515151515152	7.5	46	10744	15	5	31	10739	10790	0.4932331369061577	4	1	-	-	REAC:R-HSA-73776	GO:0006354	ENSP00000181839;ENSP00000237264;ENSP00000256897;ENSP00000259895;ENSP00000261245;ENSP00000265073;ENSP00000265963;ENSP00000283875;ENSP00000285398;ENSP00000302276;ENSP00000308546;ENSP00000322343;ENSP00000328773;ENSP00000328901;ENSP00000340823;ENSP00000343515;ENSP00000348168;ENSP00000359531;ENSP00000374529;ENSP00000377969;ENSP00000379372;ENSP00000384597;ENSP00000398880;ENSP00000422626;ENSP00000422907;ENSP00000428426;ENSP00000445162;ENSP00000452454;ENSP00000473384;ENSP00000476100;ENSP00000484525
79	R1	e019_R1	TRUE	6.806678891300902e-150	103	72	70	0.9722222222222222	0.6796116504854369	REAC:R-HSA-611105	REAC	Respiratory electron transport	10790	1963	NA	0	0.01470588235294117	1	103	10687	70	2	33	10685	10790	0.8114552988053446	1	1	-	-	REAC:R-HSA-611105	GO:0065003;GO:0022900;GO:0006119	ENSP00000184266;ENSP00000203407;ENSP00000215565;ENSP00000229379;ENSP00000233627;ENSP00000237889;ENSP00000246554;ENSP00000249269;ENSP00000252102;ENSP00000252711;ENSP00000258424;ENSP00000259037;ENSP00000260361;ENSP00000263578;ENSP00000263774;ENSP00000266544;ENSP00000268379;ENSP00000268668;ENSP00000270517;ENSP00000274137;ENSP00000276062;ENSP00000276689;ENSP00000281031;ENSP00000287490;ENSP00000292907;ENSP00000296684;ENSP00000299166;ENSP00000301457;ENSP00000309565;ENSP00000312618;ENSP00000315774;ENSP00000317159;ENSP00000317780;ENSP00000321260;ENSP00000322450;ENSP00000323076;ENSP00000327268;ENSP00000330737;ENSP00000330787;ENSP00000332887;ENSP00000339720;ENSP00000346196;ENSP00000351737;ENSP00000354499;ENSP00000354554;ENSP00000354665;ENSP00000354687;ENSP00000354728;ENSP00000354813;ENSP00000354961;ENSP00000354982;ENSP00000355046;ENSP00000355206;ENSP00000356972;ENSP00000358272;ENSP00000360492;ENSP00000360782;ENSP00000362060;ENSP00000362873;ENSP00000365243;ENSP00000367346;ENSP00000367938;ENSP00000367939;ENSP00000369176;ENSP00000389160;ENSP00000392709;ENSP00000417142;ENSP00000417656;ENSP00000418438;ENSP00000418803;ENSP00000418842;ENSP00000419087;ENSP00000423673;ENSP00000425759;ENSP00000428895;ENSP00000430494;ENSP00000432614;ENSP00000441126;ENSP00000452549;ENSP00000457513;ENSP00000467262;ENSP00000467266;ENSP00000485401
79	R1	e019_R1	TRUE	9.844958186087267e-139	88	77	63	0.8181818181818182	0.7159090909090909	GO:0042773	GO:BP	ATP synthesis coupled electron transport	16324	10935	NA	0.04477611940298507	0.07352941176470588	4.5	88	16236	63	14	25	16222	16324	0.7641583759847627	2	2	GO:0042773	-	-	GO:0065003;GO:0022900;GO:0006119	ENSP00000184266;ENSP00000203407;ENSP00000215565;ENSP00000229379;ENSP00000233627;ENSP00000237889;ENSP00000246554;ENSP00000249269;ENSP00000252102;ENSP00000252711;ENSP00000258424;ENSP00000259037;ENSP00000260361;ENSP00000263578;ENSP00000263774;ENSP00000266544;ENSP00000268379;ENSP00000268668;ENSP00000270517;ENSP00000274137;ENSP00000276062;ENSP00000276689;ENSP00000281031;ENSP00000287490;ENSP00000292907;ENSP00000296684;ENSP00000299166;ENSP00000301457;ENSP00000309565;ENSP00000312618;ENSP00000315774;ENSP00000317159;ENSP00000317780;ENSP00000321260;ENSP00000322450;ENSP00000323076;ENSP00000327268;ENSP00000330737;ENSP00000330787;ENSP00000332887;ENSP00000339720;ENSP00000346196;ENSP00000351737;ENSP00000354499;ENSP00000354554;ENSP00000354665;ENSP00000354687;ENSP00000354728;ENSP00000354813;ENSP00000354961;ENSP00000354982;ENSP00000355046;ENSP00000355206;ENSP00000356972;ENSP00000358272;ENSP00000360492;ENSP00000360782;ENSP00000362060;ENSP00000362873;ENSP00000365243;ENSP00000367346;ENSP00000367938;ENSP00000367939;ENSP00000369176;ENSP00000389160;ENSP00000392709;ENSP00000417142;ENSP00000417656;ENSP00000418438;ENSP00000418803;ENSP00000418842;ENSP00000419087;ENSP00000423673;ENSP00000425759;ENSP00000428895;ENSP00000430494;ENSP00000432614;ENSP00000441126;ENSP00000452549;ENSP00000457513;ENSP00000467262;ENSP00000467266;ENSP00000485401
79	R1	e019_R1	TRUE	5.449095500484104e-124	134	74	69	0.9324324324324323	0.5149253731343284	KEGG:00190	KEGG	Oxidative phosphorylation	8161	18	NA	0.14925373134328357	0.16176470588235295	11	134	8027	69	5	65	8022	8161	0.6895060225321336	1	1	-	KEGG:00190	-	GO:0065003;GO:0022900;GO:0006119	ENSP00000184266;ENSP00000203407;ENSP00000215565;ENSP00000229379;ENSP00000233627;ENSP00000237889;ENSP00000246554;ENSP00000249269;ENSP00000252102;ENSP00000252711;ENSP00000258424;ENSP00000259037;ENSP00000260361;ENSP00000263578;ENSP00000263774;ENSP00000266544;ENSP00000268379;ENSP00000268668;ENSP00000270517;ENSP00000274137;ENSP00000276062;ENSP00000276689;ENSP00000281031;ENSP00000287490;ENSP00000292907;ENSP00000296684;ENSP00000299166;ENSP00000301457;ENSP00000309565;ENSP00000312618;ENSP00000315774;ENSP00000317159;ENSP00000317780;ENSP00000321260;ENSP00000322450;ENSP00000323076;ENSP00000327268;ENSP00000330737;ENSP00000330787;ENSP00000332887;ENSP00000339720;ENSP00000346196;ENSP00000351737;ENSP00000354499;ENSP00000354554;ENSP00000354665;ENSP00000354687;ENSP00000354728;ENSP00000354813;ENSP00000354961;ENSP00000354982;ENSP00000355046;ENSP00000355206;ENSP00000356972;ENSP00000358272;ENSP00000360492;ENSP00000360782;ENSP00000362060;ENSP00000362873;ENSP00000365243;ENSP00000367346;ENSP00000367938;ENSP00000367939;ENSP00000369176;ENSP00000389160;ENSP00000392709;ENSP00000417142;ENSP00000417656;ENSP00000418438;ENSP00000418803;ENSP00000418842;ENSP00000419087;ENSP00000423673;ENSP00000425759;ENSP00000428895;ENSP00000430494;ENSP00000432614;ENSP00000441126;ENSP00000452549;ENSP00000457513;ENSP00000467262;ENSP00000467266;ENSP00000485401
80	R1	e019_R1	TRUE	6.153324280363093e-5	83	3	3	1	0.03614457831325301	GO:0006821	GO:BP	chloride transport	16324	2554	NA	0	0.3333333333333333	1	83	16241	3	0	80	16241	16324	0.1896507576143733	1	1	GO:0006821	-	-	GO:0006811	ENSP00000185206;ENSP00000358460;ENSP00000363500
81	R1	e019_R1	TRUE	9.530349541711054e-52	54	28	24	0.8571428571428571	0.4444444444444444	REAC:R-HSA-5620924	REAC	Intraflagellar transport	10790	1207	NA	0.04761904761904761	0.09090909090909093	2	54	10736	24	4	30	10732	10790	0.6159505984076501	1	1	-	-	REAC:R-HSA-5620924	GO:0051641;GO:0006810	ENSP00000194214;ENSP00000234160;ENSP00000238628;ENSP00000242591;ENSP00000243344;ENSP00000260570;ENSP00000262646;ENSP00000264020;ENSP00000264538;ENSP00000267622;ENSP00000296266;ENSP00000311899;ENSP00000312778;ENSP00000314444;ENSP00000320359;ENSP00000323580;ENSP00000347915;ENSP00000356782;ENSP00000362121;ENSP00000362424;ENSP00000380321;ENSP00000382717;ENSP00000386181;ENSP00000393541;ENSP00000404122;ENSP00000406012;ENSP00000419279;ENSP00000460850;ENSP00000464443
81	R1	e019_R1	TRUE	1.5415512608749802e-42	17	29	16	0.5517241379310345	0.9411764705882352	GO:0035720	GO:BP	intraciliary anterograde transport	16324	9697	NA	0.09523809523809525	0.13636363636363635	3	17	16307	16	13	1	16294	16324	0.7202584471528988	2	1	GO:0035720	-	-	GO:0051641;GO:0006810	ENSP00000194214;ENSP00000234160;ENSP00000238628;ENSP00000242591;ENSP00000243344;ENSP00000260570;ENSP00000262646;ENSP00000264020;ENSP00000264538;ENSP00000267622;ENSP00000296266;ENSP00000311899;ENSP00000312778;ENSP00000314444;ENSP00000320359;ENSP00000323580;ENSP00000347915;ENSP00000356782;ENSP00000362121;ENSP00000362424;ENSP00000380321;ENSP00000382717;ENSP00000386181;ENSP00000393541;ENSP00000404122;ENSP00000406012;ENSP00000419279;ENSP00000460850;ENSP00000464443
82	R1	e019_R1	TRUE	2.7507495013062286e-75	34	38	31	0.8157894736842105	0.9117647058823528	KEGG:03020	KEGG	RNA polymerase	8161	212	NA	0	0.00854700854700854	1	34	8127	31	7	3	8120	8161	0.8618404563053172	1	1	-	KEGG:03020	-	GO:0006351;GO:0050789;GO:0032502;GO:0006354	ENSP00000198767;ENSP00000219252;ENSP00000221265;ENSP00000221859;ENSP00000222567;ENSP00000225504;ENSP00000228347;ENSP00000252445;ENSP00000263857;ENSP00000272645;ENSP00000292614;ENSP00000293860;ENSP00000299601;ENSP00000299853;ENSP00000301788;ENSP00000302478;ENSP00000319104;ENSP00000324124;ENSP00000330898;ENSP00000331111;ENSP00000334564;ENSP00000339495;ENSP00000342889;ENSP00000347345;ENSP00000351218;ENSP00000355013;ENSP00000356405;ENSP00000358064;ENSP00000358320;ENSP00000358497;ENSP00000361446;ENSP00000361465;ENSP00000362532;ENSP00000364578;ENSP00000366828;ENSP00000367029;ENSP00000370625;ENSP00000372335;ENSP00000374280;ENSP00000376097;ENSP00000378736;ENSP00000380904;ENSP00000381984;ENSP00000382058;ENSP00000396527;ENSP00000403852;ENSP00000415536;ENSP00000444136;ENSP00000465099;ENSP00000470252;ENSP00000473290;ENSP00000476948;ENSP00000478303;ENSP00000480158;ENSP00000483328
82	R1	e019_R1	TRUE	1.871867546092687e-38	18	47	17	0.3617021276595745	0.9444444444444444	REAC:R-HSA-73780	REAC	RNA Polymerase III Chain Elongation	10790	1805	NA	0.02586206896551724	0.03418803418803419	4	18	10772	17	30	1	10742	10790	0.5835345507797419	3	1	-	-	REAC:R-HSA-73780	GO:0006351;GO:0050789;GO:0032502;GO:0006354	ENSP00000198767;ENSP00000219252;ENSP00000221265;ENSP00000221859;ENSP00000222567;ENSP00000225504;ENSP00000228347;ENSP00000252445;ENSP00000263857;ENSP00000272645;ENSP00000292614;ENSP00000293860;ENSP00000299601;ENSP00000299853;ENSP00000301788;ENSP00000302478;ENSP00000319104;ENSP00000324124;ENSP00000330898;ENSP00000331111;ENSP00000334564;ENSP00000339495;ENSP00000342889;ENSP00000347345;ENSP00000351218;ENSP00000355013;ENSP00000356405;ENSP00000358064;ENSP00000358320;ENSP00000358497;ENSP00000361446;ENSP00000361465;ENSP00000362532;ENSP00000364578;ENSP00000366828;ENSP00000367029;ENSP00000370625;ENSP00000372335;ENSP00000374280;ENSP00000376097;ENSP00000378736;ENSP00000380904;ENSP00000381984;ENSP00000382058;ENSP00000396527;ENSP00000403852;ENSP00000415536;ENSP00000444136;ENSP00000465099;ENSP00000470252;ENSP00000473290;ENSP00000476948;ENSP00000478303;ENSP00000480158;ENSP00000483328
83	R1	e019_R1	TRUE	2.6149047822458476e-18	23	22	9	0.4090909090909091	0.391304347826087	GO:0042744	GO:BP	hydrogen peroxide catabolic process	16324	10914	NA	0	0.01818181818181818	1	23	16301	9	13	14	16288	16324	0.399271134778463	1	1	GO:0042744	-	-	GO:0065003;GO:0008152;GO:0006869;GO:0015669;GO:0050789;GO:0032501	ENSP00000199708;ENSP00000222381;ENSP00000236850;ENSP00000251595;ENSP00000252951;ENSP00000263094;ENSP00000264005;ENSP00000265627;ENSP00000274306;ENSP00000307199;ENSP00000317674;ENSP00000322421;ENSP00000333994;ENSP00000348170;ENSP00000349270;ENSP00000350425;ENSP00000352071;ENSP00000363868;ENSP00000369586;ENSP00000369609;ENSP00000369654;ENSP00000380489;ENSP00000399421;ENSP00000441828
83	R1	e019_R1	TRUE	1.3356275554087258e-11	69	17	8	0.4705882352941176	0.11594202898550723	REAC:R-HSA-2168880	REAC	Scavenging of heme from plasma	10790	2061	NA	0.1111111111111111	0.12727272727272726	7	69	10721	8	9	61	10712	10790	0.23133128325902252	2	1	-	-	REAC:R-HSA-2168880	GO:0065003;GO:0008152;GO:0006869;GO:0015669;GO:0050789;GO:0032501	ENSP00000199708;ENSP00000222381;ENSP00000236850;ENSP00000251595;ENSP00000252951;ENSP00000263094;ENSP00000264005;ENSP00000265627;ENSP00000274306;ENSP00000307199;ENSP00000317674;ENSP00000322421;ENSP00000333994;ENSP00000348170;ENSP00000349270;ENSP00000350425;ENSP00000352071;ENSP00000363868;ENSP00000369586;ENSP00000369609;ENSP00000369654;ENSP00000380489;ENSP00000399421;ENSP00000441828
83	R1	e019_R1	TRUE	2.414200990518745e-10	36	12	6	0.5	0.16666666666666666	KEGG:05143	KEGG	African trypanosomiasis	8161	428	NA	0.12962962962962962	0.14545454545454545	8	36	8125	6	6	30	8119	8161	0.28697255782313835	1	1	-	KEGG:05143	-	GO:0065003;GO:0008152;GO:0006869;GO:0015669;GO:0050789;GO:0032501	ENSP00000199708;ENSP00000222381;ENSP00000236850;ENSP00000251595;ENSP00000252951;ENSP00000263094;ENSP00000264005;ENSP00000265627;ENSP00000274306;ENSP00000307199;ENSP00000317674;ENSP00000322421;ENSP00000333994;ENSP00000348170;ENSP00000349270;ENSP00000350425;ENSP00000352071;ENSP00000363868;ENSP00000369586;ENSP00000369609;ENSP00000369654;ENSP00000380489;ENSP00000399421;ENSP00000441828
84	R1	e019_R1	TRUE	7.727837143554942e-20	35	16	10	0.625	0.2857142857142857	REAC:R-HSA-5663213	REAC	RHO GTPases Activate WASPs and WAVEs	10790	1760	NA	0	0.01492537313432835	1	35	10755	10	6	25	10749	10790	0.4213799667018039	1	1	-	-	REAC:R-HSA-5663213	GO:0050789;GO:0016043	ENSP00000199764;ENSP00000225388;ENSP00000244336;ENSP00000250113;ENSP00000277575;ENSP00000281172;ENSP00000293373;ENSP00000295851;ENSP00000316338;ENSP00000334300;ENSP00000335055;ENSP00000337513;ENSP00000350170;ENSP00000350937;ENSP00000354251;ENSP00000355809;ENSP00000359506;ENSP00000365312;ENSP00000376368;ENSP00000381773;ENSP00000432472;ENSP00000440190;ENSP00000444645;ENSP00000481038;ENSP00000483313
84	R1	e019_R1	TRUE	3.275452067311619e-17	8	22	7	0.3181818181818182	0.875	GO:2000601	GO:BP	positive regulation of Arp2/3 complex-mediated actin nucleation	16324	27164	NA	0.01515151515151515	0.02985074626865671	2	8	16316	7	15	1	16301	16324	0.5273167498649128	1	1	GO:2000601	-	-	GO:0050789;GO:0016043	ENSP00000199764;ENSP00000225388;ENSP00000244336;ENSP00000250113;ENSP00000277575;ENSP00000281172;ENSP00000293373;ENSP00000295851;ENSP00000316338;ENSP00000334300;ENSP00000335055;ENSP00000337513;ENSP00000350170;ENSP00000350937;ENSP00000354251;ENSP00000355809;ENSP00000359506;ENSP00000365312;ENSP00000376368;ENSP00000381773;ENSP00000432472;ENSP00000440190;ENSP00000444645;ENSP00000481038;ENSP00000483313
84	R1	e019_R1	TRUE	2.5641755069675436e-11	196	12	9	0.75	0.04591836734693878	KEGG:05130	KEGG	Pathogenic Escherichia coli infection	8161	420	NA	0.24242424242424243	0.2537313432835821	17	196	7965	9	3	187	7962	8161	0.18196487691127508	1	1	-	KEGG:05130	-	GO:0050789;GO:0016043	ENSP00000199764;ENSP00000225388;ENSP00000244336;ENSP00000250113;ENSP00000277575;ENSP00000281172;ENSP00000293373;ENSP00000295851;ENSP00000316338;ENSP00000334300;ENSP00000335055;ENSP00000337513;ENSP00000350170;ENSP00000350937;ENSP00000354251;ENSP00000355809;ENSP00000359506;ENSP00000365312;ENSP00000376368;ENSP00000381773;ENSP00000432472;ENSP00000440190;ENSP00000444645;ENSP00000481038;ENSP00000483313
85	R1	e019_R1	TRUE	3.786345803512217e-36	33	19	16	0.8421052631578947	0.48484848484848486	KEGG:04130	KEGG	SNARE interactions in vesicular transport	8161	267	NA	0	0.02857142857142857	1	33	8128	16	3	17	8125	8161	0.6379428509362829	1	1	-	KEGG:04130	-	GO:0016192;GO:0061024;GO:0048284;GO:0016050	ENSP00000200135;ENSP00000222547;ENSP00000223369;ENSP00000225567;ENSP00000225724;ENSP00000231668;ENSP00000236192;ENSP00000257700;ENSP00000258301;ENSP00000263354;ENSP00000263897;ENSP00000264454;ENSP00000281513;ENSP00000294179;ENSP00000303437;ENSP00000305255;ENSP00000305810;ENSP00000310521;ENSP00000311429;ENSP00000314157;ENSP00000324628;ENSP00000328236;ENSP00000356918;ENSP00000358126;ENSP00000363054;ENSP00000372210;ENSP00000376792;ENSP00000450731;ENSP00000463393;ENSP00000466298;ENSP00000478557
85	R1	e019_R1	TRUE	6.2623894313131995e-25	106	30	16	0.5333333333333333	0.1509433962264151	GO:0090174	GO:BP	organelle membrane fusion	16324	19092	NA	0.0588235294117647	0.08571428571428572	3	106	16218	16	14	90	16204	16324	0.2814494310935834	2	1	GO:0090174	-	-	GO:0016192;GO:0061024;GO:0048284;GO:0016050	ENSP00000200135;ENSP00000222547;ENSP00000223369;ENSP00000225567;ENSP00000225724;ENSP00000231668;ENSP00000236192;ENSP00000257700;ENSP00000258301;ENSP00000263354;ENSP00000263897;ENSP00000264454;ENSP00000281513;ENSP00000294179;ENSP00000303437;ENSP00000305255;ENSP00000305810;ENSP00000310521;ENSP00000311429;ENSP00000314157;ENSP00000324628;ENSP00000328236;ENSP00000356918;ENSP00000358126;ENSP00000363054;ENSP00000372210;ENSP00000376792;ENSP00000450731;ENSP00000463393;ENSP00000466298;ENSP00000478557
85	R1	e019_R1	TRUE	1.3551589250637958e-24	202	24	18	0.75	0.0891089108910891	REAC:R-HSA-6811442	REAC	Intra-Golgi and retrograde Golgi-to-ER traffic	10790	1202	NA	0.08823529411764706	0.11428571428571428	4	202	10588	18	6	184	10582	10790	0.2547418545771606	1	1	-	-	REAC:R-HSA-6811442	GO:0016192;GO:0061024;GO:0048284;GO:0016050	ENSP00000200135;ENSP00000222547;ENSP00000223369;ENSP00000225567;ENSP00000225724;ENSP00000231668;ENSP00000236192;ENSP00000257700;ENSP00000258301;ENSP00000263354;ENSP00000263897;ENSP00000264454;ENSP00000281513;ENSP00000294179;ENSP00000303437;ENSP00000305255;ENSP00000305810;ENSP00000310521;ENSP00000311429;ENSP00000314157;ENSP00000324628;ENSP00000328236;ENSP00000356918;ENSP00000358126;ENSP00000363054;ENSP00000372210;ENSP00000376792;ENSP00000450731;ENSP00000463393;ENSP00000466298;ENSP00000478557
86	R1	e019_R1	TRUE	5.023110723287713e-11	11	11	5	0.4545454545454546	0.4545454545454546	REAC:R-HSA-446107	REAC	Type I hemidesmosome assembly	10790	2474	NA	0	0.03846153846153846	1	11	10779	5	6	6	10773	10790	0.45398881663841306	1	1	-	-	REAC:R-HSA-446107	GO:0050789;GO:0022607	ENSP00000200181;ENSP00000222399;ENSP00000233121;ENSP00000264144;ENSP00000292385;ENSP00000307959;ENSP00000319829;ENSP00000323856;ENSP00000340937;ENSP00000364550;ENSP00000364721;ENSP00000374309;ENSP00000386896;ENSP00000420095;ENSP00000484631;ENSP00000484715
86	R1	e019_R1	TRUE	6.133072432950916e-9	88	5	5	1	0.05681818181818181	KEGG:04512	KEGG	ECM-receptor interaction	8161	308	NA	0.04	0.07692307692307693	2	88	8073	5	0	83	8073	8161	0.23714967498302403	1	1	-	KEGG:04512	-	GO:0050789;GO:0022607	ENSP00000200181;ENSP00000222399;ENSP00000233121;ENSP00000264144;ENSP00000292385;ENSP00000307959;ENSP00000319829;ENSP00000323856;ENSP00000340937;ENSP00000364550;ENSP00000364721;ENSP00000374309;ENSP00000386896;ENSP00000420095;ENSP00000484631;ENSP00000484715
87	R1	e019_R1	TRUE	4.7546191680020124e-20	174	34	16	0.4705882352941176	0.09195402298850576	GO:0007179	GO:BP	transforming growth factor beta receptor signaling pathway	16324	2804	NA	0	0.008	1	174	16150	16	18	158	16132	16324	0.20461406695151357	1	4	GO:0007179	-	-	GO:0051641;GO:0016050;GO:0048284;GO:0065003;GO:0061024;GO:0036211;GO:0006793;GO:0016192;GO:0050789;GO:0050896	ENSP00000200453;ENSP00000212355;ENSP00000220509;ENSP00000221930;ENSP00000222693;ENSP00000238682;ENSP00000262158;ENSP00000262435;ENSP00000267199;ENSP00000287727;ENSP00000302621;ENSP00000307292;ENSP00000309457;ENSP00000311905;ENSP00000327650;ENSP00000335193;ENSP00000337159;ENSP00000339191;ENSP00000349541;ENSP00000351905;ENSP00000354621;ENSP00000355896;ENSP00000356832;ENSP00000361664;ENSP00000362299;ENSP00000364133;ENSP00000369810;ENSP00000377027;ENSP00000377265;ENSP00000383199;ENSP00000384126;ENSP00000404704;ENSP00000427793;ENSP00000452181;ENSP00000453872;ENSP00000481126
