module	monet_type	experiment_info	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	rank	P	N	tp	fp	fn	tn	tot_pop_valid	mcc	row_rank_p	row_rank_mcc	top_go	top_kegg	top_reac	goslim_pir	genes
81	R1	e019_R1	TRUE	8.685249572176413e-33	59	23	17	0.7391304347826086	0.288135593220339	REAC:R-HSA-6790901	REAC	rRNA modification in the nucleus and cytosol	10790	2590	NA	0	0.02777777777777777	1	59	10731	17	6	42	10725	10790	0.45982033161258307	1	1	-	-	REAC:R-HSA-6790901	GO:0006396;GO:0042254	-
81	R1	e019_R1	TRUE	1.985823836041875e-29	139	17	17	1	0.1223021582733813	KEGG:03008	KEGG	Ribosome biogenesis in eukaryotes	8161	207	NA	0.02857142857142857	0.05555555555555555	2	139	8022	17	0	122	8022	8161	0.3470879264569339	1	1	-	KEGG:03008	-	GO:0006396;GO:0042254	-
81	R1	e019_R1	TRUE	1.3010462692042946e-22	177	26	16	0.6153846153846154	0.0903954802259887	GO:0006364	GO:BP	rRNA processing	16324	2188	NA	0.14285714285714285	0.16666666666666666	6	177	16147	16	10	161	16137	16324	0.23315235125080713	2	1	GO:0006364	-	-	GO:0006396;GO:0042254	-
82	R1	e019_R1	TRUE	4.6623961966517515e-37	80	30	21	0.7	0.2625	REAC:R-HSA-2559586	REAC	DNA Damage/Telomere Stress Induced Senescence	10790	420	NA	0	0.00869565217391304	1	80	10710	21	9	59	10701	10790	0.42629451528361784	1	1	-	-	REAC:R-HSA-2559586	GO:0065003	-
82	R1	e019_R1	TRUE	1.2817079107140382e-32	130	26	21	0.8076923076923077	0.16153846153846155	KEGG:05322	KEGG	Systemic lupus erythematosus	8161	477	NA	0.0087719298245614	0.01739130434782608	2	130	8031	21	5	109	8026	8161	0.357511424966417	1	1	-	KEGG:05322	-	GO:0065003	-
82	R1	e019_R1	TRUE	5.308143050351256e-23	94	41	16	0.3902439024390244	0.1702127659574468	GO:0006334	GO:BP	nucleosome assembly	16324	2170	NA	0.21052631578947367	0.21739130434782608	25	94	16230	16	25	78	16205	16324	0.25498116055319064	1	1	GO:0006334	-	-	GO:0065003	-
83	R1	e019_R1	TRUE	8.158222801550173e-4	29	11	3	0.2727272727272727	0.10344827586206896	REAC:R-HSA-5669034	REAC	TNFs bind their physiological receptors	10790	2316	NA	0	0.125	1	29	10761	3	8	26	10753	10790	0.16662136614998282	1	1	-	-	REAC:R-HSA-5669034	GO:0050789	-
83	R1	e019_R1	TRUE	0.00169342008436231	69	8	3	0.375	0.04347826086956521	KEGG:04920	KEGG	Adipocytokine signaling pathway	8161	370	NA	0.14285714285714285	0.25	2	69	8092	3	5	66	8087	8161	0.12540205391191156	1	1	-	KEGG:04920	-	GO:0050789	-
84	R1	e019_R1	TRUE	7.301570585013e-4	2	17	2	0.1176470588235294	1	REAC:R-HSA-5679096	REAC	Defective ABCG5 causes sitosterolemia	10790	450	NA	0	0.2222222222222222	1.5	2	10788	2	15	0	10773	10790	0.34275862990545497	1	1	-	-	REAC:R-HSA-5679096	GO:0032501;GO:0050789;GO:0006869	-
84	R1	e019_R1	TRUE	0.00331143146381825	2	25	2	0.08	1	GO:1904730	GO:BP	negative regulation of intestinal lipid absorption	16324	25219	NA	0.25	0.6666666666666666	4.5	2	16322	2	23	0	16299	16324	0.2826433595842453	1	1	GO:1904730	-	-	GO:0032501;GO:0050789;GO:0006869	-
85	R1	e019_R1	TRUE	0.00128075714132044	124	12	4	0.3333333333333333	0.03225806451612903	KEGG:04650	KEGG	Natural killer cell mediated cytotoxicity	8161	328	NA	0	0.5	1	124	8037	4	8	120	8029	8161	0.09980242329732893	1	1	-	KEGG:04650	-	NA	-
86	R1	e019_R1	TRUE	0.00177382764609053	102	6	3	0.5	0.02941176470588235	KEGG:04064	KEGG	NF-kappa B signaling pathway	8161	251	NA	0.16666666666666666	0.2857142857142857	2	102	8059	3	3	99	8056	8161	0.1190261376465324	2	1	-	KEGG:04064	-	NA	-
87	R1	e019_R1	TRUE	0.00109466397042855	58	20	4	0.2	0.06896551724137931	REAC:R-HSA-8866654	REAC	E3 ubiquitin ligases ubiquitinate target proteins	10790	773	NA	0	0.5	1	58	10732	4	16	54	10716	10790	0.11470229622684584	1	1	-	-	REAC:R-HSA-8866654	NA	-
88	R1	e019_R1	TRUE	3.775129214174995e-11	128	25	10	0.4	0.078125	REAC:R-HSA-6809371	REAC	Formation of the cornified envelope	10790	919	NA	0	0.02222222222222222	1	128	10662	10	15	118	10647	10790	0.17276085166808836	1	1	-	-	REAC:R-HSA-6809371	GO:0007154;GO:0016043;GO:0065008;GO:0007155;GO:0050789	-
88	R1	e019_R1	TRUE	1.0519434954194564e-10	6	28	5	0.17857142857142858	0.8333333333333334	GO:0086073	GO:BP	bundle of His cell-Purkinje myocyte adhesion involved in cell communication	16324	18922	NA	0.02272727272727272	0.04444444444444444	2	6	16318	5	23	1	16295	16324	0.3853657729985697	1	1	GO:0086073	-	-	GO:0007154;GO:0016043;GO:0065008;GO:0007155;GO:0050789	-
89	R1	e019_R1	TRUE	2.610756372665483e-4	9	22	3	0.13636363636363635	0.3333333333333333	GO:0019371	GO:BP	cyclooxygenase pathway	16324	6034	NA	0.16666666666666666	0.2857142857142857	2	9	16315	3	19	6	16296	16324	0.2125405476788862	2	1	GO:0019371	-	-	GO:0044255;GO:0006082	-
90	R1	e019_R1	TRUE	1.1858039315983327e-11	166	23	11	0.4782608695652174	0.06626506024096386	KEGG:04630	KEGG	JAK-STAT signaling pathway	8161	326	NA	0	0.02777777777777777	1	166	7995	11	12	155	7983	8161	0.17245468635059233	1	1	-	KEGG:04630	-	GO:0050789;GO:0050896	-
90	R1	e019_R1	TRUE	5.900264201997063e-10	44	22	7	0.3181818181818182	0.1590909090909091	REAC:R-HSA-451927	REAC	Interleukin-2 family signaling	10790	1180	NA	0.05714285714285714	0.08333333333333333	3	44	10746	7	15	37	10731	10790	0.22278652963807727	1	2	-	-	REAC:R-HSA-451927	GO:0050789;GO:0050896	-
90	R1	e019_R1	TRUE	7.23008344942958e-8	6	23	4	0.17391304347826086	0.6666666666666666	GO:0071350	GO:BP	cellular response to interleukin-15	16324	17548	NA	0.11428571428571428	0.16666666666666666	5.5	6	16318	4	19	2	16299	16324	0.3400851072316813	1	1	GO:0071350	-	-	GO:0050789;GO:0050896	-
91	R1	e019_R1	TRUE	6.885158456243246e-16	293	18	14	0.7777777777777778	0.04778156996587031	KEGG:04060	KEGG	Cytokine-cytokine receptor interaction	8161	248	NA	0	0.0131578947368421	1	293	7868	14	4	279	7864	8161	0.18747887889546175	1	1	-	KEGG:04060	-	GO:0002376;GO:0008283;GO:0001775;GO:0050789;GO:0043170	-
91	R1	e019_R1	TRUE	5.332679665260157e-10	29	16	6	0.375	0.20689655172413793	REAC:R-HSA-5669034	REAC	TNFs bind their physiological receptors	10790	2316	NA	0.01333333333333333	0.02631578947368421	2	29	10761	6	10	23	10751	10790	0.27712458164513903	1	1	-	-	REAC:R-HSA-5669034	GO:0002376;GO:0008283;GO:0001775;GO:0050789;GO:0043170	-
91	R1	e019_R1	TRUE	5.6523693377260364e-8	208	19	8	0.42105263157894735	0.03846153846153846	GO:0046651	GO:BP	lymphocyte proliferation	16324	12997	NA	0.04	0.05263157894736842	4	208	16116	8	11	200	16105	16324	0.1242720329517854	1	6	GO:0046651	-	-	GO:0002376;GO:0008283;GO:0001775;GO:0050789;GO:0043170	-
92	R1	e019_R1	TRUE	1.0822856679011393e-7	294	17	9	0.5294117647058824	0.03061224489795918	KEGG:04010	KEGG	MAPK signaling pathway	8161	238	NA	0.03703703703703703	0.05454545454545454	3	294	7867	9	8	285	7859	8161	0.12096457770984684	1	1	-	KEGG:04010	-	GO:0040011;GO:0050789;GO:0032502;GO:0006793;GO:0036211	-
92	R1	e019_R1	TRUE	2.5366729159850636e-6	3	20	3	0.15	1	GO:0048014	GO:BP	Tie signaling pathway	16324	13202	NA	0.07407407407407407	0.09090909090909093	5	3	16321	3	17	0	16304	16324	0.3870965765458996	3	1	GO:0048014	-	-	GO:0040011;GO:0050789;GO:0032502;GO:0006793;GO:0036211	-
92	R1	e019_R1	TRUE	5.6576994113347205e-5	8	17	3	0.17647058823529413	0.375	REAC:R-HSA-194313	REAC	VEGF ligand-receptor interactions	10790	2495	NA	0.2222222222222222	0.2545454545454545	13.5	8	10782	3	14	5	10768	10790	0.2564642020578954	2	1	-	-	REAC:R-HSA-194313	GO:0040011;GO:0050789;GO:0032502;GO:0006793;GO:0036211	-
93	R1	e019_R1	TRUE	2.238555784475247e-9	25	26	6	0.2307692307692308	0.24	GO:0009081	GO:BP	branched-chain amino acid metabolic process	16324	3330	NA	0	0.07142857142857142	1	25	16299	6	20	19	16279	16324	0.2341433047349534	1	1	GO:0009081	-	-	GO:0006520	-
93	R1	e019_R1	TRUE	8.15169023933206e-8	21	20	5	0.25	0.23809523809523808	REAC:R-HSA-70895	REAC	Branched-chain amino acid catabolism	10790	243	NA	0.2307692307692308	0.2857142857142857	4	21	10769	5	15	16	10754	10790	0.2425364731939119	1	1	-	-	REAC:R-HSA-70895	GO:0006520	-
94	R1	e019_R1	TRUE	1.1082780502347249e-4	12	13	3	0.2307692307692308	0.25	GO:0034982	GO:BP	mitochondrial protein processing	16324	9222	NA	0	0.3333333333333333	1	12	16312	3	10	9	16302	16324	0.23961058025998688	1	1	GO:0034982	-	-	GO:0006508;GO:0051604	-
95	R1	e019_R1	TRUE	2.012799022935636e-50	68	36	25	0.6944444444444444	0.36764705882352944	GO:0070098	GO:BP	chemokine-mediated signaling pathway	16324	16835	NA	0	0.00518134715025906	1	68	16256	25	11	43	16245	16324	0.5038568754555934	1	1	GO:0070098	-	-	GO:0040011;GO:0050896;GO:0002376;GO:0050789;GO:0065009;GO:0044419	-
95	R1	e019_R1	TRUE	2.367598842199381e-50	98	35	29	0.8285714285714286	0.29591836734693877	KEGG:04061	KEGG	Viral protein interaction with cytokine and cytokine receptor	8161	249	NA	0.00520833333333333	0.01036269430051813	2	98	8063	29	6	69	8057	8161	0.4920025705547526	1	1	-	KEGG:04061	-	GO:0040011;GO:0050896;GO:0002376;GO:0050789;GO:0065009;GO:0044419	-
95	R1	e019_R1	TRUE	6.415388462597021e-49	57	31	24	0.7741935483870968	0.42105263157894735	REAC:R-HSA-380108	REAC	Chemokine receptors bind chemokines	10790	332	NA	0.02604166666666666	0.0310880829015544	6	57	10733	24	7	33	10726	10790	0.5693696991840788	1	1	-	-	REAC:R-HSA-380108	GO:0040011;GO:0050896;GO:0002376;GO:0050789;GO:0065009;GO:0044419	-
96	R1	e019_R1	TRUE	5.961385957029753e-21	168	19	15	0.7894736842105263	0.08928571428571429	KEGG:04141	KEGG	Protein processing in endoplasmic reticulum	8161	273	NA	0	0.03333333333333333	1	168	7993	15	4	153	7989	8161	0.26158217643634324	1	1	-	KEGG:04141	-	GO:0009057;GO:0050896;GO:0006508;GO:0015031	-
96	R1	e019_R1	TRUE	8.732234370983586e-14	28	27	8	0.2962962962962963	0.2857142857142857	GO:1903513	GO:BP	endoplasmic reticulum to cytosol transport	16324	24164	NA	0.10344827586206896	0.16666666666666666	4.5	28	16296	8	19	20	16277	16324	0.28976097127211087	3	1	GO:1903513	-	-	GO:0009057;GO:0050896;GO:0006508;GO:0015031	-
96	R1	e019_R1	TRUE	1.186094899854811e-13	35	19	8	0.42105263157894735	0.22857142857142856	REAC:R-HSA-532668	REAC	N-glycan trimming in the ER and Calnexin/Calreticulin cycle	10790	1427	NA	0.1724137931034483	0.2	6	35	10755	8	11	27	10744	10790	0.30860906336433747	1	1	-	-	REAC:R-HSA-532668	GO:0009057;GO:0050896;GO:0006508;GO:0015031	-
97	R1	e019_R1	TRUE	1.4290937319972737e-4	79	11	4	0.3636363636363637	0.05063291139240506	KEGG:00983	KEGG	Drug metabolism - other enzymes	8161	157	NA	0	0.125	1	79	8082	4	7	75	8075	8161	0.13281203878969797	1	1	-	KEGG:00983	-	NA	-
97	R1	e019_R1	TRUE	1.6621372454021804e-4	11	17	3	0.17647058823529413	0.2727272727272727	REAC:R-HSA-1660517	REAC	Synthesis of PIPs at the late endosome membrane	10790	2264	NA	0.14285714285714285	0.25	2	11	10779	3	14	8	10765	10790	0.2183977481226873	1	1	-	-	REAC:R-HSA-1660517	NA	-
99	R1	e019_R1	TRUE	2.854692985680532e-5	24	20	4	0.2	0.16666666666666666	REAC:R-HSA-180024	REAC	DARPP-32 events	10790	413	NA	0.0588235294117647	0.08571428571428572	3	24	10766	4	16	20	10750	10790	0.1809125739656325	2	1	-	-	REAC:R-HSA-180024	GO:0051640;GO:0050789;GO:0051641;GO:0006811	-
99	R1	e019_R1	TRUE	3.1189213144000234e-5	5	22	3	0.13636363636363635	0.6	GO:0072383	GO:BP	plus-end-directed vesicle transport along microtubule	16324	18351	NA	0.08823529411764706	0.14285714285714285	4.5	5	16319	3	19	2	16300	16324	0.2856325395419908	2	1	GO:0072383	-	-	GO:0051640;GO:0050789;GO:0051641;GO:0006811	-
99	R1	e019_R1	TRUE	5.678179877963194e-5	69	10	4	0.4	0.05797101449275362	KEGG:05031	KEGG	Amphetamine addiction	8161	412	NA	0.17647058823529413	0.2	7	69	8092	4	6	65	8086	8161	0.1497846475600361	2	1	-	KEGG:05031	-	GO:0051640;GO:0050789;GO:0051641;GO:0006811	-
100	R1	e019_R1	TRUE	0.00269488084914229	3	14	2	0.14285714285714285	0.6666666666666666	GO:1900005	GO:BP	positive regulation of serine-type endopeptidase activity	16324	21230	NA	0	1	1.5	3	16321	2	12	1	16309	16324	0.30837028069830974	1	1	GO:1900005	-	-	GO:0050789;GO:0065009	-
101	R1	e019_R1	TRUE	1.383224045703115e-4	71	12	4	0.3333333333333333	0.05633802816901408	KEGG:04622	KEGG	RIG-I-like receptor signaling pathway	8161	321	NA	0	0.2	1	71	8090	4	8	67	8082	8161	0.1341441174906414	1	1	-	KEGG:04622	-	GO:0032502;GO:0002376;GO:0001775	-
101	R1	e019_R1	TRUE	5.699796543961781e-4	108	23	5	0.21739130434782608	0.04629629629629629	GO:0030183	GO:BP	B cell differentiation	16324	7063	NA	0.25	0.4	2	108	16216	5	18	103	16198	16324	0.09766058183794384	1	1	GO:0030183	-	-	GO:0032502;GO:0002376;GO:0001775	-
102	R1	e019_R1	TRUE	9.475064478571646e-8	77	14	6	0.42857142857142855	0.07792207792207792	KEGG:05100	KEGG	Bacterial invasion of epithelial cells	8161	416	NA	0	0.05263157894736842	1	77	8084	6	8	71	8076	8161	0.17972368245040396	1	1	-	KEGG:05100	-	NA	-
102	R1	e019_R1	TRUE	7.146830228588164e-7	13	16	4	0.25	0.3076923076923077	REAC:R-HSA-8849471	REAC	PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases	10790	1620	NA	0.05555555555555555	0.10526315789473684	2	13	10777	4	12	9	10765	10790	0.2763848900179859	1	1	-	-	REAC:R-HSA-8849471	NA	-
103	R1	e019_R1	TRUE	2.5085437901314955e-18	36	20	10	0.5	0.2777777777777778	REAC:R-HSA-76046	REAC	RNA Polymerase III Transcription Initiation	10790	1807	NA	0	0.05263157894736842	1	36	10754	10	10	26	10744	10790	0.37115441994119247	1	1	-	-	REAC:R-HSA-76046	GO:0006351	-
103	R1	e019_R1	TRUE	5.2293581007639275e-14	6	32	6	0.1875	1	GO:0042791	GO:BP	5S class rRNA transcription by RNA polymerase III	16324	10949	NA	0.16666666666666666	0.21052631578947367	4	6	16318	6	26	0	16292	16324	0.4326675977620754	1	1	GO:0042791	-	-	GO:0006351	-
104	R1	e019_R1	TRUE	5.59214573967882e-12	34	16	7	0.4375	0.2058823529411765	REAC:R-HSA-177243	REAC	Interactions of Rev with host cellular proteins	10790	1161	NA	0	0.05263157894736842	1	34	10756	7	9	27	10747	10790	0.2986529818824137	1	1	-	-	REAC:R-HSA-177243	GO:0051641;GO:0015931	-
104	R1	e019_R1	TRUE	4.14428918950806e-7	108	13	6	0.4615384615384616	0.05555555555555555	KEGG:03013	KEGG	Nucleocytoplasmic transport	8161	209	NA	0.2222222222222222	0.2631578947368421	5	108	8053	6	7	102	8046	8161	0.15670115407175905	1	1	-	KEGG:03013	-	GO:0051641;GO:0015931	-
105	R1	e019_R1	TRUE	1.6346036749330448e-11	71	16	8	0.5	0.11267605633802816	KEGG:04520	KEGG	Adherens junction	8161	310	NA	0	0.05	1	71	8090	8	8	63	8082	8161	0.23447752950394293	1	1	-	KEGG:04520	-	GO:0007155;GO:0022607	-
105	R1	e019_R1	TRUE	5.800080626416208e-7	32	19	5	0.2631578947368421	0.15625	REAC:R-HSA-418990	REAC	Adherens junctions interactions	10790	117	NA	0.10526315789473684	0.15	3	32	10758	5	14	27	10744	10790	0.20096652476937532	1	1	-	-	REAC:R-HSA-418990	GO:0007155;GO:0022607	-
105	R1	e019_R1	TRUE	9.93937752298961e-6	744	26	11	0.4230769230769231	0.01478494623655914	GO:0098609	GO:BP	cell-cell adhesion	16324	19855	NA	0.21052631578947367	0.25	5	744	15580	11	15	733	15565	16324	0.07229240987497797	1	1	GO:0098609	-	-	GO:0007155;GO:0022607	-
106	R1	e019_R1	TRUE	2.480842327940921e-5	66	19	5	0.2631578947368421	0.07575757575757576	REAC:R-HSA-70171	REAC	Glycolysis	10790	1020	NA	0.03125	0.06060606060606061	2	66	10724	5	14	61	10710	10790	0.1384594067836682	1	2	-	-	REAC:R-HSA-70171	GO:0006082;GO:0006091;GO:0009117;GO:0005975	-
106	R1	e019_R1	TRUE	2.5740997849276604e-5	30	18	4	0.2222222222222222	0.13333333333333333	KEGG:00030	KEGG	Pentose phosphate pathway	8161	4	NA	0.0625	0.09090909090909093	3	30	8131	4	14	26	8117	8161	0.16978451128472585	2	1	-	KEGG:00030	-	GO:0006082;GO:0006091;GO:0009117;GO:0005975	-
106	R1	e019_R1	TRUE	1.0897171271524936e-4	7	22	3	0.13636363636363635	0.42857142857142855	GO:0006177	GO:BP	GMP biosynthetic process	16324	2054	NA	0.125	0.15151515151515152	5	7	16317	3	19	4	16298	16324	0.24120095415060744	1	1	GO:0006177	-	-	GO:0006082;GO:0006091;GO:0009117;GO:0005975	-
107	R1	e019_R1	TRUE	7.569618525874518e-5	56	13	4	0.3076923076923077	0.07142857142857142	KEGG:05416	KEGG	Viral myocarditis	8161	486	NA	0	0.25	1	56	8105	4	9	52	8096	8161	0.1455595643118822	1	1	-	KEGG:05416	-	NA	-
109	R1	e019_R1	TRUE	1.5032184831693786e-10	96	25	9	0.36	0.09375	REAC:R-HSA-975871	REAC	MyD88 cascade initiated on plasma membrane	10790	1416	NA	0	0.046875	2	96	10694	9	16	87	10678	10790	0.1801827076135644	1	1	-	-	REAC:R-HSA-975871	GO:0050789;GO:0002376	-
109	R1	e019_R1	TRUE	4.788353889370928e-7	168	28	8	0.2857142857142857	0.04761904761904761	GO:0002221	GO:BP	pattern recognition receptor signaling pathway	16324	773	NA	0.23809523809523808	0.25	16	168	16156	8	20	160	16136	16324	0.11312100298274562	1	1	GO:0002221	-	-	GO:0050789;GO:0002376	-
110	R1	e019_R1	TRUE	1.1029000581750935e-14	13	23	7	0.30434782608695654	0.5384615384615384	GO:0045039	GO:BP	protein insertion into mitochondrial inner membrane	16324	11931	NA	0	0.05263157894736842	1	13	16311	7	16	6	16295	16324	0.40420690285702265	1	1	GO:0045039	-	-	GO:0061024;GO:0007005;GO:0015031	-
111	R1	e019_R1	TRUE	3.1455633488487084e-55	130	96	39	0.40625	0.3	GO:0032543	GO:BP	mitochondrial translation	16324	8059	NA	0.01515151515151515	0.02985074626865671	2	130	16194	39	57	91	16137	16324	0.34464841858032225	2	1	GO:0032543	-	-	GO:0006790;GO:0009117;GO:0050789;GO:0006082;GO:0006412	-
111	R1	e019_R1	TRUE	5.0817163835652464e-45	93	78	32	0.41025641025641024	0.34408602150537637	REAC:R-HSA-5368287	REAC	Mitochondrial translation	10790	1394	NA	0.0303030303030303	0.04477611940298507	3	93	10697	32	46	61	10651	10790	0.3707618587350859	1	1	-	-	REAC:R-HSA-5368287	GO:0006790;GO:0009117;GO:0050789;GO:0006082;GO:0006412	-
111	R1	e019_R1	TRUE	1.8737017904537133e-11	153	41	13	0.3170731707317073	0.08496732026143791	KEGG:03010	KEGG	Ribosome	8161	208	NA	0.24242424242424243	0.2537313432835821	17	153	8008	13	28	140	7980	8161	0.156293125054149	1	1	-	KEGG:03010	-	GO:0006790;GO:0009117;GO:0050789;GO:0006082;GO:0006412	-
112	R1	e019_R1	TRUE	1.9699084698473828e-30	81	17	16	0.9411764705882352	0.19753086419753085	KEGG:04146	KEGG	Peroxisome	8161	277	NA	0	0.02941176470588235	1	81	8080	16	1	65	8079	8161	0.4292078132584532	1	1	-	KEGG:04146	-	GO:0007031;GO:0015031	-
112	R1	e019_R1	TRUE	1.2188737440916065e-22	21	19	10	0.5263157894736842	0.47619047619047616	GO:0015919	GO:BP	peroxisomal membrane transport	16324	5137	NA	0.06060606060606061	0.08823529411764706	3	21	16303	10	9	11	16294	16324	0.5000151312933685	1	1	GO:0015919	-	-	GO:0007031;GO:0015031	-
112	R1	e019_R1	TRUE	5.479832909650187e-19	60	18	11	0.6111111111111112	0.18333333333333332	REAC:R-HSA-9033241	REAC	Peroxisomal protein import	10790	1638	NA	0.24242424242424243	0.2647058823529412	9	60	10730	11	7	49	10723	10790	0.33287742162645734	2	1	-	-	REAC:R-HSA-9033241	GO:0007031;GO:0015031	-
113	R1	e019_R1	TRUE	3.108057100186889e-12	24	24	7	0.2916666666666667	0.2916666666666667	GO:0018279	GO:BP	protein N-linked glycosylation via asparagine	16324	5628	NA	0.02941176470588235	0.05714285714285714	2	24	16300	7	17	17	16283	16324	0.2906237218813906	1	1	GO:0018279	-	-	GO:0036211	-
113	R1	e019_R1	TRUE	1.724931174658572e-8	37	21	6	0.2857142857142857	0.16216216216216217	REAC:R-HSA-9694548	REAC	Maturation of spike protein	10790	1333	NA	0.08823529411764706	0.11428571428571428	4	37	10753	6	15	31	10738	10790	0.21323859094611664	1	1	-	-	REAC:R-HSA-9694548	GO:0036211	-
113	R1	e019_R1	TRUE	4.002826335676297e-8	50	18	6	0.3333333333333333	0.12	KEGG:00510	KEGG	N-Glycan biosynthesis	8161	63	NA	0.1176470588235294	0.14285714285714285	5	50	8111	6	12	44	8099	8161	0.19714570014048496	2	1	-	KEGG:00510	-	GO:0036211	-
114	R1	e019_R1	TRUE	8.671586396819363e-7	214	16	7	0.4375	0.03271028037383177	GO:0007188	GO:BP	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	16324	2811	NA	0.07142857142857142	0.13333333333333333	2	214	16110	7	9	207	16101	16324	0.11686842468854056	2	1	GO:0007188	-	-	GO:0050789	-
114	R1	e019_R1	TRUE	2.0613794668530535e-4	166	13	5	0.38461538461538464	0.03012048192771084	KEGG:04022	KEGG	cGMP-PKG signaling pathway	8161	246	NA	0.21428571428571427	0.26666666666666666	4	166	7995	5	8	161	7987	8161	0.1030754697666318	2	1	-	KEGG:04022	-	GO:0050789	-
115	R1	e019_R1	TRUE	8.987341183380416e-4	2	14	2	0.14285714285714285	1	GO:0140039	GO:BP	cell-cell adhesion in response to extracellular stimulus	16324	20727	NA	0	0.25	1	2	16322	2	12	0	16310	16324	0.37782550696261225	1	1	GO:0140039	-	-	GO:0007155	-
117	R1	e019_R1	TRUE	4.50048382458098e-5	26	21	4	0.1904761904761905	0.15384615384615383	GO:0051693	GO:BP	actin filament capping	16324	14684	NA	0.16	0.2307692307692308	5.5	26	16298	4	17	22	16281	16324	0.1699974983343276	5	1	GO:0051693	-	-	GO:0065008;GO:0016043;GO:0050789	-
118	R1	e019_R1	TRUE	5.001804505231504e-4	181	14	5	0.35714285714285715	0.02762430939226519	KEGG:04360	KEGG	Axon guidance	8161	299	NA	0	0.5	1	181	7980	5	9	176	7971	8161	0.094290122755586	1	1	-	KEGG:04360	-	NA	-
119	R1	e019_R1	TRUE	2.1927420622177573e-5	28	17	4	0.2352941176470588	0.14285714285714285	GO:0051482	GO:BP	positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway	16324	14519	NA	0	0.07692307692307693	1	28	16296	4	13	24	16283	16324	0.18225439364287332	1	1	GO:0051482	-	-	GO:0050789;GO:0065008	-
119	R1	e019_R1	TRUE	2.9577349436265784e-4	16	14	3	0.21428571428571427	0.1875	REAC:R-HSA-418038	REAC	Nucleotide-like (purinergic) receptors	10790	1543	NA	0.16666666666666666	0.2307692307692308	3	16	10774	3	11	13	10763	10790	0.19933596100966375	1	1	-	-	REAC:R-HSA-418038	GO:0050789;GO:0065008	-
120	R1	e019_R1	TRUE	9.143343817297285e-20	196	26	15	0.5769230769230769	0.07653061224489796	GO:0007160	GO:BP	cell-matrix adhesion	16324	2787	NA	0	0.01351351351351351	1	196	16128	15	11	181	16117	16324	0.2071628378268433	1	2	GO:0007160	-	-	GO:0050789;GO:0050896;GO:0007155	-
120	R1	e019_R1	TRUE	1.3786175284765109e-12	88	24	10	0.4166666666666667	0.11363636363636365	KEGG:04512	KEGG	ECM-receptor interaction	8161	308	NA	0.0684931506849315	0.08108108108108109	6	88	8073	10	14	78	8059	8161	0.21343203817253997	1	1	-	KEGG:04512	-	GO:0050789;GO:0050896;GO:0007155	-
120	R1	e019_R1	TRUE	5.4660489139524993e-11	14	24	6	0.25	0.42857142857142855	REAC:R-HSA-354194	REAC	GRB2:SOS provides linkage to MAPK signaling for Integrins 	10790	970	NA	0.1232876712328767	0.13513513513513514	10	14	10776	6	18	8	10758	10790	0.3262024537420285	2	1	-	-	REAC:R-HSA-354194	GO:0050789;GO:0050896;GO:0007155	-
121	R1	e019_R1	TRUE	2.4833650643201408e-15	40	24	9	0.375	0.225	GO:0045197	GO:BP	establishment or maintenance of epithelial cell apical/basal polarity	16324	12011	NA	0	0.04347826086956521	1	40	16284	9	15	31	16269	16324	0.2891425369452884	1	1	GO:0045197	-	-	GO:0008150	-
121	R1	e019_R1	TRUE	8.721961335570423e-13	169	19	11	0.5789473684210527	0.0650887573964497	KEGG:04530	KEGG	Tight junction	8161	311	NA	0.13636363636363635	0.17391304347826086	4	169	7992	11	8	158	7984	8161	0.1893667860485753	1	1	-	KEGG:04530	-	GO:0008150	-
121	R1	e019_R1	TRUE	9.238334136056278e-12	30	19	7	0.3684210526315789	0.23333333333333336	REAC:R-HSA-420029	REAC	Tight junction interactions	10790	2377	NA	0.18181818181818185	0.21739130434782608	5	30	10760	7	12	23	10748	10790	0.29164732769539564	1	1	-	-	REAC:R-HSA-420029	GO:0008150	-
122	R1	e019_R1	TRUE	2.276208958569876e-7	19	9	4	0.4444444444444444	0.21052631578947367	REAC:R-HSA-5627117	REAC	RHO GTPases Activate ROCKs	10790	1758	NA	0	0.05555555555555555	1	19	10771	4	5	15	10766	10790	0.3050715802090185	1	1	-	-	REAC:R-HSA-5627117	GO:0006996	-
122	R1	e019_R1	TRUE	2.3970488552857656e-7	181	5	5	1	0.02762430939226519	KEGG:04360	KEGG	Axon guidance	8161	299	NA	0.0588235294117647	0.1111111111111111	2	181	7980	5	0	176	7980	8161	0.1644025509026255	1	2	-	KEGG:04360	-	GO:0006996	-
123	R1	e019_R1	TRUE	4.3234974355055897e-7	153	16	7	0.4375	0.0457516339869281	KEGG:04514	KEGG	Cell adhesion molecules	8161	309	NA	0.06666666666666667	0.0967741935483871	3	153	8008	7	9	146	7999	8161	0.13683817709661686	1	1	-	KEGG:04514	-	GO:0050789;GO:0002376;GO:0001775	-
